SSS v= 8031  t=  280 
B 471 712 -120   61
B 481 719 -120   38
B 492 726 -120   10
B 503 731 -120  -13
push -16 -15
push out at target
B 514 723   80  -25
B 524 696   80  -39
B 536 650   80  -57
B 546 639   80  -73
B 557 663   80  -89
B 567 689   80 -108
B 577 703   80 -124
B 587 679   80 -138
B 597 637   80 -145
B 607 606   48 -147
B 617 591    6 -146
B 627 654   10 -145
B 638 723   10 -132
B 648 752   10 -120
B 659 766   10 -109
B 670 774   10  -94
B 680 777   10  -83
B 690 780   10  -71
B 700 781   10  -61
B 711 782   10  -49
pb end 
1-5 single
6-10 continous
11-16 single
17-21 continous
continous is slightly short; but not too much
almost all made it
