SSS v= 8426  t=  220
%P VOLT1   = 8510
%P VOLT2   = 8167
%P S2_SC   =  0.98
%P L_ANG_MAX = 256
S 8167   -70     0     0
B 10505 816  117   -6
B 10515 727  117    3
B 10526 713  117   11
B 10536 725  117   18
B 10546 742  117   24
B 10556 757  117   29
B 10566 768  117   39
B 10577 772  117   42
B 10588 738  117   49
B 10598 684  117   58
B 10608 642   94   69
B 10618 615   56   82
B 10628 614   29   94
B 10638 664   29  107
B 10648 707   29  119
B 10658 752   29  131
B 10668 777   29  143
B 10678 788   29  155
B 10688 793   29  167
B 10698 796   29  178
B 10708 798   29  189
pull out 198
B 10718 799    9  199
B 10728 800    8  209
B 10739 801    8  219
B 10749 810    8  229
B 10760 815    8  237
B 10770 816    8  245
B 10780 817    8  251
B 10790 818    8  257
B 10800 819 -117  263
B 10810 819 -117  269
B 10820 819 -117  274
B 10830 808 -117  278
B 10840 700 -117  282
B 10850 679 -117  285
B 10860 691 -117  287
B 10870 712 -117  290
B 10880 729 -117  290
B 10890 720 -117  290
B 10900 677 -117  290
B 10910 635 -117  289
B 10920 609 -117  277
B 10930 606 -117  263
B 10940 625 -117  249
B 10950 654 -117  234
B 10960 681 -117  218
B 10970 701 -117  201
B 10980 712 -117  182
B 10990 714 -117  162
B 11000 714 -117  141
B 11010 716 -117  119
B 11020 722 -117   95
B 11030 731 -117   71
B 11040 740 -117   47
B 11050 749 -117   22
B 11060 756 -117   -4
push -10 -10
push out at target
B 11070 758   78  -18
B 11080 741   78  -30
B 11090 669   78  -45
B 11100 670   78  -57
B 11110 692   78  -71
B 11120 716   78  -85
B 11130 735   78 -100
B 11140 722   78 -113
B 11150 675   78 -121
B 11161 633   54 -123
B 11171 612    4 -123
B 11181 653    9 -122
B 11191 691    9 -111
B 11201 755    9  -98
B 11211 785    9  -89
B 11221 800    9  -75
B 11231 808    9  -63
B 11241 812    9  -50
B 11251 813    9  -38
B 11261 815    9  -25
pb end 
B 11271 816   10  -13
B 11281 816   10   -1
SSS v= 8174  t=  251
SSS  -72     0     0     8
%P VOLT1   = 8510
%P VOLT2   = 8171
%P S2_SC   =  0.98
%P L_ANG_MAX = 251
S 8171   -72     0     0
B 11293 817  117   11
B 11303 757  117   19
B 11313 722  117   26
B 11323 727  117   31
B 11333 739  117   35
B 11343 754  117   39
B 11353 766  117   47
B 11363 768  117   49
B 11373 741  117   53
B 11383 690  117   60
B 11393 644   88   70
B 11403 612   56   81
B 11413 623   29   93
B 11423 646   29  105
B 11433 723   29  117
B 11443 762   29  128
B 11453 780   29  139
B 11463 790   29  150
B 11473 794   29  160
B 11483 797   29  170
B 11493 798   29  179
B 11503 799   29  188
pull out 194
B 11513 800 -117  197
B 11523 800 -117  205
B 11533 786 -117  213
B 11543 676 -117  219
B 11553 660 -117  224
B 11563 675 -117  231
B 11573 701 -117  235
B 11583 722 -117  239
B 11593 723 -117  242
B 11603 682 -117  242
B 11613 634 -117  242
B 11623 602 -117  237
B 11633 588 -117  225
B 11643 598 -117  211
B 11653 625 -117  197
B 11663 657 -117  181
B 11673 684 -117  164
B 11683 705 -117  147
B 11693 713 -117  128
B 11703 713 -117  108
B 11713 710 -117   87
B 11723 711 -117   64
B 11733 717 -117   41
B 11743 726 -117   17
B 11753 736 -117   -6
push -11 -10
push out at target
B 11763 741   78  -18
B 11773 662   78  -29
B 11783 647   78  -41
B 11793 669   78  -50
B 11803 697   78  -63
B 11813 721   78  -74
B 11823 735   78  -86
B 11833 706   78  -95
B 11843 660   63  -99
B 11853 624   22  -99
B 11863 691    9  -99
B 11873 743    9  -95
B 11883 779    9  -85
B 11893 796    9  -75
B 11903 805    9  -65
B 11913 810    9  -53
B 11923 812    9  -42
B 11933 814    9  -31
B 11943 813    9  -19
B 11953 816    9   -8
pb end 
B 11963 816   10    3
SSS v= 8167  t=  256
SSS  -78     0     0    12
%P VOLT1   = 8510
%P VOLT2   = 8167
%P S2_SC   =  0.98
%P L_ANG_MAX = 256
S 8164   -78     0     0
B 11974 816  117   13
B 11984 817  117   22
B 11994 817  117   28
B 12004 770  117   32
B 12014 722  117   36
B 12024 720  117   39
B 12034 734  117   40
B 12044 746  117   44
B 12054 756  117   45
B 12064 741  117   47
B 12074 688  117   51
B 12084 648  117   59
B 12094 612   94   68
B 12104 592   62   79
B 12114 618   29   91
B 12124 651   29  101
B 12134 721   29  112
B 12144 760   29  122
B 12154 778   29  132
B 12164 787   29  142
B 12174 792   29  151
B 12184 795   29  161
B 12194 796   29  170
B 12204 796   29  178
B 12214 797   29  187
pull out 194
B 12224 797 -117  195
B 12234 797 -117  202
B 12244 797 -117  209
B 12254 760 -117  215
B 12264 669 -117  219
B 12274 658 -117  225
B 12284 676 -117  230
B 12294 701 -117  234
B 12304 723 -117  235
B 12314 724 -117  237
B 12324 683 -117  237
B 12334 633 -117  237
B 12344 598 -117  231
B 12354 583 -117  218
B 12364 593 -117  203
B 12374 620 -117  189
B 12384 652 -117  173
B 12394 680 -117  155
B 12404 699 -117  138
B 12414 707 -117  119
B 12424 707 -117   99
B 12434 703 -117   78
B 12444 705 -117   55
B 12454 711 -117   33
B 12464 720 -117    9
push -10 -10
push out at target
B 12474 729   78  -12
B 12484 730   78  -22
B 12494 646   78  -34
B 12504 639   78  -47
B 12514 663   78  -57
B 12524 691   78  -70
B 12534 716   78  -82
B 12544 723   78  -94
B 12554 685   78 -103
B 12564 637   63 -106
B 12574 602   14 -106
B 12584 691    9 -106
B 12594 749    9 -100
B 12604 780    9  -89
B 12614 796    9  -81
B 12624 805    9  -70
B 12634 809    9  -58
B 12644 812    9  -48
B 12654 813    9  -37
B 12664 815    9  -25
pb end 
B 12674 815   10  -15
B 12684 814   10   -5
SSS v= 8160  t=  261
SSS  -83     0     0     3
%P VOLT1   = 8510
%P VOLT2   = 8160
%P S2_SC   =  0.98
%P L_ANG_MAX = 261
S 8160   -83     0     0
B 12695 816  117    6
B 12705 816  117   14
B 12715 816  117   19
B 12725 759  117   23
B 12735 716  117   27
B 12745 716  117   29
B 12755 729  117   31
B 12765 744  117   35
B 12775 750  117   36
B 12785 721  117   39
B 12795 673  117   44
B 12805 632  117   51
B 12815 595  115   62
B 12825 575   82   73
B 12835 575   47   84
B 12845 591   29   95
B 12855 681   29  106
B 12865 729   29  116
B 12875 760   29  127
B 12885 775   29  137
B 12895 782   29  147
B 12905 786   29  157
B 12915 789   29  166
B 12925 791   29  175
B 12935 792   29  184
B 12945 793   29  191
pull out 197
B 12955 793 -117  199
B 12965 793 -117  207
B 12975 735 -117  214
B 12985 646 -117  219
B 12995 636 -117  223
B 13005 654 -117  229
B 13015 681 -117  233
B 13025 705 -117  235
B 13035 704 -117  238
B 13045 659 -117  238
B 13055 604 -117  237
B 13065 556 -117  231
B 13075 489 -117  219
B 13085 429 -117  207
B 13095 414 -117  194
B 13105 430 -117  179
B 13115 462 -117  163
B 13125 500 -117  147
B 13135 539 -117  131
B 13145 575 -117  115
B 13155 604 -117   98
B 13165 622 -117   81
B 13175 550 -117   65
B 13185 501 -117   51
B 13195 495 -117   37
B 13205 504 -117   24
B 13215 518 -117   11
B 13225 533 -117   -3
push -10 -10
push out at target
B 13235 545   78  -10
B 13245 533   78  -16
B 13255 486   78  -21
B 13265 436   78  -27
B 13275 432   78  -34
B 13285 455   78  -41
B 13295 488   78  -48
B 13305 520   78  -54
B 13315 551   38  -61
B 13325 546   47  -66
B 13335 512   30  -73
B 13345 512   47  -78
B 13355 503   30  -82
B 13365 502   22  -84
B 13375 506    6  -85
B 13385 518    0  -86
B 13395 669    0  -87
B 13405 741    0  -88
B 13415 777    0  -89
B 13425 794    0  -89
B 13435 802    9  -90
B 13445 807    9  -92
B 13455 810    9  -93
B 13465 806    9  -95
B 13475 805    9  -97
B 13485 806    9  -98
B 13495 806    9 -100
B 13505 808    9 -101
B 13515 809    9 -103
pb end 
B 13525 810   10 -105
B 13535 811   10 -106
SSS v= 8118  t=  266
SSS  -83     0     0  -107
%P VOLT1   = 8510
%P VOLT2   = 8118
%P S2_SC   =  0.99
%P L_ANG_MAX = 266
S 8118   -83     0     0
B 13546 812  118 -108
B 13556 811  118 -109
B 13566 794  118 -110
B 13576 570  118 -112
B 13586 471  118 -113
B 13596 421  118 -113
B 13606 401  118 -113
B 13616 374  118 -113
B 13626 357  118 -113
B 13636 345  118 -113
B 13646 338  118 -113
B 13656 334  118 -113
B 13666 331  118 -113
B 13676 369  118 -113
B 13686 601  118 -113
B 13696 564  118 -113
B 13706 475  118 -113
B 13716 464  118 -113
B 13726 480  118 -113
B 13736 480  118 -113
B 13746 441  118 -113
B 13756 393  118 -113
B 13766 373  118 -113
B 13776 560  118 -113
B 13786 538  118 -113
B 13796 476  118 -113
B 13807 475  118 -113
B 13818 490  118 -113
B 13828 477  118 -113
B 13838 419  118 -113
B 13849 383  118 -113
B 13859 499  118 -113
B 13869 658  118 -113
B 13879 553  118 -113
B 13890 479  118 -113
B 13900 472  118 -113
B 13910 455  118 -113
B 13921 498  118 -113
B 13931 659  118 -113
B 13941 733  118 -113
B 13951 584  118 -113
B 13961 522  118 -113
B 13971 517  118 -113
B 13981 538  118 -113
B 13991 565  118 -113
B 14001 534  118 -113
B 14011 484  118 -113
B 14021 416  118 -113
B 14031 611  118 -113
B 14041 695  118 -113
pull bail out
push -113 -10
push out at target
B 14051 752   78 -113
B 14061 779   78 -113
B 14071 794   78 -113
B 14081 801   78 -113
B 14091 730   78 -113
B 14101 603   78 -113
B 14111 565   78 -113
B 14121 584   78 -113
B 14131 502    9 -113
B 14141 456    9 -114
B 14151 639    9 -115
B 14161 726    9 -117
B 14171 765    9 -117
B 14181 784    9 -118
B 14191 793    9 -120
B 14201 797    9 -121
B 14211 799    9 -122
B 14221 797    9 -123
pb end 
B 14231 797   10 -125
B 14241 794   10 -126
SSS v= 7947  t=  271
SSS  -83     0     0  -126
%P VOLT1   = 8510
%P VOLT2   = 7951
%P S2_SC   =  1.01
%P L_ANG_MAX = 271
S 7951   -83     0     0
B 14251 794  120 -128
B 14261 794  120 -129
B 14271 670  120 -131
B 14281 543  120 -133
B 14291 479  120 -134
B 14302 419  120 -135
B 14313 376  120 -135
B 14323 353  120 -135
B 14333 342  120 -135
B 14343 334  120 -135
B 14353 329  120 -135
B 14363 327  120 -135
B 14373 574  120 -135
B 14383 657  120 -135
B 14393 731  120 -135
B 14403 767  120 -136
B 14413 786  120 -137
B 14423 795  120 -138
B 14433 800  120 -139
B 14443 803  120 -141
B 14453 628  120 -142
B 14463 502  120 -145
B 14473 433  120 -147
B 14483 417  120 -149
B 14493 419  120 -152
B 14503 399  120 -154
B 14513 533  120 -155
B 14523 674  120 -157
B 14533 743  120 -157
B 14543 775  120 -157
B 14553 790  120 -158
B 14563 597  120 -158
B 14573 500  120 -159
B 14583 452  120 -160
B 14593 420  120 -161
B 14603 625  120 -161
B 14613 717  120 -161
B 14623 765  120 -161
B 14633 786  120 -162
B 14643 796  120 -163
B 14653 594  120 -164
B 14663 506  120 -165
B 14673 492  120 -166
B 14683 490  120 -167
B 14693 484  120 -169
B 14703 421  120 -169
B 14713 375  120 -170
B 14723 382  120 -170
B 14733 608  120 -170
B 14743 494  120 -170
pull bail out
B 14753 427   18 -170
B 14763 394   20 -170
B 14773 405   21 -170
B 14783 583   13 -170
B 14793 641   12 -170
B 14803 646   12 -170
B 14813 678   11 -170
B 14823 711   11 -170
B 14833 733   10 -171
B 14843 744   10 -171
B 14853 756   10 -172
B 14863 762   10 -173
B 14873 765   10 -173
B 14883 768   10 -174
B 14893 770   10 -176
B 14903 771   10 -177
B 14913 773   10 -178
B 14923 775   10 -179
B 14933 777   10 -181
B 14943 779   10 -181
B 14953 780   10 -182
B 14963 782   10 -183
B 14973 784   10 -183
B 14983 786   10 -183
B 14993 788   10 -184
B 15003 791   10 -185
B 15013 792   10 -185
B 15023 793   10 -185
B 15033 795   10 -185
B 15043 795   10 -185
B 15053 797   10 -185
B 15063 798   10 -185
B 15073 800    9 -185
B 15083 801    9 -185
B 15093 802    9 -185
B 15103 805    9 -185
B 15113 807    9 -185
B 15123 808    9 -185
B 15133 809    9 -185
B 15143 809    9 -185
B 15153 810    9 -185
B 15163 811    9 -185
B 15173 811    9 -185
B 15183 811    9 -185
B 15193 811    9 -185
B 15203 812    9 -185
B 15213 812    9 -185
B 15223 812    9 -185
B 15233 814    9 -185
B 15243 814    9 -185
B 15253 815    9 -185
B 15263 815    9 -185
B 15273 815    9 -185
B 15283 815    9 -185
B 15293 815    9 -185
B 15303 816    9 -185
B 15313 816    9 -185
B 15323 816    9 -185
B 15333 816    9 -185
B 15343 815    9 -185
B 15353 816    9 -185
B 15363 817    9 -185
B 15373 817    9 -185
B 15383 817    9 -185
B 15393 817    9 -185
B 15403 817    9 -185
B 15413 817    9 -185
B 15423 817    9 -185
B 15433 818    9 -185
B 15443 817    9 -185
B 15453 818    9 -185
B 15463 818    9 -185
B 15473 818    9 -185
B 15483 818    9 -185
B 15493 818    9 -185
B 15503 818    9 -185
B 15513 818    9 -185
B 15523 818    9 -185
B 15533 818    9 -185
B 15543 819    9 -185
B 15553 819    9 -185
B 15563 819    9 -185
B 15573 819    9 -185
B 15583 819    9 -185
B 15593 819    9 -185
B 15603 819    9 -185
B 15613 819    9 -185
B 15623 819    9 -185
B 15633 819    9 -185
B 15643 819    9 -185
B 15653 820    9 -185
B 15663 819    9 -185
B 15673 819    9 -185
B 15683 820    9 -185
B 15693 820    9 -185
B 15703 820    9 -185
B 15713 820    9 -185
B 15723 820    9 -185
B 15733 820    9 -185
B 15743 819    9 -185
B 15753 820    9 -185
B 15763 820    9 -185
B 15773 819    9 -185
B 15783 819    9 -185
B 15793 820    9 -185
B 15803 819    9 -185
B 15813 820    9 -185
B 15823 820    9 -185
B 15833 820    9 -185
B 15843 820    9 -185
B 15853 820    9 -185
B 15863 820    9 -185
B 15873 820    9 -185
B 15883 820    9 -185
B 15893 820    9 -185
B 15903 821    9 -185
B 15913 821    9 -185
B 15923 821    9 -185
B 15933 820    9 -185
B 15943 820    9 -185
B 15953 820    9 -185
B 15963 821    9 -185
B 15973 821    9 -185
B 15983 821    9 -185
B 15993 821    9 -185
B 16003 821    9 -185
B 16013 821    9 -185
B 16023 821    9 -185
B 16033 820    9 -185
B 16043 821    9 -185
B 16053 821    9 -185
B 16063 821    9 -185
B 16073 821    9 -185
B 16083 821    9 -185
B 16093 821    9 -185
B 16103 821    9 -185
B 16113 820    9 -185
B 16123 822    9 -185
B 16133 822    9 -185
B 16143 821    9 -185
B 16153 822    9 -185
B 16163 821    9 -185
B 16173 822    9 -185
B 16183 821    9 -185
B 16193 822    9 -185
B 16203 822    9 -185
B 16213 822    9 -185
B 16223 822    9 -185
B 16233 821    9 -185
B 16243 822    9 -185
B 16253 821    9 -185
B 16263 821    9 -185
B 16273 822    9 -185
B 16283 822    9 -185
B 16293 822    9 -185
B 16303 821    9 -185
B 16313 822    9 -185
B 16323 822    9 -185
B 16333 822    9 -185
B 16343 822    9 -185
B 16353 822    9 -185
B 16363 822    9 -185
B 16373 822    9 -185
B 16383 822    9 -185
B 16393 822    9 -185
B 16403 822    9 -185
B 16413 822    9 -185
B 16423 822    9 -185
B 16433 822    9 -185
B 16443 822    9 -185
B 16453 822    9 -185
B 16463 822    9 -185
B 16473 822    9 -185
B 16483 822    9 -185
B 16493 823    9 -185
B 16503 822    9 -185
B 16513 822    9 -185
B 16523 822    9 -185
B 16533 823    9 -185
B 16543 823    9 -185
B 16553 822    9 -185
B 16563 822    9 -185
B 16573 823    9 -185
B 16583 822    9 -185
B 16593 822    9 -185
B 16603 823    9 -185
B 16613 822    9 -185
B 16623 822    9 -185
B 16633 823    9 -185
B 16643 822    9 -185
B 16653 822    9 -185
B 16663 823    9 -185
B 16673 823    9 -185
B 16683 823    9 -185
B 16693 823    9 -185
B 16703 823    9 -185
B 16713 823    9 -185
B 16723 823    9 -185
B 16733 823    9 -185
B 16743 823    9 -185
B 16753 822  -20 -185
B 16763 823  -20 -185
B 16773 819  -20 -185
B 16783 814  -20 -185
B 16793 812  -20 -185
B 16803 812  -20 -185
B 16813 812  -20 -186
reset done 
B 16823 812   10 -186
B 16833 813   10 -187
SSS v= 8125  t=  271
SSS  -83     0     0  -187
%P VOLT1   = 8510
%P VOLT2   = 8125
%P S2_SC   =  0.98
%P L_ANG_MAX = 271
S 8125   -83     0     0
B 16843 813  118 -187
B 16853 817  118 -189
B 16863 749  118 -189
B 16873 661  118 -190
B 16883 651  118 -191
B 16893 667  118 -192
B 16903 679  118 -192
B 16913 655  118 -192
B 16923 599  118 -192
B 16933 540  118 -188
B 16943 456  118 -178
B 16953 398  118 -169
B 16963 426  118 -160
B 16973 475  118 -151
B 16983 534  118 -139
B 16993 579  118 -129
B 17003 607  118 -121
B 17013 598  118 -111
B 17023 551  118 -102
B 17033 461  118  -94
B 17043 418  118  -87
B 17053 415  118  -78
B 17063 419  118  -70
B 17073 430  118  -63
B 17083 440  118  -56
B 17093 447  118  -50
B 17103 452  118  -43
B 17113 447  118  -37
B 17123 421  118  -31
B 17133 401  118  -24
B 17143 380  118  -16
B 17153 370  118   -9
B 17163 391  118   -3
B 17173 414  118    3
B 17183 434  118    7
B 17193 452  118   13
B 17203 461  118   19
B 17213 454  118   27
B 17223 417  118   31
B 17233 391  118   35
B 17243 415  118   39
B 17253 429  118   43
B 17263 397  118   46
B 17273 394  118   49
B 17283 411  118   51
B 17293 434  118   52
B 17303 458  118   53
B 17313 455  118   54
B 17323 414  118   55
B 17333 379  118   56
pull bail out
B 17343 375   19   58
B 17353 547   13   58
B 17363 664   10   58
B 17373 722    9   58
B 17383 753    9   58
B 17393 774    9   58
B 17403 785    9   58
B 17413 791    9   58
B 17423 786    9   58
B 17433 783    9   58
B 17443 786    9   57
B 17453 788    9   54
B 17463 791    9   51
B 17473 795    9   47
B 17483 797    9   45
B 17493 799    9   42
B 17503 801    8   40
B 17513 802    8   38
B 17523 804    8   36
B 17534 807    8   34
B 17544 810    8   33
B 17554 812    8   31
B 17564 813    8   30
B 17574 815    8   29
B 17584 815    8   27
B 17594 816    8   27
B 17604 816    8   26
B 17615 817    8   25
B 17625 817    8   24
B 17635 818    8   23
B 17645 818    8   23
B 17655 818    8   23
B 17665 819    8   23
B 17675 819    8   23
B 17685 819    8   23
B 17695 820    8   23
B 17705 819    8   23
B 17715 820    8   23
B 17725 820    8   23
B 17735 820    8   23
B 17745 820    8   23
B 17755 820    8   23
B 17765 820    8   23
B 17775 821    8   23
B 17785 821    8   23
B 17795 821    8   23
B 17805 821    8   23
B 17815 821 -118   23
B 17825 821 -118   23
B 17835 743 -118   23
B 17845 576 -118   23
B 17855 463 -118   23
B 17865 408 -118   23
B 17876 386 -118   22
B 17886 381 -118   22
B 17896 384 -118   21
B 17906 390 -118   17
B 17916 389 -118   15
B 17926 366 -118   13
B 17936 365 -118   10
B 17946 394 -118    6
B 17956 391 -118    0
B 17966 368 -118   -5
B 17976 354 -118   -7
B 17986 492 -118   -9
push -10 -10
push out at target
B 17996 654   78  -11
B 18006 734   78  -12
B 18016 653   78  -13
B 18026 561   78  -13
B 18036 493   78  -13
B 18046 484   78  -13
B 18056 510   78  -13
B 18066 545   78  -13
B 18076 480    9  -13
B 18086 497    9  -13
B 18096 657    9  -13
B 18106 729    9  -13
B 18116 764    9  -13
B 18126 775    9  -13
B 18136 780    9  -13
B 18146 786    9  -10
B 18156 789    9   -7
B 18166 792    9   -4
pb end 
B 18176 794   10   -1
B 18186 796   10    1
SSS v= 7965  t=  276
SSS  -84     0     0     2
%P VOLT1   = 8510
%P VOLT2   = 7972
%P S2_SC   =  1.00
%P L_ANG_MAX = 276
S 7972   -84     0     0
B 18196 795  120    3
B 18206 796  120    6
B 18216 607  120    7
B 18226 477  120    9
B 18236 438  120   10
B 18246 436  120   10
B 18256 448  120   14
B 18266 445  120   14
B 18276 403  120   14
B 18286 368  120   15
B 18296 349  120   15
B 18306 350  120   15
B 18316 408  120   16
B 18326 575  120   17
B 18337 699  120   18
B 18348 759  120   19
B 18358 784  120   19
B 18368 797  120   19
B 18378 803  120   19
B 18388 806  120   19
B 18398 569  120   19
B 18408 478  120   19
B 18418 424  120   19
B 18428 424  120   19
B 18438 451  120   19
B 18448 490  120   19
B 18458 512  120   19
B 18468 481  120   18
B 18478 421  120   18
B 18488 624  120   18
B 18498 678  120   18
B 18508 518  120   18
B 18518 475  120   18
B 18528 482  120   18
B 18538 508  120   18
B 18548 540  120   18
B 18558 539  120   18
B 18568 461  120   18
B 18578 432  120   18
B 18588 413  120   18
B 18598 374  120   18
B 18608 373  120   18
B 18618 393  120   18
B 18628 397  120   18
B 18638 367  120   18
B 18648 481  120   18
B 18658 647  120   18
B 18668 722  120   18
B 18678 711  120   18
B 18688 736  120   18
pull bail out
B 18698 772   10   18
B 18708 789   10   18
B 18718 797   10   18
B 18728 802    9   18
B 18738 798   10   18
B 18748 798   10   18
B 18758 801    9   17
B 18768 800    9   17
B 18778 791   10   16
B 18788 786   10   15
B 18798 782   10   14
B 18808 781   10   13
B 18818 782   10   11
B 18828 784   10   11
B 18838 785   10   11
B 18848 787   10   10
B 18858 789 -120   10
B 18868 790 -120   10
B 18878 708 -120   10
B 18888 549 -120   10
B 18898 510 -120   10
B 18908 520 -120   10
B 18918 548 -120   10
B 18928 579 -120   10
B 18938 587 -120    9
B 18948 508 -120    8
B 18958 419 -120    7
B 18968 382 -120    6
B 18978 373 -120    5
B 18988 392 -120    4
B 18998 425 -120    4
B 19008 463 -120    3
B 19018 501 -120    2
B 19028 533 -120   -3
B 19038 532 -120   -4
B 19048 454 -120   -5
B 19058 397 -120   -5
B 19068 361 -120   -6
B 19078 357 -120   -6
B 19088 379 -120   -6
B 19098 411 -120   -6
B 19108 448 -120   -6
B 19118 482 -120   -6
B 19128 505 -120   -6
B 19138 444 -120   -6
B 19148 427 -120   -7
B 19158 623 -120   -7
B 19168 579 -120   -7
B 19178 698 -120   -7
B 19188 752 -120   -7
B 19198 779 -120   -7
B 19208 792 -120   -7
B 19218 799 -120   -7
B 19228 802 -120   -7
B 19238 696 -120   -7
B 19248 503 -120   -7
push bail out 
B 19258 547   80   -7
B 19268 684   80   -7
B 19278 749   80   -7
B 19288 779   80   -7
B 19298 794   80   -7
B 19308 801   80   -7
B 19318 804   80   -6
B 19328 712   80   -5
B 19338 568   10   -4
B 19348 609   10   -3
B 19358 706   10   -2
B 19368 749   10    0
B 19378 770   10    3
B 19388 780   10    3
B 19398 784   10    3
B 19408 786   10    4
B 19418 785   10    4
B 19428 783   10    4
pb end 
B 19438 782   10    4
B 19448 783   10    4
SSS v= 7835  t=  281
SSS  -84     0     0     4
%P VOLT1   = 8510
%P VOLT2   = 7835
%P S2_SC   =  1.02
%P L_ANG_MAX = 281
S 7835   -84     0     0
B 19458 783  122    4
B 19468 785  122    4
B 19478 583  122    4
B 19488 513  122    4
B 19498 508  122    4
B 19508 510  122    4
B 19518 467  122    5
B 19528 401  122    5
B 19538 364  122    6
B 19548 345  122    7
B 19558 334  122    9
B 19568 553  122   11
B 19578 643  122   11
B 19588 704  122   13
B 19598 759  122   13
B 19608 782  122   13
B 19618 795  122   13
B 19628 800  122   13
B 19638 804  122   13
B 19648 806  122   13
B 19658 562  122   13
B 19668 474  122   13
B 19678 413  122   13
B 19688 406  122   13
B 19698 428  122   13
B 19708 459  122   12
B 19719 489  122   12
B 19729 476  122   12
B 19739 484  122   12
B 19749 630  122   12
B 19759 636  122   12
B 19769 490  122   13
B 19779 444  122   13
B 19789 448  122   13
B 19799 472  122   13
B 19809 503  122   13
B 19819 531  122   13
B 19829 518  122   13
B 19839 637  122   13
B 19849 636  122   13
B 19859 482  122   13
B 19869 432  122   13
B 19879 432  122   13
B 19889 449  122   13
B 19899 442  122   13
B 19909 386  122   13
B 19919 571  122   13
B 19929 655  122   13
B 19939 655  122   13
B 19949 488  122   13
pull bail out
B 19959 430 -122   13
B 19969 407 -122   13
B 19979 380 -122   13
B 19989 520 -122   13
B 19999 664 -122   13
B 20009 725 -122   13
B 20019 533 -122   13
B 20029 472 -122   13
B 20039 462 -122   13
B 20049 469 -122   12
B 20059 445 -122   11
B 20069 486 -122   10
B 20079 644 -122    8
B 20089 541 -122    6
B 20099 460 -122    6
B 20109 610 -122    4
B 20119 710 -122    2
B 20129 756 -122    0
B 20139 779 -122    0
B 20149 790 -122    0
B 20159 638 -122   -1
B 20169 471 -122   -3
B 20179 400 -122   -3
B 20189 380 -122   -3
B 20199 571 -122   -3
B 20209 694 -122   -3
B 20219 747 -122   -3
B 20229 774 -122   -3
B 20239 788 -122   -3
B 20249 795 -122   -3
B 20259 798 -122   -3
B 20269 801 -122   -3
B 20279 787 -122   -3
B 20289 542 -122   -3
B 20299 431 -122   -3
B 20309 377 -122   -3
B 20319 531 -122   -3
B 20329 673 -122   -3
B 20339 739 -122   -3
B 20349 772 -122   -3
push bail out 
B 20359 788   81   -3
B 20369 791   81   -3
B 20379 770   81   -2
B 20389 789   81   -2
B 20399 798   81   -2
B 20409 686   81   -2
B 20419 545   81   -2
B 20429 506   81   -2
B 20439 509   10   -2
B 20449 532   10   -2
B 20459 559   10   -2
B 20469 663   10   -2
B 20479 715   10   -2
B 20489 739   10   -2
B 20499 747   10   -1
B 20509 753   10   -1
B 20519 758   10    0
B 20529 763   10    0
pb end 
B 20539 767   10    0
B 20549 769   10    0
SSS v= 7688  t=  286
SSS  -84     0     0     0
%P VOLT1   = 8510
%P VOLT2   = 7695
%P S2_SC   =  1.04
%P L_ANG_MAX = 286
S 7699   -84     0     0
B 20559 770  124    1
B 20569 771  124    1
B 20579 772  124    1
B 20589 660  124    1
B 20599 509  124    1
B 20609 471  124    1
B 20619 474  124    1
B 20629 488  124    2
B 20639 475  124    2
B 20649 432  124    2
B 20659 565  124    2
B 20669 693  124    2
B 20679 635  124    2
B 20689 551  124    2
B 20699 535  124    2
B 20710 549  124    2
B 20720 569  124    3
B 20730 557  124    3
B 20740 521  124    3
B 20750 594  124    4
B 20760 457  124    6
B 20770 455  124    6
B 20780 402  124    6
B 20790 389  124    9
B 20800 389  124   10
B 20810 376  124   11
B 20820 529  124   11
B 20830 670  124   12
B 20840 699  124   12
B 20850 753  124   12
B 20860 718  124   12
B 20870 763  124   12
B 20880 784  124   12
B 20890 792  124   12
B 20900 559  124   12
B 20910 448  124   12
B 20920 417  124   12
B 20930 455  124   12
B 20940 643  124   12
B 20950 672  124   12
B 20960 739  124   12
B 20970 773  124   12
B 20980 789  124   11
B 20990 796  124   11
B 21000 801  124   11
B 21010 802  124   11
B 21020 682  124   11
B 21030 523  124   11
B 21040 550  124   11
B 21050 685  124   11
pull bail out
B 21060 748   10   11
B 21070 778   10   11
B 21080 793   10   11
B 21090 800    9   11
B 21100 803    9   11
B 21110 802    9   11
B 21120 798   10   11
B 21130 791   10   11
B 21140 784   10   11
B 21150 778   10   11
B 21160 774   10   11
B 21170 773   10   11
B 21180 772   10   11
B 21190 774   10   11
B 21200 775   10   11
B 21210 776   10   11
B 21220 778   10   11
B 21230 779   10   11
B 21240 780   10   11
B 21250 781   10   11
B 21260 783   10   11
B 21270 784   10   11
B 21280 786   10   11
B 21290 786   10   11
B 21300 786   10   11
B 21310 788   10   11
B 21320 789   10   11
B 21330 791   10   11
B 21340 793   10   11
B 21350 793   10   11
B 21360 794   10   11
B 21370 795   10   11
B 21380 796   10   11
B 21390 797   10   11
B 21400 798   10   11
B 21410 799   10   11
B 21420 800    9   11
B 21430 801    9   11
B 21440 802    9   11
B 21450 803    9   11
B 21460 805    9   11
B 21470 806    9   11
B 21480 807    9   11
B 21490 808    9   11
B 21500 809    9   11
B 21510 810    9   11
B 21520 810    9   11
B 21530 811    9   11
