%Initializing ... 
%  batt 7.51v 7.84v 
% * pre-auton 
%    pre-initializer 
%P L_ANGM = 200
%P L_ANG1 = 60
%P L_ANG2 = 90
%P S_V    = 80
%P S_ANG1 = 40
%P S_ANG2 = 80
%P M_V    = 80
%P M_ANG1 = 50
%P M_ANG2 = 90
in loop, waiting for press
B 220 770   20  151
B 230 771   20  160
pull out 168
B 240 772 -123  169
B 250 756 -123  177
B 260 710 -123  184
B 270 707 -123  191
B 281 719 -123  197
B 291 732 -123  201
B 301 730 -123  203
B 311 699 -123  203
B 321 677 -123  203
B 333 666 -123  195
B 343 667 -123  181
B 354 681 -123  165
B 364 700 -123  149
B 375 717 -123  129
B 386 725 -123  109
B 397 729 -123   89
B 408 729 -123   65
B 419 729 -123   40
B 429 732 -123   16
B 439 736 -123   -9
push -11 -10
push out at target
B 449 738   82  -20
B 459 730   82  -32
B 470 706   82  -47
B 480 705   82  -60
B 491 719   82  -75
B 501 732   82  -89
B 513 735   82 -106
B 523 709   82 -117
B 533 684   82 -122
B 543 672   32 -123
B 553 665    0 -123
B 563 708   10 -116
B 573 734   10 -103
B 583 752   10  -91
B 593 760   10  -79
B 603 766   10  -65
B 613 768   10  -52
B 623 769   10  -38
B 633 770   10  -25
B 643 772   10  -11
B 653 772   10    1
pb end
