3 and 28 shots
after 15 shots or so, cannot pull farther eought
%Initializing ... 
%  batt 7.86v 8.03v 
% * pre-auton 
%    pre-initializer 
%P L_ANGM = 210
%P L_ANG1 = 60
%P L_ANG2 = 90
%P S_V    = 80
%P S_ANG1 = 40
%P S_ANG2 = 80
%P M_V    = 80
%P M_ANG1 = 50
%P M_ANG2 = 90
in loop, waiting for press
B 7710 7501   20  131
B 7720 7508   20  139
B 7730 7689   20  147
B 7740 7727   20  155
B 7750 7727   20  163
pull out 166
B 7760 7730 -123  170
B 7770 7765 -123  177
B 7780 7767 -123  183
B 7790 7559 -123  188
B 7800 7521 -123  193
B 7810 7555 -123  197
B 7820 7602 -123  199
B 7830 6999 -123  201
B 7840 6979 -123  202
B 7850 7225 -123  202
B 7860 7244 -123  201
B 7870 7208 -123  190
B 7880 7141 -123  175
B 7890 7017 -123  160
B 7900 7087 -123  143
B 7910 6937 -123  125
B 7920 7001 -123  107
B 7930 7013 -123   88
B 7940 7223 -123   67
B 7950 7290 -123   45
B 7960 7293 -123   23
B 7970 7338 -123   -1
push -11 -10
push out at target
B 7980 7386   82  -14
B 7990 7368   82  -25
B 8000 7305   82  -39
B 8010 7286   82  -54
B 8020 7241   82  -71
B 8030 7218   82  -85
B 8040 7064   82 -103
B 8050 7121   82 -120
B 8060 6994   82 -137
B 8070 7161   82 -149
B 8080 7077   82 -156
B 8090 7107   49 -156
B 8100 7054   10 -156
B 8110 7195   10 -150
B 8120 7109   10 -138
B 8130 6995   10 -125
B 8140 7022   10 -113
B 8150 7535   10 -101
B 8160 7719   10  -86
B 8170 7724   10  -73
B 8180 7727   10  -62
pb end 
B 8190 7730   10  -49
B 8200 7733   10  -38
B 8210 7770   10  -28
B 8220 7770   10  -19
SSS vs= 1.03  t=  221
%P VOLT1   = 7683
%P VOLT2   = 7909
%P S2_SC   =  1.03
%P L_ANG_MAX = 221
B 8230 7773   72  -11
B 8240 7774   72   -5
B 8250 7759   72    0
B 8260 7720   72    5
B 8270 7714   72   10
B 8280 7717   72   14
B 8290 7510   72   21
B 8300 7500   72   24
B 8310 7564   72   28
B 8320 7498   72   34
B 8330 7472   72   41
B 8340 7447   72   49
B 8352 7380   72   60
B 8362 7410   56   71
B 8372 7334   38   82
B 8382 7323   20   92
B 8392 7354   20  103
B 8402 7328   20  114
B 8412 7525   20  124
B 8422 7538   20  133
B 8432 7720   20  142
B 8442 7723   20  151
B 8452 7724   20  160
pull out 166
B 8462 7727 -123  168
B 8472 7766 -123  176
B 8482 7765 -123  183
B 8492 7555 -123  190
B 8502 7525 -123  195
B 8512 7557 -123  200
B 8522 6893 -123  204
B 8532 7060 -123  206
B 8542 7005 -123  207
B 8552 7214 -123  207
B 8562 7229 -123  206
B 8572 7204 -123  195
B 8582 7042 -123  181
B 8592 6882 -123  166
B 8602 6948 -123  149
B 8612 6930 -123  132
B 8622 7070 -123  114
B 8632 7078 -123   95
B 8642 7255 -123   73
B 8652 7289 -123   51
B 8662 7291 -123   29
B 8672 7339 -123    5
push -10 -10
push out at target
B 8682 7390   82  -12
B 8692 7382   82  -23
B 8702 7336   82  -36
B 8712 7300   82  -50
B 8722 7339   82  -62
B 8732 7280   82  -77
B 8742 6962   82  -90
B 8752 6937   82 -103
B 8762 7226   82 -111
B 8772 7223   57 -114
B 8782 7188   14 -114
B 8792 7112   10 -114
B 8802 6980   10 -101
B 8812 7081   10  -87
B 8822 6980   10  -74
B 8832 7371   10  -61
B 8842 7389   10  -47
B 8852 7719   10  -33
B 8862 7724   10  -17
B 8872 7727   10   -3
pb end 
B 8882 7730   10   11
B 8892 7731   10   23
B 8902 7733   10   34
B 8912 7770   10   42
B 8922 7774   10   48
SSS vs= 1.03  t=  221
%P VOLT1   = 7683
%P VOLT2   = 7909
%P S2_SC   =  1.03
%P L_ANG_MAX = 221
B 8932 7774   72   53
B 8942 7774   72   56
B 8952 7757   72   58
B 8962 7713   72   59
B 8972 7709   69   63
B 8982 7710   66   64
B 8992 7683   66   64
B 9002 7458   64   65
B 9012 7493   59   68
B 9022 7461   51   73
B 9032 7462   42   80
B 9042 7407   29   87
B 9052 7451   20   96
B 9062 7458   20  105
B 9072 7428   20  114
B 9082 7453   20  122
B 9092 7535   20  129
B 9102 7685   20  136
B 9112 7689   20  143
B 9122 7726   20  149
B 9132 7729   20  155
B 9142 7729   20  161
pull out 164
B 9152 7765 -123  167
B 9162 7767 -123  171
B 9172 7767 -123  176
B 9182 7767 -123  179
B 9192 7605 -123  183
B 9202 7552 -123  183
B 9212 7574 -123  186
B 9222 7226 -123  187
B 9232 7260 -123  187
B 9242 7308 -123  187
B 9252 7345 -123  187
B 9262 7232 -123  187
B 9272 7272 -123  178
B 9282 7254 -123  164
B 9292 7288 -123  149
B 9302 6998 -123  132
B 9312 6952 -123  115
B 9322 6994 -123   97
B 9332 7123 -123   77
B 9342 7231 -123   57
B 9352 7226 -123   35
B 9362 7330 -123   13
B 9372 7371 -123   -9
push -10 -10
push out at target
B 9382 7371   82  -19
B 9392 7339   82  -31
B 9402 7315   82  -45
B 9412 7276   82  -61
B 9422 7243   82  -73
B 9432 7188   82  -89
B 9442 7231   82 -105
B 9452 7164   82 -119
B 9462 7209   82 -129
B 9472 7148   75 -131
B 9482 7223    6 -131
B 9492 7163   10 -131
B 9502 7328   10 -121
B 9512 6975   10 -109
B 9522 7047   10  -98
B 9532 7070   10  -85
B 9542 7716   10  -71
B 9552 7723   10  -58
B 9562 7729   10  -46
B 9572 7729   10  -34
B 9582 7731   10  -22
pb end 
B 9592 7733   10  -12
B 9602 7771   10   -3
B 9612 7771   10    4
SSS vs= 1.03  t=  226
%P VOLT1   = 7683
%P VOLT2   = 7909
%P S2_SC   =  1.03
%P L_ANG_MAX = 226
B 9623 7773   72   11
B 9634 7774   72   15
B 9644 7720   72   19
B 9654 7711   72   23
B 9664 7713   72   27
B 9674 7644   72   31
B 9684 7626   72   33
B 9694 7500   72   36
B 9704 7475   72   41
B 9714 7428   72   47
B 9724 7406   72   55
B 9734 7376   68   64
B 9744 7401   53   74
B 9754 7329   37   84
B 9764 7307   20   95
B 9774 7343   20  105
B 9784 7311   20  116
B 9794 7335   20  127
B 9804 7352   20  136
B 9814 7610   20  145
B 9824 7720   20  154
B 9834 7723   20  163
pull out 167
B 9844 7724 -123  171
B 9854 7726 -123  179
B 9864 7727 -123  186
B 9874 7571 -123  193
B 9884 7489 -123  199
B 9894 7507 -123  203
B 9904 7587 -123  207
B 9914 6913 -123  211
B 9924 6892 -123  211
B 9934 7175 -123  211
B 9944 7171 -123  211
B 9954 7139 -123  203
B 9964 7144 -123  190
B 9974 7010 -123  175
B 9984 7073 -123  158
B 9994 6881 -123  141
B 10004 6990 -123  123
B 10014 7009 -123  103
B 10024 7223 -123   83
B 10034 7291 -123   61
B 10044 7294 -123   39
B 10054 7338 -123   15
B 10064 7387 -123   -7
push -10 -10
push out at target
B 10074 7391   82  -18
B 10084 7363   82  -30
B 10094 7263   82  -45
B 10104 7289   82  -57
B 10114 7370   82  -70
B 10124 7307   82  -85
B 10134 7312   82  -98
B 10144 7161   82 -109
B 10154 7183   82 -113
B 10164 7135   23 -113
B 10174 7239   10 -113
B 10184 7244   10 -106
B 10194 7326   10  -93
B 10204 7012   10  -83
B 10214 7067   10  -70
B 10224 7078   10  -57
B 10234 7721   10  -44
B 10244 7726   10  -30
B 10254 7727   10  -18
B 10264 7767   10   -5
pb end 
B 10274 7731   10    6
B 10284 7733   10   15
B 10294 7770   10   23
B 10304 7771   10   28
SSS vs= 1.03  t=  226
%P VOLT1   = 7683
%P VOLT2   = 7902
%P S2_SC   =  1.03
%P L_ANG_MAX = 226
B 10314 7770   72   32
B 10324 7773   72   35
B 10334 7773   72   36
B 10344 7725   72   38
B 10354 7710   72   42
B 10364 7703   72   42
B 10375 7662   72   42
B 10385 7359   72   43
B 10395 7410   72   47
B 10405 7376   72   51
B 10415 7397   72   58
B 10426 7366   65   66
B 10437 7281   50   76
B 10447 7329   34   85
B 10457 7319   20   95
B 10467 7259   20  104
B 10477 7287   20  113
B 10487 7306   20  122
B 10497 7638   20  130
B 10507 7644   20  138
B 10517 7685   20  145
B 10527 7721   20  152
B 10537 7723   20  159
B 10547 7724   20  165
B 10557 7726   20  171
pull out 172
B 10567 7727 -123  177
B 10577 7727 -123  182
B 10587 7762 -123  187
B 10597 7583 -123  191
B 10607 7507 -123  191
B 10617 7569 -123  194
B 10627 7611 -123  196
B 10637 6939 -123  197
B 10647 7299 -123  197
B 10657 7234 -123  197
B 10667 7269 -123  196
B 10677 7278 -123  187
B 10687 7264 -123  174
B 10697 7189 -123  158
B 10707 6933 -123  141
B 10717 6989 -123  124
B 10727 6996 -123  106
B 10737 7164 -123   86
B 10747 7167 -123   66
B 10757 7266 -123   44
B 10767 7369 -123   21
B 10777 7372 -123   -1
push -10 -10
push out at target
B 10787 7379   82  -15
B 10797 7363   82  -26
B 10807 7298   82  -39
B 10817 7261   82  -54
B 10827 7265   82  -66
B 10837 7309   82  -81
B 10847 7277   82  -95
B 10857 7250   82 -109
B 10867 7152   82 -117
B 10877 7186   57 -119
B 10887 7188    6 -119
B 10897 7262   10 -119
B 10907 7232   10 -109
B 10917 7019   10  -96
B 10927 7053   10  -85
B 10937 7070   10  -73
B 10947 7716   10  -61
B 10957 7721   10  -49
B 10967 7726   10  -36
B 10977 7726   10  -24
pb end 
B 10987 7730   10  -13
B 10997 7733   10   -2
B 11007 7731   10    7
B 11017 7734   10   13
SSS vs= 1.03  t=  226
%P VOLT1   = 7683
%P VOLT2   = 7905
%P S2_SC   =  1.03
%P L_ANG_MAX = 226
B 11027 7771   72   19
B 11037 7769   72   23
B 11047 7771   72   27
B 11057 7766   72   29
B 11067 7714   72   31
B 11077 7707   72   35
B 11087 7706   72   36
B 11097 7436   72   37
B 11107 7373   72   39
B 11117 7381   72   43
B 11127 7417   72   47
B 11137 7405   72   55
B 11147 7370   69   62
B 11157 7287   56   71
B 11167 7331   40   81
B 11177 7309   27   91
B 11187 7279   20  100
B 11197 7307   20  110
B 11207 7262   20  119
B 11217 7600   20  128
B 11227 7607   20  136
B 11237 7648   20  144
B 11247 7720   20  151
B 11257 7721   20  159
B 11267 7723   20  166
pull out 170
B 11277 7726 -123  173
B 11287 7726 -123  179
B 11297 7571 -123  183
B 11307 7529 -123  187
B 11317 7546 -123  191
B 11327 7552 -123  195
B 11337 7099 -123  197
B 11347 7109 -123  198
B 11357 7182 -123  198
B 11367 7290 -123  197
B 11377 7239 -123  191
B 11387 7229 -123  177
B 11397 6977 -123  162
B 11407 7033 -123  146
B 11417 6915 -123  129
B 11427 7028 -123  111
B 11437 7051 -123   92
B 11447 7160 -123   71
B 11457 7298 -123   50
B 11467 7297 -123   28
B 11477 7335 -123    5
push -12 -10
push out at target
B 11487 7345   82  -12
B 11497 7338   82  -22
B 11507 7320   82  -34
B 11517 7302   82  -49
B 11527 7272   82  -65
B 11537 7219   82  -81
B 11547 7017   82  -96
B 11557 7072   82 -113
B 11567 7181   82 -130
B 11577 7167   82 -143
B 11587 7080   82 -152
B 11597 7136   66 -154
B 11607 7112    6 -153
B 11617 7190   10 -153
B 11627 7092   10 -141
B 11637 7018   10 -128
B 11647 7050   10 -117
B 11657 7101   10 -105
B 11667 7679   10  -93
B 11677 7682   10  -80
B 11687 7720   10  -68
B 11697 7726   10  -57
pb end 
B 11707 7727   10  -46
B 11717 7730   10  -37
B 11727 7731   10  -29
B 11737 7731   10  -21
SSS vs= 1.03  t=  226
%P VOLT1   = 7623
%P VOLT2   = 7895
%P S2_SC   =  1.03
%P L_ANG_MAX = 226
B 11747 7733   72  -15
B 11757 7771   72   -9
B 11767 7773   72   -4
B 11777 7760   72    1
B 11787 7710   72    5
B 11797 7699   72    9
B 11807 7704   72   15
B 11817 7461   72   20
B 11827 7443   72   23
B 11837 7459   72   28
B 11847 7466   72   35
B 11857 7424   72   42
B 11867 7420   72   50
B 11877 7329   72   59
B 11887 7363   59   69
B 11898 7351   43   80
B 11908 7284   25   91
B 11918 7309   20  102
B 11928 7347   20  113
B 11938 7473   20  123
B 11948 7491   20  133
B 11958 7536   20  143
B 11968 7680   20  151
B 11978 7685   20  160
B 11988 7721   20  169
pull out 171
B 11998 7723 -124  177
B 12008 7724 -124  184
B 12018 7581 -124  191
B 12028 7492 -124  197
B 12038 7515 -124  203
B 12048 7557 -124  207
B 12058 7057 -124  210
B 12068 7031 -124  211
B 12078 7108 -124  211
B 12088 7223 -124  210
B 12098 7196 -124  201
B 12108 7165 -124  187
B 12118 6888 -124  172
B 12128 6945 -124  156
B 12138 6892 -124  139
B 12148 7033 -124  121
B 12158 7051 -124  103
B 12168 7197 -124   82
B 12178 7300 -124   60
B 12188 7295 -124   38
B 12198 7342 -124   15
B 12208 7353 -124   -8
push -11 -10
push out at target
B 12218 7353   82  -18
B 12228 7328   82  -30
B 12238 7376   82  -45
B 12248 7324   82  -61
B 12258 7284   82  -76
B 12268 7147   82  -91
B 12278 7195   82 -108
B 12288 7185   82 -124
B 12298 7167   82 -138
B 12308 7090   82 -146
B 12318 7155   57 -147
B 12329 7139    0 -147
B 12339 7258   10 -143
B 12349 7160   10 -130
B 12359 6997   10 -118
B 12369 7022   10 -106
B 12379 7070   10  -92
B 12389 7680   10  -78
B 12399 7685   10  -65
B 12409 7723   10  -53
B 12419 7726   10  -41
pb end 
B 12429 7729   10  -30
B 12439 7730   10  -21
B 12449 7730   10  -13
B 12459 7731   10   -6
SSS vs= 1.03  t=  226
%P VOLT1   = 7623
%P VOLT2   = 7898
%P S2_SC   =  1.03
%P L_ANG_MAX = 226
B 12470 7733   72    0
B 12480 7770   72    6
B 12492 7770   72   11
B 12502 7735   72   15
B 12512 7711   72   19
B 12522 7707   72   24
B 12532 7690   72   27
B 12542 7435   72   30
B 12552 7419   72   34
B 12562 7373   72   39
B 12572 7427   72   46
B 12582 7428   72   53
B 12592 7444   71   62
B 12602 7363   56   71
B 12612 7365   40   81
B 12622 7385   25   91
B 12632 7286   20  101
B 12642 7275   20  111
B 12652 7302   20  120
B 12662 7492   20  130
B 12672 7642   20  138
B 12682 7647   20  146
B 12692 7719   20  154
B 12702 7721   20  161
B 12712 7723   20  169
pull out 173
B 12722 7724 -124  175
B 12732 7724 -124  182
B 12742 7724 -124  189
B 12752 7625 -124  194
B 12762 7506 -124  195
B 12772 7506 -124  199
B 12782 7541 -124  202
B 12792 7085 -124  205
B 12802 7118 -124  205
B 12812 7235 -124  205
B 12822 7353 -124  205
B 12832 7279 -124  202
B 12842 7289 -124  190
B 12852 7019 -124  175
B 12862 7067 -124  159
B 12872 6979 -124  143
B 12882 6991 -124  125
B 12892 7022 -124  107
B 12902 7140 -124   87
B 12912 7317 -124   67
B 12922 7309 -124   45
B 12932 7345 -124   23
B 12942 7350 -124   -1
push -10 -10
push out at target
B 12952 7355   82  -14
B 12962 7339   82  -25
B 12972 7285   82  -38
B 12982 7292   82  -50
B 12992 7366   82  -63
B 13002 6907   82  -77
B 13012 6932   82  -89
B 13022 7175   82 -100
B 13032 7301   82 -106
B 13042 7252   40 -107
B 13052 7312    0 -107
B 13062 7101   10 -106
B 13072 7188   10  -95
B 13082 7047   10  -85
B 13092 7668   10  -75
B 13102 7678   10  -63
B 13112 7719   10  -53
B 13122 7723   10  -41
B 13132 7726   10  -30
B 13142 7726   10  -20
B 13152 7729   10  -10
pb end 
B 13162 7735   10   -1
B 13172 7731   10    6
B 13182 7733   10   12
SSS vs= 1.03  t=  231
%P VOLT1   = 7623
%P VOLT2   = 7898
%P S2_SC   =  1.03
%P L_ANG_MAX = 231
B 13192 7733   72   17
B 13202 7770   72   21
B 13212 7770   72   24
B 13222 7734   72   26
B 13232 7707   72   30
B 13242 7700   72   33
B 13252 7678   72   34
B 13262 7329   72   35
B 13272 7447   72   37
B 13282 7404   72   40
B 13292 7451   72   45
B 13302 7445   72   52
B 13312 7449   72   60
B 13322 7395   61   69
B 13332 7286   49   78
B 13342 7307   33   87
B 13352 7277   22   96
B 13362 7338   20  105
B 13372 7362   20  115
B 13382 7379   20  123
B 13392 7601   20  132
B 13402 7607   20  139
B 13412 7683   20  147
B 13422 7719   20  154
B 13432 7721   20  161
B 13442 7720   20  167
pull out 173
B 13452 7724 -124  174
B 13462 7724 -124  179
B 13472 7724 -124  186
B 13482 7724 -124  190
B 13492 7593 -124  194
B 13502 7521 -124  195
B 13512 7534 -124  197
B 13522 7562 -124  199
B 13532 6925 -124  199
B 13542 7306 -124  199
B 13552 7296 -124  199
B 13562 7329 -124  199
B 13572 7356 -124  195
B 13582 7324 -124  182
B 13592 7270 -124  167
B 13602 6959 -124  151
B 13612 7005 -124  135
B 13622 6972 -124  117
B 13632 7142 -124   99
B 13642 7154 -124   79
B 13652 7265 -124   59
B 13662 7369 -124   38
B 13672 7372 -124   15
B 13682 7374 -124   -6
push -10 -10
push out at target
B 13692 7410   82  -17
B 13702 7387   82  -29
B 13712 7308   82  -42
B 13722 7325   82  -54
B 13732 7353   82  -66
B 13742 7278   82  -81
B 13752 7262   82  -93
B 13762 7227   82 -105
B 13772 7274   82 -110
B 13783 7371   32 -111
B 13793 7391    0 -111
B 13803 7328   10 -109
B 13813 7021   10  -97
B 13823 7054   10  -85
B 13833 7071   10  -75
B 13843 7647   10  -65
B 13853 7652   10  -54
B 13863 7692   10  -43
B 13873 7724   10  -34
B 13883 7730   10  -25
pb end 
B 13893 7731   10  -15
B 13903 7731   10   -5
B 13913 7731   10    3
B 13923 7733   10   11
SSS vs= 1.03  t=  236
%P VOLT1   = 7623
%P VOLT2   = 7902
%P S2_SC   =  1.03
%P L_ANG_MAX = 236
B 13933 7734   72   18
B 13943 7735   72   23
B 13953 7770   72   28
B 13963 7714   72   32
B 13973 7693   72   38
B 13983 7687   72   41
B 13993 7363   72   43
B 14003 7367   72   45
B 14013 7513   72   46
B 14023 7538   72   48
B 14034 7502   72   51
B 14044 7521   72   57
B 14054 7516   68   63
B 14064 7518   57   71
B 14074 7459   48   79
B 14084 7232   36   87
B 14095 7259   25   96
B 14105 7176   20  104
B 14115 7295   20  112
B 14125 7315   20  119
B 14135 7502   20  127
B 14145 7612   20  134
B 14155 7615   20  139
B 14165 7688   20  145
B 14175 7723   20  151
B 14185 7724   20  156
B 14195 7724   20  161
B 14205 7726   20  166
pull out 167
B 14215 7726 -124  171
B 14225 7696 -124  175
B 14235 7583 -124  177
B 14245 7575 -124  178
B 14255 7593 -124  179
B 14265 6976 -124  181
B 14275 6998 -124  181
B 14285 7185 -124  181
B 14295 7413 -124  181
B 14305 7365 -124  181
B 14315 7409 -124  174
B 14325 7367 -124  161
B 14335 7208 -124  145
B 14345 7224 -124  132
B 14355 6929 -124  117
B 14365 6949 -124  100
B 14375 6994 -124   83
B 14385 7246 -124   65
B 14395 7245 -124   46
B 14405 7316 -124   26
B 14415 7425 -124    5
push -10 -10
push out at target
B 14425 7431   82  -12
B 14435 7394   82  -22
B 14445 7312   82  -34
B 14455 7309   82  -46
B 14465 7367   82  -57
B 14475 7316   82  -69
B 14485 7332   82  -81
B 14495 7092   82  -93
B 14505 7392   82 -103
B 14515 7367   75 -109
B 14525 7446   40 -109
B 14535 7365   10 -109
B 14545 7382   10 -109
B 14555 7196   10 -102
B 14565 7075   10  -92
B 14575 7084   10  -82
B 14585 7162   10  -74
B 14595 7688   10  -65
B 14605 7696   10  -54
B 14615 7697   10  -45
B 14625 7731   10  -37
pb end 
B 14635 7734   10  -29
B 14645 7735   10  -21
B 14655 7733   10  -13
B 14665 7737   10   -6
SSS vs= 1.03  t=  241
%P VOLT1   = 7623
%P VOLT2   = 7909
%P S2_SC   =  1.03
%P L_ANG_MAX = 241
B 14675 7737   72    1
B 14685 7738   72    7
B 14695 7721   72   12
B 14705 7695   72   17
B 14715 7723   72   21
B 14725 7723   72   25
B 14735 7724   72   31
B 14745 7508   72   34
B 14755 7494   72   36
B 14765 7493   72   40
B 14775 7553   72   44
B 14785 7555   72   51
B 14795 7567   72   58
B 14805 7544   65   66
B 14815 7482   53   76
B 14825 7491   43   83
B 14835 7215   32   92
B 14845 7233   22  100
B 14855 7279   20  108
B 14865 7363   20  115
B 14875 7368   20  123
B 14885 7655   20  129
B 14895 7693   20  136
B 14905 7692   20  142
B 14915 7692   20  147
B 14925 7730   20  152
B 14935 7729   20  156
B 14945 7729   20  161
B 14955 7729   20  166
pull out 167
B 14965 7729 -124  170
B 14975 7730 -124  173
B 14985 7661 -124  175
B 14995 7625 -124  177
B 15005 7629 -124  177
B 15015 7569 -124  178
B 15025 7579 -124  178
B 15035 7130 -124  178
B 15045 7420 -124  178
B 15055 7423 -124  177
B 15065 7486 -124  177
B 15075 7542 -124  168
B 15085 7545 -124  156
B 15095 7447 -124  143
B 15105 7101 -124  129
B 15115 7106 -124  115
B 15125 7039 -124   99
B 15135 7185 -124   83
B 15145 7188 -124   65
B 15155 7295 -124   47
B 15165 7405 -124   28
B 15175 7405 -124    8
B 15185 7405 -124   -9
push -10 -10
push out at target
B 15195 7405   82  -17
B 15205 7402   82  -26
B 15215 7352   82  -37
B 15225 7379   82  -49
B 15235 7389   82  -59
B 15245 7325   82  -71
B 15255 7081   82  -83
B 15265 7087   82  -95
B 15275 7301   82 -106
B 15285 7512   82 -113
B 15295 7514   49 -115
B 15305 7553    6 -115
B 15315 7244   10 -115
B 15325 7080   10 -112
B 15335 7088   10 -102
B 15345 7448   10  -92
B 15355 7451   10  -85
B 15365 7488   10  -75
B 15375 7702   10  -66
B 15385 7702   10  -57
B 15395 7703   10  -50
pb end 
B 15405 7738   10  -43
B 15415 7740   10  -37
B 15425 7741   10  -30
B 15435 7740   10  -24
SSS vs= 1.03  t=  246
%P VOLT1   = 7623
%P VOLT2   = 7916
%P S2_SC   =  1.03
%P L_ANG_MAX = 246
B 15447 7740   72  -17
B 15457 7743   72   -9
B 15467 7731   72   -3
B 15477 7706   72    3
B 15487 7695   72    9
B 15497 7693   72   18
B 15507 7339   72   23
B 15518 7333   72   28
B 15528 7505   72   33
B 15538 7572   72   37
B 15548 7565   72   43
B 15558 7596   72   48
B 15568 7606   72   55
B 15578 7609   69   63
B 15588 7576   59   71
B 15598 7437   49   80
B 15608 7446   38   88
B 15618 7274   28   96
B 15628 7244   20  104
B 15638 7252   20  111
B 15648 7437   20  119
B 15658 7620   20  126
B 15668 7624   20  132
B 15678 7661   20  138
B 15688 7696   20  143
B 15698 7697   20  149
B 15708 7731   20  155
B 15718 7733   20  160
B 15728 7731   20  164
pull out 167
B 15738 7731   10  168
B 15748 7731   10  171
B 15758 7734   10  175
B 15768 7737   10  178
B 15778 7740   10  179
B 15788 7740   10  182
B 15798 7777   10  183
B 15808 7777   10  183
B 15818 7777 -124  183
B 15828 7776 -124  183
B 15838 7776 -124  183
B 15848 7734 -124  183
B 15858 7685 -124  183
B 15868 7681 -124  183
B 15878 7687 -124  183
B 15888 7094 -124  183
B 15898 7278 -124  178
B 15908 7284 -124  173
B 15918 7504 -124  167
B 15928 7578 -124  160
B 15938 7579 -124  151
B 15948 7569 -124  138
B 15958 7452 -124  124
B 15968 7455 -124  109
B 15978 7100 -124   93
B 15988 7103 -124   76
B 15998 7107 -124   58
B 16008 7254 -124   39
B 16018 7328 -124   20
B 16028 7330 -124    1
push -10 -10
push out at target
B 16038 7440   82  -12
B 16048 7443   82  -21
B 16058 7443   82  -31
B 16068 7420   82  -42
B 16078 7393   82  -54
B 16088 7399   82  -65
B 16098 7230   82  -75
B 16108 7200   82  -87
B 16118 7200   82  -98
B 16128 7488   82 -107
B 16138 7526   66 -112
B 16148 7524   32 -113
B 16158 7423    0 -113
B 16168 7173   10 -113
B 16178 7193   10 -107
B 16188 7061   10  -98
B 16198 7310   10  -90
B 16208 7312   10  -82
B 16218 7704   10  -73
B 16228 7704   10  -64
B 16238 7704   10  -55
B 16248 7740   10  -47
pb end 
B 16258 7740   10  -39
B 16268 7741   10  -32
B 16278 7741   10  -25
B 16288 7741   10  -17
SSS vs= 1.03  t=  251
%P VOLT1   = 7623
%P VOLT2   = 7919
%P S2_SC   =  1.03
%P L_ANG_MAX = 251
B 16298 7743   72  -11
B 16308 7743   72   -5
B 16318 7721   72   -1
B 16328 7705   72    5
B 16338 7699   72   10
B 16348 7699   72   14
B 16358 7701   72   18
B 16368 7453   72   24
B 16378 7555   72   27
B 16388 7546   72   31
B 16398 7603   72   35
B 16408 7600   72   42
B 16418 7606   72   49
B 16428 7613   72   58
B 16438 7510   65   67
B 16448 7514   56   75
B 16458 7270   45   83
B 16469 7244   36   91
B 16480 7251   26  100
B 16490 7361   20  108
B 16500 7547   20  115
B 16510 7550   20  123
B 16520 7661   20  128
B 16530 7663   20  133
B 16540 7666   20  139
B 16550 7699   20  144
B 16560 7734   20  149
B 16570 7734   20  154
B 16580 7734   20  159
B 16590 7734   20  163
pull out 165
B 16600 7734 -124  167
B 16610 7734 -124  170
B 16620 7712 -124  172
B 16630 7671 -124  174
B 16640 7670 -124  174
B 16650 7673 -124  174
B 16660 7678 -124  175
B 16670 7152 -124  175
B 16680 7332 -124  175
B 16690 7338 -124  175
B 16700 7516 -124  175
B 16710 7590 -124  170
B 16720 7590 -124  160
B 16730 7483 -124  148
B 16740 7264 -124  135
B 16750 7265 -124  122
B 16760 7017 -124  107
B 16770 7054 -124   92
B 16780 7058 -124   76
B 16790 7272 -124   59
B 16800 7343 -124   40
B 16810 7346 -124   22
B 16820 7416 -124    3
push -10 -10
push out at target
B 16830 7383   82  -11
B 16840 7385   82  -19
B 16850 7385   82  -29
B 16860 7366   82  -39
B 16870 7371   82  -50
B 16880 7378   82  -61
B 16890 7241   82  -71
B 16900 7244   82  -81
B 16911 7352   75  -93
B 16921 7461   82 -101
B 16932 7569   57 -105
B 16942 7570   20 -106
B 16952 7502    0 -106
B 16962 7118   10 -106
B 16972 7129   10 -101
B 16982 7064   10  -93
B 16992 7384   10  -87
B 17002 7385   10  -78
B 17012 7707   10  -70
B 17022 7704   10  -62
B 17032 7707   10  -54
B 17042 7741   10  -47
B 17052 7743   10  -41
pb end 
B 17062 7743   10  -33
B 17072 7741   10  -26
B 17082 7779   10  -20
B 17092 7780   10  -13
SSS vs= 1.03  t=  256
%P VOLT1   = 7683
%P VOLT2   = 7923
%P S2_SC   =  1.03
%P L_ANG_MAX = 256
B 17102 7743   72   -8
B 17112 7719   72   -3
B 17123 7706   72    3
B 17133 7702   72    8
B 17143 7347   72   12
B 17153 7349   72   16
B 17163 7457   72   19
B 17173 7598   72   26
B 17183 7600   72   28
B 17193 7593   72   32
B 17204 7617   72   39
B 17215 7614   72   48
B 17225 7617   72   57
B 17235 7374   67   65
B 17245 7270   58   74
B 17256 7274   48   82
B 17267 7241   39   91
B 17277 7323   30   99
B 17287 7329   20  107
B 17297 7441   20  115
B 17307 7552   20  123
B 17317 7556   20  128
B 17327 7661   20  134
B 17337 7665   20  140
B 17347 7663   20  146
B 17357 7700   20  151
B 17367 7737   20  156
B 17377 7737   20  161
B 17387 7737   20  167
pull out 171
B 17397 7737 -123  171
B 17407 7737 -123  174
B 17417 7735 -123  176
B 17427 7738 -123  179
B 17437 7685 -123  180
B 17447 7677 -123  181
B 17457 7679 -123  181
B 17467 7685 -123  181
B 17477 7158 -123  181
B 17487 7338 -123  181
B 17497 7342 -123  181
B 17507 7522 -123  181
B 17517 7596 -123  176
B 17527 7596 -123  167
B 17537 7489 -123  156
B 17547 7313 -123  144
B 17557 7312 -123  131
B 17567 7033 -123  118
B 17577 7033 -123  103
B 17587 7033 -123   88
B 17597 7245 -123   72
B 17607 7353 -123   55
B 17617 7352 -123   36
B 17627 7421 -123   17
B 17637 7388 -123   -2
push -10 -10
push out at target
B 17647 7385   82  -13
B 17657 7385   82  -22
