SSS v= 7832  t=  260 
B 9370 626   60   81
B 9380 643   31   91
B 9390 661   31  103
B 9400 689   31  115
B 9410 716   31  127
B 9420 730   31  139
B 9430 736   31  149
B 9440 740   31  160
B 9450 743   31  170
B 9460 744   31  180
B 9470 746   31  189
pull out 195
B 9480 747   21  198
B 9490 747   21  207
B 9500 748   21  215
B 9510 752   21  221
B 9520 754   21  229
B 9530 755   21  235
B 9540 756   21  241
B 9550 755   21  247
B 9561 755   21  253
B 9571 756   21  257
B 9581 757   21  261
B 9591 757   21  265
B 9601 756   21  270
B 9611 758   21  274
B 9623 758   21  277
B 9633 758   21  280
B 9643 758   21  283
B 9653 757   21  285
B 9663 757   21  287
B 9673 756   21  289
B 9683 757   21  291
B 9693 757   21  293
B 9703 757   21  295
B 9713 758   21  297
B 9723 757   21  298
B 9733 758   21  299
B 9743 757   21  301
B 9753 757   21  302
B 9763 757   21  303
B 9773 757   21  304
B 9783 757   21  305
B 9793 758   21  306
B 9803 758   21  308
B 9813 757   21  311
B 9823 758   21  316
B 9833 758   21  325
B 9843 758   21  332
B 9853 759   21  341
B 9863 759   21  350
B 9873 759   21  359
B 9883 760 -125  368
B 9893 760 -125  376
B 9903 703 -125  385
B 9913 636 -125  393
B 9923 632 -125  401
B 9933 650 -125  409
B 9943 666 -125  416
B 9953 652 -125  420
B 9963 610 -125  421
B 9973 580 -125  421
B 9983 567 -125  420
B 9993 562 -125  409
B 10003 572 -125  397
B 10013 594 -125  385
B 10023 619 -125  373
B 10033 639 -125  361
B 10043 650 -125  347
B 10053 652 -125  334
B 10063 644 -125  327
B 10073 624 -125  317
B 10083 608 -125  306
B 10093 605 -125  294
B 10103 615 -125  278
B 10113 631 -125  264
B 10123 646 -125  249
B 10133 658 -125  232
B 10143 664 -125  215
B 10153 667 -125  196
B 10163 670 -125  174
B 10173 676 -125  153
B 10183 682 -125  131
B 10193 690 -125  108
B 10203 697 -125   87
B 10213 703 -125   63
B 10223 709 -125   38
B 10233 712 -125   14
B 10243 714 -125  -11
push -11 -10
push out at target
B 10253 716   83  -37
B 10263 656   83  -61
B 10273 588   83  -85
B 10283 582   83 -111
B 10293 604   83 -135
B 10303 632   83 -159
B 10313 622   83 -184
B 10323 590   83 -199
B 10333 565   83 -207
B 10343 551   58 -207
B 10353 568   10 -207
B 10363 605   10 -198
B 10373 667   10 -184
B 10383 712   10 -171
B 10393 734   10 -161
B 10403 745   10 -148
B 10413 751   10 -136
B 10423 755   10 -123
B 10433 756   10 -111
pb end 
B 10443 758   10 -100
B 10453 759   10  -89
B 10463 760   10  -79
SSS v= 7604  t=  260
SSS  192   265   310   -79
%P VOLT1   = 7860
%P VOLT2   = 7604
%P S2_SC   =  1.05
%P L_ANG_MAX = 260
S 7604   192   265   310
B 10473 761  126  -70
B 10483 761  126  -62
B 10493 758  126  -56
B 10503 697  126  -50
B 10513 685  126  -43
B 10523 693  126  -38
B 10533 704  126  -32
B 10543 715  126  -23
B 10553 722  126  -15
B 10563 716  126   -7
B 10573 687  126    2
B 10583 650  126   14
B 10593 624  126   26
B 10603 614  126   39
B 10614 619  126   53
B 10624 631  111   66
B 10634 643   73   79
B 10644 649   31   92
B 10654 647   31  105
B 10664 694   31  119
B 10674 717   31  133
B 10684 730   31  147
B 10694 737   31  158
B 10704 741   31  171
B 10714 743   31  183
pull out 191
B 10724 745 -126  195
B 10734 746 -126  205
B 10744 746 -126  215
B 10754 636 -126  225
B 10764 608 -126  233
B 10774 620 -126  241
B 10784 645 -126  249
B 10794 667 -126  253
B 10804 671 -126  258
B 10814 637 -126  259
B 10824 595 -126  259
B 10834 573 -126  257
B 10844 565 -126  245
B 10854 574 -126  233
B 10864 597 -126  220
B 10874 624 -126  205
B 10884 649 -126  189
B 10894 665 -126  171
B 10904 674 -126  153
B 10914 677 -126  131
B 10924 678 -126  112
B 10934 680 -126   92
B 10944 685 -126   69
B 10954 691 -126   46
B 10964 698 -126   21
B 10974 704 -126   -2
push -11 -10
push out at target
B 10984 709   84  -23
B 10994 704   84  -33
B 11004 625   84  -44
B 11014 613   84  -57
B 11024 633   84  -68
B 11034 658   84  -82
B 11044 678   84  -95
B 11054 680   84 -107
B 11065 639   84 -115
B 11076 592   52 -117
B 11086 572    5 -117
B 11096 668   10 -116
B 11106 714   10 -105
B 11116 734   10  -96
B 11126 745   10  -86
B 11136 751   10  -75
B 11146 755   10  -64
B 11156 757   10  -53
B 11166 758   10  -42
B 11176 759   10  -31
B 11186 760   10  -21
pb end 
B 11196 760   10  -11
B 11206 761   10   -4
SSS v= 7615  t=  260
SSS  194   265   300    -4
%P VOLT1   = 7860
%P VOLT2   = 7615
%P S2_SC   =  1.05
%P L_ANG_MAX = 260
S 7615   194   265   300
B 11216 762  126    2
B 11226 762  126    6
B 11236 716  126    9
B 11247 687  126   12
B 11258 689  126   13
B 11268 700  126   19
B 11278 709  126   21
B 11288 697  126   21
B 11298 660  126   21
B 11308 627  126   25
B 11318 598  126   33
B 11328 579  126   44
B 11338 574  126   53
B 11348 587  117   63
B 11358 606   85   73
B 11368 624   54   83
B 11378 641   31   93
B 11388 656   31  104
B 11398 683   31  115
B 11408 712   31  127
B 11418 726   31  139
B 11428 733   31  148
B 11438 737   31  159
B 11448 740   31  169
B 11458 742   31  179
B 11468 744   31  188
pull out 194
B 11478 745 -126  196
B 11488 746 -126  204
B 11498 747 -126  213
B 11508 657 -126  219
B 11518 615 -126  222
B 11528 623 -126  227
B 11538 645 -126  232
B 11548 668 -126  235
B 11558 687 -126  237
B 11568 689 -126  238
B 11578 657 -126  238
B 11588 610 -126  237
B 11598 580 -126  231
B 11608 573 -126  217
B 11618 587 -126  204
B 11628 612 -126  189
B 11638 640 -126  173
B 11648 661 -126  155
B 11658 676 -126  136
B 11668 682 -126  116
B 11678 683 -126   98
B 11688 682 -126   77
B 11698 683 -126   55
B 11708 688 -126   32
B 11718 693 -126    8
push -11 -10
push out at target
B 11728 700   84  -15
B 11738 703   84  -28
B 11748 689   84  -39
B 11758 634   84  -51
B 11768 615   84  -66
B 11778 633   84  -78
B 11788 655   84  -93
B 11798 676   84 -108
B 11808 672   84 -122
B 11818 631   84 -130
B 11828 592   58 -132
B 11838 569    6 -132
B 11848 589   10 -132
B 11858 622   10 -121
B 11868 681   10 -109
B 11878 719   10  -96
B 11888 738   10  -85
B 11898 747   10  -71
B 11908 752   10  -58
B 11918 755   10  -45
B 11928 756   10  -31
pb end 
B 11938 757   10  -19
B 11948 759   10   -6
SSS v= 7597  t=  260
SSS  197   265   297    -3
%P VOLT1   = 7860
%P VOLT2   = 7597
%P S2_SC   =  1.05
%P L_ANG_MAX = 260
S 7597   197   265   297
B 11959 759  126    5
B 11969 755  126   14
B 11979 694  126   20
B 11989 686  126   25
B 11999 694  126   28
B 12009 705  126   30
B 12019 715  126   35
B 12029 720  126   36
B 12039 701  126   37
B 12049 653  126   41
B 12059 613  126   49
B 12069 582  126   59
B 12079 573   98   69
B 12089 581   63   80
B 12099 600   35   90
B 12109 620   31  101
B 12119 667   31  111
B 12129 702   31  123
B 12139 721   31  133
B 12149 730   31  145
B 12159 735   31  155
B 12169 738   31  164
B 12179 741   31  173
B 12189 742   31  183
B 12199 744   31  191
pull out 200
B 12209 745   22  201
B 12219 745   22  208
B 12229 745   22  215
B 12239 746   22  221
B 12249 750   22  228
B 12259 751   22  234
B 12269 752   22  240
B 12279 752   22  245
B 12289 753 -126  249
B 12299 753 -126  253
B 12309 753 -126  258
B 12319 660 -126  261
B 12329 636 -126  263
B 12339 645 -126  265
B 12349 665 -126  267
B 12359 683 -126  269
B 12369 696 -126  269
B 12379 686 -126  269
B 12389 644 -126  268
B 12399 600 -126  263
B 12409 578 -126  251
B 12419 581 -126  237
B 12429 602 -126  223
B 12439 630 -126  208
B 12449 654 -126  191
B 12459 670 -126  174
B 12469 679 -126  155
B 12479 681 -126  133
B 12489 681 -126  113
B 12499 682 -126   92
B 12509 687 -126   69
B 12519 692 -126   45
B 12529 698 -126   22
B 12539 705 -126   -3
push -11 -10
push out at target
B 12549 710   84  -27
B 12559 709   84  -38
B 12569 630   84  -49
B 12579 608   84  -62
B 12589 625   84  -73
B 12599 650   84  -87
B 12609 671   84 -100
B 12619 679   84 -112
B 12629 646   84 -121
B 12639 601   67 -125
B 12649 574   24 -125
B 12659 587   10 -125
B 12669 605   10 -117
B 12679 679   10 -104
B 12689 718   10  -92
B 12699 737   10  -81
B 12709 747   10  -68
B 12719 752   10  -55
B 12729 755   10  -42
B 12739 756   10  -29
B 12749 757   10  -16
pb end 
B 12759 759   10   -3
B 12769 760   10    7
SSS v= 7601  t=  260
SSS  200   265   300     7
%P VOLT1   = 7860
%P VOLT2   = 7601
%P S2_SC   =  1.05
%P L_ANG_MAX = 260
S 7601   200   265   300
B 12780 749  126   16
B 12791 687  126   23
B 12803 684  126   28
B 12813 695  126   32
B 12823 706  126   34
B 12833 717  126   39
B 12843 719  126   40
B 12854 691  126   43
B 12864 639  126   49
B 12874 601  126   57
B 12884 576  101   68
B 12894 572   66   79
B 12904 585   38   89
B 12914 625   31  100
B 12924 656   31  110
B 12934 702   31  121
B 12944 722   31  132
B 12954 731   31  142
B 12964 736   31  152
B 12974 738   31  161
B 12984 740   31  170
B 12994 742   31  179
B 13004 743   31  187
B 13014 744   31  195
pull out 196
B 13024 745 -126  203
B 13035 745 -126  209
B 13045 744 -126  216
B 13055 666 -126  222
B 13065 632 -126  225
B 13075 639 -126  230
B 13085 658 -126  235
B 13095 678 -126  238
B 13105 693 -126  240
B 13115 684 -126  240
B 13125 643 -126  240
B 13135 600 -126  240
B 13145 576 -126  229
B 13155 573 -126  215
B 13165 593 -126  201
B 13175 619 -126  186
B 13185 646 -126  169
B 13195 666 -126  152
B 13205 677 -126  130
B 13215 682 -126  113
B 13225 681 -126   93
B 13235 682 -126   73
B 13245 683 -126   49
B 13255 688 -126   27
B 13265 694 -126    3
push -10 -10
push out at target
B 13275 701   84  -19
B 13285 701   84  -30
B 13295 682   84  -41
B 13305 632   84  -54
B 13315 616   84  -68
B 13325 633   84  -81
B 13335 655   84  -96
B 13345 675   84 -111
B 13355 668   84 -125
B 13365 629   84 -133
B 13376 588   58 -135
B 13388 563    5 -135
B 13398 649   10 -133
B 13408 705   10 -122
B 13418 729   10 -111
B 13428 742   10 -102
B 13438 749   10  -90
B 13448 753   10  -79
B 13458 755   10  -68
B 13468 756   10  -57
B 13478 758   10  -47
B 13488 758   10  -36
pb end 
B 13498 759   10  -27
B 13508 760   10  -19
SSS v= 7601  t=  260
SSS  201   265   297   -19
%P VOLT1   = 7860
%P VOLT2   = 7601
%P S2_SC   =  1.05
%P L_ANG_MAX = 260
S 7601   201   265   297
B 13518 760  126  -12
B 13528 761  126   -7
B 13538 731  126   -3
B 13548 691  126    1
B 13558 687  126    5
B 13568 696  126    8
B 13578 707  126   17
B 13588 710  126   17
B 13598 687  126   19
B 13608 651  126   24
B 13618 619  126   31
B 13628 595  126   41
B 13638 582  126   51
B 13648 586  123   61
B 13658 600   88   72
B 13668 618   60   82
B 13678 630   31   92
B 13688 677   31  103
B 13698 699   31  114
B 13708 720   31  125
B 13718 729   31  136
B 13728 734   31  145
B 13738 737   31  156
B 13748 740   31  165
B 13758 742   31  174
B 13768 743   31  183
B 13778 744   31  191
pull out 197
B 13788 745 -126  199
B 13798 745 -126  206
B 13808 700 -126  213
B 13818 629 -126  218
B 13828 625 -126  221
B 13838 643 -126  226
B 13848 665 -126  230
B 13858 684 -126  233
B 13868 692 -126  234
B 13878 668 -126  234
B 13888 619 -126  234
B 13898 583 -126  230
B 13908 570 -126  218
B 13918 577 -126  205
B 13928 602 -126  190
B 13938 629 -126  174
B 13948 653 -126  157
B 13958 671 -126  138
B 13968 679 -126  119
B 13978 680 -126  101
B 13988 680 -126   81
B 13998 680 -126   59
B 14008 682 -126   37
B 14018 688 -126   13
B 14028 695 -126  -10
push -11 -10
push out at target
B 14038 701   84  -26
B 14048 605   84  -37
B 14058 593   84  -47
B 14068 614   84  -55
B 14078 641   84  -67
B 14088 665   84  -77
B 14098 680   84  -87
B 14108 658   84  -95
B 14118 612   58  -98
B 14128 580   15  -99
B 14138 668    0  -98
B 14148 708   10  -91
B 14158 733   10  -80
B 14168 745   10  -71
B 14178 750   10  -60
B 14188 753   10  -49
B 14198 755   10  -37
B 14208 756   10  -26
B 14218 757   10  -15
B 14228 758   10   -3
pb end 
B 14238 759   10    5
B 14248 760   10   13
B 14258 760   10   18
SSS v= 7604  t=  260
SSS  205   265   297    18
%P VOLT1   = 7860
%P VOLT2   = 7604
%P S2_SC   =  1.05
%P L_ANG_MAX = 260
S 7601   205   265   297
B 14268 760  126   21
B 14278 761  126   24
B 14288 761  126   25
B 14298 703  126   25
B 14308 681  126   25
B 14318 684  126   27
B 14328 694  126   27
B 14338 688  126   27
B 14348 656  126   27
B 14358 626  126   29
B 14368 601  126   37
B 14378 577  126   45
B 14388 568  126   55
B 14398 576  111   65
B 14408 594   82   75
B 14418 614   50   84
B 14428 629   31   93
B 14438 652   31  104
B 14448 690   31  115
B 14458 711   31  125
B 14468 724   31  137
B 14478 731   31  145
B 14488 735   31  156
B 14498 738   31  165
B 14508 740   31  175
B 14518 742   31  183
B 14528 743   31  190
pull out 197
B 14538 744   22  199
B 14548 744   22  206
B 14558 745   22  212
B 14568 748   22  218
B 14578 750   22  224
B 14588 750   22  230
B 14598 751   22  235
B 14609 751   22  239
B 14619 751   22  243
B 14629 752   22  247
B 14639 752   22  251
B 14649 752   22  255
B 14659 753   22  257
B 14669 752   22  259
B 14679 753   22  261
B 14689 752   22  263
B 14699 752 -126  265
B 14709 751 -126  266
B 14719 750 -126  267
B 14729 680 -126  268
B 14739 647 -126  269
B 14749 652 -126  269
B 14759 669 -126  268
B 14769 686 -126  269
B 14779 702 -126  268
B 14789 702 -126  268
B 14799 675 -126  268
B 14809 627 -126  259
B 14819 595 -126  246
B 14829 585 -126  233
B 14839 598 -126  217
B 14849 623 -126  202
B 14859 647 -126  185
B 14869 667 -126  167
B 14879 680 -126  148
B 14889 686 -126  125
B 14899 686 -126  108
B 14909 686 -126   85
B 14919 687 -126   63
B 14929 690 -126   39
B 14939 696 -126   15
B 14949 702 -126   -9
push -10 -10
push out at target
B 14959 708   84  -29
B 14969 703   84  -39
B 14979 640   84  -51
B 14989 612   84  -65
B 14999 626   84  -77
B 15009 649   84  -91
B 15020 672   84 -106
B 15031 674   84 -121
B 15041 632   84 -129
B 15053 587   58 -132
B 15064 563   11 -132
B 15074 604   10 -129
B 15084 642   10 -117
B 15094 700   10 -104
B 15104 729   10  -94
B 15114 742   10  -81
B 15124 749   10  -68
B 15134 753   10  -55
B 15144 755   10  -42
B 15154 756   10  -29
pb end 
B 15164 757   10  -16
B 15174 758   10   -4
SSS v= 7590  t=  260
SSS  212   265   304    -4
%P VOLT1   = 7860
%P VOLT2   = 7590
%P S2_SC   =  1.05
%P L_ANG_MAX = 260
S 7590   212   265   304
B 15185 759  126    7
B 15195 759  126   15
B 15206 760  126   21
B 15216 702  126   25
B 15226 688  126   28
B 15236 692  126   29
B 15246 702  126   30
B 15257 712  126   36
B 15267 704  126   36
B 15278 661  126   37
B 15288 622  126   43
B 15299 590  126   51
B 15309 570  123   61
B 15320 570   92   72
B 15330 588   57   83
B 15340 611   31   92
B 15350 628   31  101
B 15360 677   31  112
B 15370 706   31  123
B 15380 722   31  133
B 15390 730   31  144
B 15400 734   31  153
B 15410 737   31  163
B 15420 739   31  172
B 15430 741   31  181
B 15440 742   31  188
pull out 193
B 15450 744 -126  196
B 15460 744 -126  204
B 15470 744 -126  210
B 15480 720 -126  216
B 15490 637 -126  221
B 15500 628 -126  224
B 15510 643 -126  228
B 15520 664 -126  232
B 15530 683 -126  234
B 15540 694 -126  235
B 15550 675 -126  235
B 15560 629 -126  235
B 15570 590 -126  233
B 15580 572 -126  219
B 15590 576 -126  206
B 15600 599 -126  192
B 15610 626 -126  176
B 15620 650 -126  159
B 15630 669 -126  140
B 15640 678 -126  120
B 15650 681 -126  104
B 15660 680 -126   83
B 15670 681 -126   61
B 15680 682 -126   39
B 15690 687 -126   15
B 15700 694 -126   -9
push -11 -10
push out at target
B 15710 701   84  -29
B 15720 697   84  -39
B 15730 679   84  -51
B 15740 614   84  -65
B 15750 619   84  -78
B 15760 640   84  -91
B 15770 663   84 -107
B 15780 677   84 -121
B 15790 652   84 -133
B 15800 606   84 -139
B 15811 572   41 -140
B 15821 576    0 -140
B 15831 669   10 -137
B 15841 714   10 -127
B 15851 733   10 -117
B 15861 744   10 -107
B 15871 750   10  -97
B 15881 753   10  -86
B 15891 754   10  -76
B 15901 756   10  -66
B 15911 757   10  -56
B 15921 758   10  -47
pb end 
B 15931 758   10  -38
B 15941 759   10  -31
SSS v= 7594  t=  260
SSS  215   265   300   -31
%P VOLT1   = 7860
%P VOLT2   = 7594
%P S2_SC   =  1.05
%P L_ANG_MAX = 260
S 7594   215   265   300
B 15951 760  126  -24
B 15961 760  126  -19
B 15972 705  126  -13
B 15984 682  126   -7
B 15994 688  126   -3
B 16004 699  126    1
B 16014 710  126    9
B 16024 711  126   12
B 16035 684  126   16
B 16045 642  126   23
B 16056 610  126   31
B 16066 589  126   42
B 16076 584  126   53
B 16086 595  117   64
B 16096 612   85   75
B 16106 626   50   85
B 16116 660   31   96
B 16126 674   31  107
B 16136 708   31  119
B 16146 723   31  131
B 16156 731   31  141
B 16166 735   31  151
B 16176 738   31  161
B 16186 740   31  171
B 16196 742   31  180
B 16206 743   31  188
B 16216 744   31  197
pull out 201
B 16226 745   22  205
B 16236 746   22  212
B 16247 750   22  219
B 16257 750   22  225
B 16268 751   22  232
B 16278 751   22  237
B 16288 750   22  242
B 16298 751   22  247
B 16308 752 -126  251
B 16318 752 -126  255
B 16328 710 -126  259
B 16338 638 -126  261
B 16348 633 -126  263
B 16358 650 -126  264
B 16368 670 -126  265
B 16378 688 -126  265
B 16388 696 -126  265
B 16398 675 -126  265
B 16408 628 -126  265
B 16418 590 -126  255
B 16428 572 -126  242
B 16438 583 -126  228
B 16448 606 -126  214
B 16458 635 -126  197
B 16468 658 -126  181
B 16478 672 -126  164
B 16488 680 -126  143
B 16498 681 -126  121
B 16508 680 -126  104
B 16518 681 -126   81
B 16528 685 -126   59
B 16538 690 -126   35
B 16548 697 -126   11
push -11 -10
push out at target
B 16558 704   84  -13
B 16568 708   84  -27
B 16578 679   84  -39
B 16588 609   84  -51
B 16598 613   84  -63
B 16608 637   84  -75
B 16618 660   84  -90
B 16628 677   84 -103
B 16638 662   84 -115
B 16648 617   84 -121
B 16658 576   41 -122
B 16668 573    0 -122
B 16678 637   10 -120
B 16688 682   10 -108
B 16698 719   10  -96
B 16708 738   10  -87
B 16718 747   10  -74
B 16728 751   10  -61
B 16738 753   10  -49
B 16748 755   10  -36
B 16758 756   10  -23
pb end 
B 16768 757   10  -11
B 16778 758   10    1
SSS v= 7587  t=  260
SSS  220   265   304     2
%P VOLT1   = 7860
%P VOLT2   = 7587
%P S2_SC   =  1.05
%P L_ANG_MAX = 260
S 7587   220   265   304
B 16789 759  126   11
B 16800 759  126   19
B 16811 755  126   24
B 16821 693  126   28
B 16832 682  126   30
B 16842 691  126   31
B 16853 703  126   34
B 16863 710  126   37
B 16873 697  126   37
B 16883 651  126   38
B 16893 613  126   44
B 16903 583  126   53
B 16914 568  117   64
B 16924 571   85   73
B 16934 588   50   84
B 16944 622   31   93
B 16954 645   31  104
B 16964 693   31  113
B 16974 716   31  124
B 16984 727   31  135
B 16994 732   31  145
B 17004 736   31  153
B 17014 738   31  161
B 17024 740   31  170
B 17034 741   31  178
B 17044 742   31  187
pull out 192
B 17054 743 -126  194
B 17064 743 -126  201
B 17074 743 -126  207
B 17084 699 -126  213
B 17094 634 -126  217
B 17104 631 -126  221
B 17114 648 -126  225
B 17124 668 -126  229
B 17134 686 -126  231
B 17144 690 -126  232
B 17154 661 -126  232
B 17164 612 -126  232
B 17174 579 -126  226
B 17184 566 -126  213
B 17194 579 -126  200
B 17204 604 -126  185
B 17214 632 -126  169
B 17224 655 -126  152
B 17234 672 -126  132
B 17244 678 -126  114
B 17254 679 -126   97
B 17264 677 -126   76
B 17274 678 -126   53
B 17284 681 -126   31
B 17294 687 -126    8
push -13 -10
push out at target
B 17304 693   84  -15
B 17314 697   84  -27
B 17324 683   84  -38
B 17334 649   84  -50
B 17344 610   84  -65
B 17354 623   84  -77
B 17364 645   84  -92
B 17374 667   84 -107
B 17384 673   84 -121
B 17394 639   84 -131
B 17404 595   76 -136
B 17414 566   33 -136
B 17424 568   10 -136
B 17434 646   10 -130
B 17444 691   10 -119
B 17454 724   10 -107
B 17464 739   10  -97
B 17474 747   10  -84
B 17484 751   10  -72
B 17494 753   10  -60
B 17504 755   10  -48
pb end 
B 17514 755   10  -36
B 17524 756   10  -25
SSS v= 7576  t=  260
SSS  221   265   294   -16
%P VOLT1   = 7860
%P VOLT2   = 7580
%P S2_SC   =  1.06
%P L_ANG_MAX = 260
S 7580   221   265   294
B 17535 757  126  -12
B 17545 758  126   -3
B 17555 701  126    5
B 17565 677  126   11
B 17575 682  126   17
B 17585 693  126   20
B 17595 705  126   23
B 17605 715  126   31
B 17616 716  126   31
B 17627 683  126   35
B 17637 632  126   42
B 17648 591  126   53
B 17658 570  117   63
B 17668 571   85   73
B 17678 588   57   84
B 17688 611   31   95
B 17698 654   31  105
B 17708 681   31  116
B 17718 708   31  127
B 17728 723   31  139
B 17738 730   31  149
B 17748 733   31  158
B 17758 737   31  168
B 17768 738   31  177
B 17778 740   31  186
B 17788 742   31  194
pull out 195
B 17798 742 -126  203
B 17808 743 -126  210
B 17818 740 -126  217
B 17828 641 -126  222
B 17838 619 -126  226
B 17848 632 -126  231
B 17859 655 -126  236
B 17869 677 -126  239
B 17879 689 -126  241
B 17889 673 -126  241
B 17899 628 -126  241
B 17909 588 -126  240
B 17919 568 -126  227
B 17929 572 -126  214
B 17939 593 -126  200
B 17949 620 -126  185
B 17959 645 -126  168
B 17969 664 -126  149
B 17979 674 -126  129
B 17989 678 -126  112
B 17999 677 -126   92
B 18009 677 -126   71
B 18019 680 -126   48
B 18029 685 -126   25
B 18039 691 -126    1
push -11 -10
push out at target
B 18049 698   84  -20
B 18059 697   84  -31
B 18069 679   84  -42
B 18079 614   84  -55
B 18089 615   84  -68
B 18099 636   84  -81
B 18109 659   84  -96
B 18119 676   84 -110
B 18129 659   84 -122
B 18139 615   84 -129
B 18150 577   50 -129
B 18160 560   10 -129
B 18170 659   10 -125
B 18180 708   10 -114
B 18190 731   10 -103
B 18200 742   10  -92
B 18210 748   10  -80
B 18220 752   10  -68
B 18230 754   10  -56
B 18240 754   10  -44
pb end 
B 18250 756   10  -32
B 18260 756   10  -21
SSS v= 7576  t=  260
SSS  224   265   294   -21
%P VOLT1   = 7860
%P VOLT2   = 7573
%P S2_SC   =  1.06
%P L_ANG_MAX = 260
S 7573   224   265   294
B 18271 757  126   -9
B 18282 758  126   -1
B 18293 705  126    5
B 18303 682  126   11
B 18314 686  126   14
B 18324 697  126   17
B 18334 708  126   22
B 18345 715  126   25
B 18355 698  126   26
B 18365 654  126   31
B 18376 613  126   39
B 18386 582  126   49
B 18396 570  126   60
B 18406 576   98   71
B 18416 596   63   81
B 18426 617   31   91
B 18436 666   31  101
B 18446 704   31  112
B 18456 720   31  123
B 18466 728   31  133
B 18476 732   31  143
B 18486 736   31  152
B 18496 737   31  161
B 18506 739   31  170
B 18516 740   31  178
B 18526 741   31  187
pull out 193
B 18536 743 -126  194
B 18546 743 -126  201
B 18556 740 -126  207
B 18566 642 -126  213
B 18576 623 -126  216
B 18586 636 -126  221
B 18596 656 -126  225
B 18606 676 -126  228
B 18616 689 -126  229
B 18626 676 -126  229
B 18636 629 -126  229
B 18646 587 -126  229
B 18656 568 -126  217
B 18666 571 -126  203
B 18676 592 -126  189
B 18686 619 -126  173
B 18696 645 -126  157
B 18706 663 -126  137
B 18716 675 -126  119
B 18726 677 -126  103
B 18736 676 -126   81
B 18746 676 -126   61
B 18756 677 -126   38
B 18766 683 -126   17
B 18776 689 -126   -7
push -12 -10
push out at target
B 18786 694   84  -24
B 18796 689   84  -34
B 18806 665   84  -45
B 18816 613   84  -59
B 18826 613   84  -73
B 18836 634   84  -86
B 18846 657   84 -101
B 18856 673   84 -116
B 18866 653   84 -129
B 18876 608   84 -135
B 18886 573   41 -136
B 18896 556    0 -136
B 18906 640   10 -134
B 18916 700   10 -123
B 18926 726   10 -113
B 18936 739   10 -103
B 18946 746   10  -92
B 18956 750   10  -81
B 18966 753   10  -70
B 18976 754   10  -59
B 18986 755   10  -49
pb end 
B 18996 756   10  -39
B 19006 756   10  -30
SSS v= 7576  t=  260
SSS  228   265   294   -26
%P VOLT1   = 7860
%P VOLT2   = 7576
%P S2_SC   =  1.06
%P L_ANG_MAX = 260
S 7576   228   265   294
B 19017 757  126  -21
B 19028 758  126  -13
B 19038 758  126   -8
B 19048 713  126   -3
B 19058 683  126    1
B 19068 683  126    5
B 19078 693  126    7
B 19088 705  126   15
B 19098 705  126   17
B 19108 680  126   19
B 19118 641  126   24
B 19128 614  126   31
B 19138 591  126   41
B 19149 579  126   52
B 19159 583  120   63
B 19170 600   85   73
B 19180 617   50   85
B 19190 643   31   95
B 19200 670   31  105
B 19210 697   31  117
B 19220 717   31  128
B 19230 726   31  139
B 19240 731   31  149
B 19250 734   31  158
B 19260 737   31  168
B 19270 739   31  177
B 19280 740   31  185
B 19290 741   31  194
pull out 199
B 19300 742 -126  202
B 19310 743 -126  209
B 19320 646 -126  215
B 19330 613 -126  218
B 19340 622 -126  223
B 19350 643 -126  228
B 19360 665 -126  232
B 19370 683 -126  233
B 19380 683 -126  235
B 19390 648 -126  235
B 19400 599 -126  234
B 19410 571 -126  227
B 19420 565 -126  215
B 19430 579 -126  201
B 19440 605 -126  186
B 19450 632 -126  170
B 19460 654 -126  153
B 19470 668 -126  133
B 19480 675 -126  115
B 19490 676 -126   97
B 19500 675 -126   77
B 19510 676 -126   55
B 19520 680 -126   32
B 19530 686 -126    9
push -10 -10
push out at target
B 19540 692   84  -15
B 19550 695   84  -27
B 19560 683   84  -38
B 19570 624   84  -51
B 19580 607   84  -64
B 19590 625   84  -76
B 19600 648   84  -91
B 19610 669   84 -105
B 19620 667   84 -119
B 19630 627   84 -127
B 19640 584   59 -130
B 19650 560   15 -130
B 19660 619   10 -129
B 19670 686   10 -119
B 19680 719   10 -107
B 19690 736   10  -98
B 19700 745   10  -85
B 19710 749   10  -73
B 19720 752   10  -61
B 19730 753   10  -49
B 19740 754   10  -37
pb end 
B 19750 755   10  -25
B 19760 756   10  -14
SSS v= 7573  t=  260
SSS  232   262   294   -12
%P VOLT1   = 7860
%P VOLT2   = 7573
%P S2_SC   =  1.06
%P L_ANG_MAX = 260
S 7573   232   262   294
B 19771 756  126   -3
B 19782 757  126    5
B 19794 758  126   11
B 19805 709  126   15
B 19815 684  126   17
B 19825 685  126   19
B 19835 696  126   19
B 19845 706  126   25
B 19855 700  126   25
B 19865 663  126   26
B 19875 625  126   31
B 19885 596  126   39
B 19895 573  126   49
B 19905 566  126   59
B 19915 576   98   69
B 19925 596   66   79
B 19935 615   35   89
B 19945 637   31   99
B 19955 667   31  109
B 19965 690   31  120
B 19975 713   31  132
B 19985 724   31  143
B 19995 730   31  152
B 20005 734   31  161
B 20015 736   31  171
B 20025 738   31  180
B 20035 739   31  189
pull out 195
B 20045 741   22  197
B 20055 741   22  205
B 20065 742   22  212
B 20075 745   22  218
B 20085 747   22  224
B 20095 748   22  230
B 20105 748   22  236
B 20115 748   22  241
B 20125 748 -126  245
B 20135 749 -126  249
B 20145 750 -126  253
B 20155 750 -126  257
