SSS v= 8017  t=  240 
B 501 730   81  -20
B 512 727   81  -33
B 522 643   81  -47
B 533 639   81  -60
B 544 663   81  -73
B 554 688   81  -88
B 566 704   81 -104
B 577 677   81 -115
B 587 633   74 -119
B 597 603   23 -120
B 607 633    0 -119
B 617 697   10 -113
B 628 736   10  -99
B 638 757   10  -89
B 648 768   10  -75
B 659 772   10  -63
B 669 776   10  -49
B 679 777   10  -37
B 689 779   10  -23
B 701 779   10   -9
pb end 
SSS v= 7891  t=  260 
SSS   64     0     0    -1
%P VOLT1   = 7742
%P VOLT2   = 7891
%P S2_SC   =  1.01
%P L_ANG_MAX = 260
S 7891    64     0     0
B   0 788  121   -1
B  10 788  121   -1
B  20 788  121   -1
B  30 788  121   -1
B  40 691  121   -1
B  50 673  121   -1
B  61 678  121   -1
B  71 670  121   -1
B  81 643  121    3
B  91 611  121   11
B 101 593  121   20
B 111 596  121   30
B 121 613  121   40
B 131 633  121   51
B 141 647  120   61
B 151 651  102   72
B 161 647   83   85
B 171 643   63   97
B 181 641   42  111
B 191 645   40  125
B 203 705   40  141
B 213 731   40  157
B 224 743   40  171
B 235 750   40  185
pull out 193
B 246 754 -121  199
B 257 756 -121  213
B 267 721 -121  225
B 279 628 -121  235
B 290 629 -121  247
B 300 654 -121  257
B 310 678 -121  265
B 321 687 -121  273
B 331 655 -121  275
B 341 609 -121  275
B 353 583 -121  273
B 364 576 -121  261
B 374 587 -121  247
B 384 612 -121  233
B 395 643 -121  217
B 405 669 -121  200
B 415 684 -121  183
B 426 691 -121  162
B 436 691 -121  141
B 447 693 -121  117
B 458 698 -121   92
B 468 705 -121   69
B 478 713 -121   45
B 488 722 -121   20
B 498 727 -121   -5
push -18 -15
push out at target
B 508 730   81  -26
B 518 724   81  -37
B 528 695   81  -50
B 538 652   81  -65
B 548 637   81  -81
B 558 655   81  -97
B 568 678   81 -114
B 578 695   81 -131
B 588 680   81 -144
B 598 636   81 -153
B 608 603   65 -155
B 618 586    6 -155
B 628 597   10 -153
B 638 620   10 -143
B 648 677   10 -129
B 658 726   10 -117
B 668 752   10 -104
B 679 765   10  -91
B 690 771   10  -76
B 700 774   10  -63
B 710 776   10  -50
pb end 
SSS v= 7884  t=  260 
SSS   69     0     0     3
%P VOLT1   = 7742
%P VOLT2   = 7884
%P S2_SC   =  1.01
%P L_ANG_MAX = 260
S 7884    69     0     0
B   0 789  121    3
B  10 788  121    3
B  20 788  121    3
B  30 701  121    3
B  40 672  121    3
B  50 671  121    3
B  61 662  121    4
B  71 634  121    4
B  81 603  121   12
B  91 590  121   21
B 102 598  121   31
B 112 619  121   41
B 123 638  121   52
B 133 647  120   63
B 143 646  100   73
B 153 642   83   85
B 163 639   60   99
B 174 646   40  112
B 184 655   40  127
B 194 698   40  141
B 204 723   40  156
B 215 740   40  170
B 226 748   40  185
pull out 196
B 236 752 -121  198
B 247 755 -121  212
B 259 718 -121  226
B 270 631 -121  235
B 280 625 -121  247
B 290 645 -121  256
B 300 671 -121  265
B 311 687 -121  273
B 322 660 -121  277
B 333 610 -121  277
B 344 586 -121  277
B 354 576 -121  266
B 364 579 -121  253
B 374 602 -121  239
B 384 633 -121  224
B 395 661 -121  208
B 405 682 -121  189
B 415 691 -121  172
B 426 693 -121  150
B 436 692 -121  128
B 447 695 -121  104
B 458 701 -121   79
B 468 709 -121   55
B 478 718 -121   30
B 488 725 -121    5
push -15 -15
push out at target
B 498 729   81  -20
B 508 728   81  -31
B 518 638   81  -43
B 528 636   81  -55
B 538 656   81  -66
B 548 680   81  -79
B 558 701   81  -93
B 568 698   81 -103
B 578 660   74 -110
B 588 618   48 -112
B 598 598    6 -112
B 608 646   10 -111
B 618 685   10  -99
B 628 730   10  -87
B 638 753   10  -78
B 648 765   10  -65
B 659 772   10  -51
B 669 774   10  -37
B 680 776   10  -24
B 691 778   10  -10
pb end 
SSS v= 7877  t=  260 
SSS   72     0     0    -1
%P VOLT1   = 7742
%P VOLT2   = 7877
%P S2_SC   =  1.02
%P L_ANG_MAX = 260
S 7877    72     0     0
B   0 787  121   -1
B  10 787  121   -1
B  21 698  121   -1
B  31 672  121   -1
B  41 675  121   -1
B  51 676  121   -1
B  61 656  121    1
B  71 624  121    8
B  81 598  121   17
B  91 589  121   26
B 101 602  121   37
B 111 624  121   47
B 121 642  121   57
B 131 651  110   68
B 141 651   91   79
B 151 645   71   92
B 161 640   50  105
B 171 641   40  119
B 181 684   40  133
B 191 718   40  147
B 202 737   40  163
B 212 745   40  176
B 222 751   40  188
pull out 195
B 232 753 -121  201
B 242 756 -121  213
B 252 694 -121  225
B 262 627 -121  233
B 272 627 -121  243
B 282 648 -121  253
B 292 674 -121  261
B 302 689 -121  268
B 312 665 -121  272
B 322 620 -121  272
B 332 590 -121  271
B 343 577 -121  263
B 354 578 -121  249
B 364 604 -121  233
B 374 630 -121  221
B 385 660 -121  204
B 397 682 -121  183
B 408 690 -121  162
B 419 690 -121  140
B 429 691 -121  117
B 439 695 -121   96
B 450 702 -121   71
B 461 711 -121   45
B 472 720 -121   17
B 482 725 -121   -7
push -19 -15
push out at target
B 493 728   81  -27
B 503 715   81  -39
B 514 680   81  -53
B 525 636   81  -70
B 536 643   81  -87
B 546 665   81 -104
B 556 688   81 -121
B 566 691   81 -137
B 576 658   81 -148
B 586 618   81 -153
B 596 592   31 -153
B 606 583   10 -153
B 616 655   10 -146
B 627 710   10 -131
B 637 744   10 -119
B 647 759   10 -108
B 657 767   10  -95
B 667 772   10  -82
B 677 774   10  -70
B 688 776   10  -56
pb end 
SSS v= 7877  t=  260 
SSS   75     0     0     3
%P VOLT1   = 7742
%P VOLT2   = 7874
%P S2_SC   =  1.02
%P L_ANG_MAX = 260
S 7874    75     0     0
B   0 787  121    3
B  10 787  121    3
B  22 695  121    3
B  32 671  121    3
B  42 672  121    3
B  52 661  121    4
B  62 631  121    4
B  72 600  121   12
B  82 589  121   21
B  92 596  121   30
B 102 617  121   41
B 113 637  121   51
B 123 647  120   61
B 133 646  100   73
B 143 641   83   85
B 153 638   62   99
B 163 640   40  111
B 174 646   40  125
B 186 705   40  143
B 196 730   40  157
B 206 741   40  171
B 216 748   40  185
pull out 196
B 226 752 -121  196
B 237 754 -121  210
B 247 755 -121  223
B 257 649 -121  232
B 267 621 -121  242
B 278 637 -121  253
B 288 663 -121  262
B 298 684 -121  269
B 308 676 -121  275
B 318 634 -121  276
B 328 600 -121  276
B 338 581 -121  273
B 348 576 -121  261
B 358 587 -121  247
B 368 613 -121  233
B 378 642 -121  218
B 389 668 -121  201
B 399 684 -121  184
B 409 690 -121  163
B 419 690 -121  143
B 429 691 -121  121
B 439 695 -121  101
B 449 702 -121   76
B 459 710 -121   52
B 469 718 -121   28
B 479 724 -121    4
push -15 -15
push out at target
B 490 729   81  -23
B 501 723   81  -35
B 512 694   81  -48
B 523 646   81  -65
B 533 641   81  -81
B 544 662   81  -99
B 554 686   81 -117
B 565 695   81 -134
B 576 657   81 -147
B 586 617   81 -151
B 596 593   23 -151
B 606 583   10 -151
B 617 671   10 -143
B 627 721   10 -131
B 637 747   10 -119
B 648 762   10 -107
B 659 769   10  -93
B 669 773   10  -79
B 681 775   10  -65
B 691 775   10  -52
pb end 
SSS v= 7863  t=  260 
SSS   83     0     0     3
%P VOLT1   = 7742
%P VOLT2   = 7867
%P S2_SC   =  1.02
%P L_ANG_MAX = 260
S 7867    83     0     0
B   0 786  122    3
B  10 786  122    3
B  20 742  122    3
B  30 677  122    3
B  40 669  122    3
B  50 667  122    4
B  60 648  122    4
B  71 613  122    8
B  81 593  122   17
B  91 592  122   26
B 101 606  122   36
B 111 627  122   45
B 121 641  122   56
B 131 646  114   66
B 141 643   95   77
B 151 639   73   91
B 161 638   52  103
B 171 667   40  116
B 181 690   40  131
B 191 722   40  144
B 201 738   40  157
B 211 746   40  171
B 221 751   40  184
B 231 754   40  196
pull out 197
B 241 755 -122  207
B 252 751 -122  219
B 262 640 -122  229
B 272 625 -122  237
B 282 643 -122  247
B 292 667 -122  256
B 302 688 -122  263
B 312 682 -122  268
B 322 638 -122  269
B 334 592 -122  269
B 344 577 -122  264
B 354 576 -122  252
B 365 593 -122  237
B 375 619 -122  223
B 385 649 -122  207
B 396 673 -122  189
B 407 686 -122  169
B 418 689 -122  148
B 428 690 -122  125
B 439 693 -122  102
B 450 699 -122   78
B 461 707 -122   52
B 471 716 -122   26
B 481 723 -122    2
push -16 -15
push out at target
B 491 726   81  -23
B 502 722   81  -33
B 514 691   81  -48
B 524 647   81  -65
B 534 633   81  -81
B 544 649   81  -95
B 555 675   81 -114
B 565 694   81 -131
B 575 675   81 -145
B 585 632   81 -153
B 595 599   56 -155
B 605 584    6 -155
B 615 625   10 -154
B 625 707   10 -141
B 636 743   10 -129
B 647 758   10 -118
B 657 767   10 -105
B 667 771   10  -93
B 677 774   10  -80
B 688 775   10  -68
B 699 776   10  -56
pb end 
SSS v= 7856  t=  260 
SSS   88     0     0     8
%P VOLT1   = 7742
%P VOLT2   = 7867
B   0 786    0    8
%P S2_SC   =  1.02
%P L_ANG_MAX = 260
S 7860    88     0     0
B  10 785  122    8
B  20 785  122    8
B  30 785  122    8
B  40 695  122    8
B  50 665  122    8
B  60 656  122    8
B  70 639  122    9
B  81 613  122   10
B  91 590  122   18
B 101 587  122   26
B 111 601  122   35
B 121 622  122   44
B 131 635  122   53
B 141 639  118   63
B 151 636  101   74
B 161 632   81   85
B 171 632   62   97
B 181 642   42  111
B 193 656   40  125
B 203 698   40  140
B 213 721   40  153
B 223 737   40  167
B 233 745   40  181
B 243 749   40  192
pull out 197
B 254 752 -122  205
B 264 754 -122  217
B 274 658 -122  228
B 284 623 -122  236
B 294 634 -122  246
B 304 658 -122  255
B 314 681 -122  263
B 324 683 -122  269
B 334 648 -122  270
B 344 606 -122  270
B 354 584 -122  269
B 365 575 -122  258
B 375 582 -122  245
B 385 608 -122  230
B 395 636 -122  216
B 406 663 -122  199
B 416 681 -122  181
B 426 688 -122  163
B 436 688 -122  143
B 446 689 -122  120
B 456 692 -122   99
B 467 700 -122   74
B 478 708 -122   47
B 488 717 -122   22
B 498 723 -122   -2
push -16 -15
push out at target
B 508 726   81  -25
B 518 718   81  -35
B 529 634   81  -47
B 539 639   81  -61
B 550 663   81  -73
B 561 688   81  -89
B 571 701   81 -103
B 583 670   81 -113
B 593 626   60 -117
B 604 600   23 -117
B 614 653   10 -117
B 624 706   10 -108
B 635 740   10  -95
B 646 758   10  -83
B 656 767   10  -71
B 667 771   10  -57
B 677 773   10  -43
B 688 775   10  -30
B 699 776   10  -16
pb end 
SSS v= 7856  t=  260 
SSS   89     0     0     0
%P VOLT1   = 7742
%P VOLT2   = 7856
%P S2_SC   =  1.02
%P L_ANG_MAX = 260
S 7853    89     0     0
B   0 785  122    0
B  10 785  122    0
B  20 785  122    0
B  30 712  122    0
B  40 671  122    0
B  50 672  122    0
B  60 673  122    1
B  71 652  122    1
B  81 621  122    8
B  92 595  122   17
B 102 591  122   27
B 113 608  122   38
B 123 627  122   48
B 133 642  122   59
B 143 647  108   69
B 153 645   90   81
B 163 640   68   94
B 173 644   49  107
B 183 653   40  121
B 193 691   40  135
B 203 717   40  149
B 213 734   40  162
B 223 744   40  176
B 233 749   40  189
pull out 198
B 243 752 -122  201
B 253 754 -122  213
B 263 688 -122  224
B 273 624 -122  233
B 284 625 -122  243
B 294 649 -122  253
B 305 675 -122  261
B 315 684 -122  269
B 326 652 -122  271
B 336 608 -122  271
B 347 583 -122  270
B 357 575 -122  259
B 368 584 -122  245
B 379 610 -122  229
B 390 641 -122  213
B 400 667 -122  196
B 411 683 -122  177
B 422 688 -122  156
B 432 689 -122  134
B 443 691 -122  111
B 454 696 -122   88
B 465 703 -122   62
B 476 712 -122   36
B 486 721 -122    9
B 496 725 -122  -15
push -16 -15
push out at target
B 506 726   81  -29
B 518 647   81  -42
B 528 635   81  -55
B 539 655   81  -66
B 549 681   81  -81
B 559 700   81  -94
B 569 695   81 -105
B 579 657   81 -111
B 589 618   40 -113
B 599 596    6 -113
B 609 686   10 -111
B 619 730   10 -101
B 629 752   10  -93
B 639 762   10  -81
B 650 768   10  -69
B 660 772   10  -58
B 671 774   10  -45
B 681 775   10  -33
B 691 776   10  -22
pb end 
SSS v= 7853  t=  260 
SSS   93     0     0     1
%P VOLT1   = 7742
%P VOLT2   = 7853
%P S2_SC   =  1.02
%P L_ANG_MAX = 260
S 7853    93     0     0
B   0 785  122    1
B  10 785  122    1
B  20 785  122    1
B  31 721  122    1
B  41 672  122    1
B  51 668  122    1
B  61 663  122    1
B  71 639  122    2
B  81 609  122    9
B  92 590  122   19
B 103 591  122   28
B 113 610  122   38
B 123 630  122   48
B 133 642  122   57
B 143 645  111   68
B 154 640   90   81
B 164 636   68   95
B 176 647   44  109
B 186 660   40  123
B 196 699   40  137
B 207 722   40  152
B 218 738   40  167
B 228 746   40  181
B 238 750   40  192
pull out 196
B 248 752 -122  205
B 259 754 -122  217
B 270 646 -122  228
B 280 619 -122  237
B 290 636 -122  247
B 300 661 -122  256
B 310 681 -122  263
B 320 680 -122  269
B 330 639 -122  270
B 340 602 -122  270
B 350 582 -122  269
B 360 575 -122  257
B 370 583 -122  244
B 380 606 -122  230
B 391 637 -122  215
B 401 665 -122  197
B 411 681 -122  181
B 421 688 -122  163
B 431 688 -122  141
B 441 689 -122  121
B 451 693 -122   99
B 461 698 -122   77
B 472 707 -122   50
B 482 715 -122   25
B 492 722 -122    1
push -15 -15
push out at target
B 502 725   81  -23
B 512 711   81  -34
B 523 633   81  -47
B 535 639   81  -60
B 545 663   81  -73
B 555 687   81  -87
B 566 701   81 -101
B 576 673   81 -111
B 587 631   74 -115
B 597 601   20 -115
B 607 645   10 -115
B 618 708   10 -107
B 628 741   10  -95
B 638 757   10  -85
B 648 766   10  -73
B 659 770   10  -60
B 671 773   10  -46
B 681 775   10  -32
B 691 775   10  -21
pb end 
SSS v= 7846  t=  260 
SSS   98     0     0    -1
%P VOLT1   = 7742
%P VOLT2   = 7846
%P S2_SC   =  1.02
%P L_ANG_MAX = 260
S 7846    98     0     0
B   0 784  122   -1
B  10 784  122   -1
B  20 784  122   -1
B  30 782  122   -1
B  40 688  122   -1
B  50 667  122    0
B  60 670  122    0
B  70 664  122    0
B  80 639  122    3
B  90 610  122   10
B 100 589  122   20
B 110 590  122   29
B 120 607  122   39
B 130 628  122   48
B 140 643  122   59
B 150 647  108   69
B 160 642   88   81
B 170 637   70   93
B 180 636   49  107
B 191 639   40  121
B 201 693   40  136
B 212 724   40  151
B 223 737   40  165
B 234 745   40  181
B 244 749   40  192
pull out 199
B 254 752 -122  205
B 265 753 -122  217
B 276 755 -122  229
B 286 709 -122  241
B 297 631 -122  249
B 307 632 -122  261
B 318 653 -122  269
B 329 678 -122  278
B 340 688 -122  285
B 350 654 -122  288
B 361 607 -122  288
B 371 583 -122  287
B 381 575 -122  277
B 392 582 -122  263
B 403 607 -122  247
B 414 641 -122  230
B 424 665 -122  214
B 435 680 -122  197
B 445 686 -122  177
B 455 687 -122  157
B 465 687 -122  134
B 475 691 -122  112
B 486 700 -122   87
B 496 708 -122   64
B 506 717 -122   38
B 516 723 -122   13
B 526 726 -122  -11
push -15 -15
push out at target
B 537 727   81  -28
B 549 705   81  -43
B 559 648   81  -58
B 569 640   81  -72
B 579 659   81  -88
B 590 682   81 -105
B 601 697   81 -122
B 611 671   81 -135
B 621 626   81 -141
B 632 596   40 -142
B 642 584    0 -142
B 652 676   10 -137
B 662 728   10 -125
B 672 749   10 -117
B 684 762   10 -102
B 695 768   10  -89
B 705 771   10  -77
B 715 773   10  -66
B 726 774   10  -55
B 736 775   10  -43
pb end 
SSS v= 7842  t=  260 
SSS  102     0     0     8
%P VOLT1   = 7742
%P VOLT2   = 7839
%P S2_SC   =  1.02
%P L_ANG_MAX = 260
S 7842   102     0     0
B   0 783  122    8
B  10 783  122    8
B  20 783  122    8
B  30 718  122    8
B  40 670  122    8
B  50 660  122    8
B  60 652  122    8
B  70 630  122    9
B  80 602  122   13
B  90 586  122   21
B 100 590  122   29
B 110 606  122   39
B 120 624  122   48
B 130 637  122   57
B 140 639  111   68
B 150 636   93   78
B 160 632   72   91
B 170 633   52  103
B 180 657   40  117
B 190 678   40  129
B 200 713   40  143
B 210 730   40  156
B 220 741   40  169
B 230 746   40  182
B 240 750   40  194
pull out 200
B 250 752 -122  205
B 261 741 -122  217
B 272 634 -122  226
B 282 622 -122  236
B 293 643 -122  246
B 303 669 -122  254
B 314 687 -122  261
B 326 663 -122  265
B 336 614 -122  265
B 347 586 -122  265
B 357 575 -122  255
B 367 577 -122  243
B 378 600 -122  229
B 388 630 -122  213
B 400 661 -122  195
B 410 679 -122  177
B 420 686 -122  157
B 430 687 -122  139
B 440 688 -122  117
B 450 691 -122   95
B 460 697 -122   73
B 470 704 -122   49
B 480 713 -122   24
B 490 720 -122    0
push -15 -15
push out at target
B 500 724   81  -23
B 510 720   81  -34
B 520 641   81  -45
B 530 634   81  -59
B 540 654   81  -70
B 551 679   81  -85
B 561 698   81  -99
B 571 688   81 -111
B 581 648   81 -119
B 591 610   57 -119
B 601 592   10 -119
B 611 679   10 -117
B 622 731   10 -104
B 632 751   10  -94
B 643 762   10  -82
B 653 768   10  -69
B 663 771   10  -57
B 673 772   10  -45
B 683 773   10  -33
pb end 
SSS v= 7849  t=  260 
SSS  106     0     0     1
%P VOLT1   = 7742
%P VOLT2   = 7853
%P S2_SC   =  1.02
%P L_ANG_MAX = 260
S 7849   106     0     0
B   0 784  122    1
B  10 784  122    1
B  20 733  122    1
B  30 675  122    1
B  40 668  122    1
B  50 669  122    1
B  60 654  122    1
B  70 624  122    5
B  80 597  122   15
B  90 586  122   24
B 100 597  122   33
B 110 618  122   44
B 120 637  122   53
B 130 646  119   63
B 140 645  100   75
B 150 639   78   87
B 160 636   57  100
B 170 664   40  113
B 181 687   40  127
B 191 722   40  141
B 203 739   40  157
B 214 745   40  171
B 224 750   40  184
B 235 752   40  196
pull out 199
B 247 754 -122  209
B 257 755 -122  221
B 267 755 -122  231
B 278 653 -122  242
B 289 630 -122  250
B 300 647 -122  261
B 311 674 -122  270
B 322 691 -122  277
B 332 674 -122  281
B 342 627 -122  281
B 352 593 -122  281
B 362 578 -122  275
B 372 577 -122  261
B 382 591 -122  248
B 393 622 -122  233
B 404 653 -122  216
B 414 676 -122  198
B 424 687 -122  181
B 435 689 -122  159
B 445 688 -122  138
B 455 690 -122  115
B 465 695 -122   93
B 475 703 -122   69
B 485 711 -122   45
B 496 720 -122   17
B 507 725 -122  -10
push -15 -15
push out at target
B 517 727   81  -27
B 527 715   81  -38
B 537 683   81  -50
B 547 638   81  -67
B 557 645   81  -80
B 567 667   81  -97
B 577 688   81 -113
B 587 695   81 -129
B 597 662   81 -140
B 607 621   81 -145
B 617 595   32 -146
B 627 584    0 -146
B 637 669   10 -140
B 647 725   10 -127
B 657 747   10 -118
B 667 761   10 -104
B 677 767   10  -93
B 687 770   10  -80
B 697 773   10  -67
B 707 773   10  -56
B 718 775   10  -45
pb end 
SSS v= 7835  t=  260 
SSS  110     0     0     7
%P VOLT1   = 7742
%P VOLT2   = 7832
%P S2_SC   =  1.02
%P L_ANG_MAX = 260
S 7832   110     0     0
B   0 783  122    7
B  10 783  122    7
B  20 783  122    7
B  30 759  122    7
B  40 681  122    7
B  50 663  122    7
B  60 654  122    7
B  70 633  122    7
B  80 608  122   10
B  90 589  122   18
B 100 590  122   27
B 110 604  122   36
B 120 622  122   45
B 130 636  122   55
B 140 639  114   65
B 150 637   95   77
B 160 633   75   89
B 170 633   55  101
B 180 640   40  114
B 190 648   40  129
B 202 705   40  144
B 212 729   40  159
B 222 739   40  172
B 232 745   40  185
pull out 194
B 242 748 -122  197
B 252 751 -122  209
B 262 753 -122  221
B 273 639 -122  231
B 284 619 -122  241
B 294 639 -122  252
B 305 665 -122  261
B 315 684 -122  268
B 325 671 -122  272
B 337 620 -122  273
B 347 587 -122  272
B 357 576 -122  265
B 368 574 -122  252
B 378 595 -122  237
B 388 623 -122  223
B 398 650 -122  209
B 408 673 -122  191
B 418 684 -122  174
B 429 687 -122  153
B 439 687 -122  130
B 449 689 -122  109
B 460 695 -122   85
B 470 702 -122   60
B 480 711 -122   36
B 490 718 -122   13
push -17 -15
push out at target
B 502 724   81  -17
B 513 723   81  -31
B 524 700   81  -44
B 534 663   81  -60
B 544 632   81  -75
B 555 646   81  -91
B 565 671   81 -110
B 575 690   81 -126
B 585 680   81 -141
B 595 639   81 -150
B 605 603   65 -153
B 616 583   14 -153
B 626 593   10 -153
B 638 619   10 -139
B 648 688   10 -125
B 659 732   10 -114
B 670 753   10 -100
B 680 763   10  -86
B 690 768   10  -74
B 701 770   10  -60
B 712 772   10  -46
pb end 
SSS v= 7835  t=  260 
SSS  114     0     0     4
%P VOLT1   = 7742
%P VOLT2   = 7835
%P S2_SC   =  1.02
%P L_ANG_MAX = 260
S 7835   114     0     0
B   0 783  122    4
B  10 775  122    4
B  20 685  122    4
B  30 667  122    4
B  41 667  122    4
B  52 648  122    4
B  64 610  122    8
B  74 589  122   17
B  84 589  122   27
B  94 604  122   36
B 104 625  122   45
B 114 639  122   56
B 124 644  114   67
B 135 640   93   79
B 145 635   70   92
B 155 635   49  105
B 165 639   40  118
B 176 674   40  133
B 186 715   40  148
B 196 732   40  161
B 207 741   40  176
B 217 746   40  189
pull out 199
B 228 750 -122  202
B 239 752 -122  216
B 250 675 -122  228
B 260 619 -122  237
B 271 626 -122  247
B 282 653 -122  257
B 293 679 -122  266
B 303 680 -122  272
B 313 643 -122  273
B 323 600 -122  273
B 333 580 -122  273
B 343 573 -122  261
B 353 579 -122  248
B 363 604 -122  234
B 373 633 -122  219
B 383 658 -122  204
B 393 678 -122  185
B 403 687 -122  167
B 413 688 -122  147
B 423 688 -122  127
B 434 691 -122  103
B 444 697 -122   79
B 454 704 -122   55
B 465 713 -122   29
B 476 720 -122    3
push -17 -15
push out at target
B 486 724   81  -23
B 496 722   81  -32
B 507 695   81  -45
B 518 645   81  -63
B 528 636   81  -77
B 539 656   81  -95
B 549 680   81 -112
B 559 694   81 -128
B 570 668   81 -142
B 580 625   81 -149
B 590 595   49 -150
B 600 582    0 -149
B 610 619   10 -146
B 621 661   10 -133
B 631 724   10 -119
B 641 745   10 -108
B 651 759   10  -95
B 663 766   10  -80
B 673 770   10  -67
B 684 772   10  -54
B 694 773   10  -41
pb end 
SSS v= 7832  t=  260 
SSS  120     0     0     3
%P VOLT1   = 7742
%P VOLT2   = 7828
%P S2_SC   =  1.02
%P L_ANG_MAX = 260
S 7828   120     0     0
B   0 783  122    3
B  11 782  122    3
B  21 710  122    3
B  31 669  122    3
B  41 668  122    3
B  51 664  122    3
B  61 643  122    3
B  71 611  122    8
B  81 591  122   17
B  91 587  122   27
B 101 602  122   36
B 111 624  122   45
B 121 639  122   56
B 131 644  114   66
B 142 641   95   78
B 152 635   72   91
B 162 644   52  104
B 172 671   40  117
B 183 702   40  132
B 193 727   40  145
B 203 738   40  158
B 213 745   40  172
B 223 748   40  184
B 234 751   40  196
pull out 197
B 244 752 -122  208
B 255 753 -122  219
B 266 753 -122  231
B 276 658 -122  241
B 287 632 -122  249
B 298 647 -122  259
B 308 672 -122  268
B 318 689 -122  274
B 328 680 -122  279
B 338 633 -122  280
B 348 595 -122  280
B 359 578 -122  275
B 370 575 -122  261
B 381 595 -122  245
B 391 622 -122  231
B 401 649 -122  216
B 411 671 -122  200
B 422 684 -122  180
B 433 687 -122  157
B 443 687 -122  136
B 454 689 -122  113
B 464 696 -122   89
B 474 703 -122   65
B 486 712 -122   38
B 497 720 -122   10
push -17 -15
push out at target
B 508 725   81  -17
B 518 724   81  -31
B 528 703   81  -43
B 539 666   81  -57
B 549 635   81  -74
B 559 648   81  -88
B 569 671   81 -105
B 579 690   81 -122
B 589 685   81 -136
B 599 646   81 -146
B 609 608   74 -149
B 619 588   14 -149
B 629 598   10 -149
B 639 689   10 -139
B 649 735   10 -126
B 659 752   10 -116
B 669 761   10 -103
B 679 767   10  -91
B 689 770   10  -77
B 699 772   10  -65
B 709 773   10  -54
pb end 
SSS v= 7839  t=  260 
SSS  123     0     0     7
%P VOLT1   = 7742
%P VOLT2   = 7839
%P S2_SC   =  1.02
%P L_ANG_MAX = 260
S 7839   123     0     0
B   0 783  122    7
B  11 783  122    7
B  21 763  122    7
B  32 677  122    7
B  43 662  122    8
B  53 655  122    8
B  63 635  122    8
B  74 608  122   11
B  84 589  122   20
B  94 590  122   29
B 105 607  122   37
B 116 629  122   49
B 126 638  122   58
B 136 640  109   69
B 146 636   91   80
B 156 632   70   93
B 166 643   49  105
B 176 678   40  118
B 187 705   40  133
B 197 729   40  147
B 207 739   40  159
B 217 745   40  172
B 228 749   40  185
B 238 752   40  196
pull out 201
B 249 753 -122  208
B 259 754 -122  219
B 269 753 -122  229
B 279 676 -122  239
B 290 633 -122  247
B 301 645 -122  257
B 311 667 -122  266
B 321 688 -122  273
B 332 686 -122  278
B 342 639 -122  279
B 353 596 -122  279
B 363 578 -122  274
B 374 575 -122  261
B 384 594 -122  245
B 395 621 -122  231
B 406 651 -122  215
B 416 673 -122  198
B 426 685 -122  180
B 436 688 -122  160
B 446 687 -122  140
B 456 688 -122  118
B 466 694 -122   95
B 476 701 -122   73
B 486 709 -122   49
B 496 718 -122   23
B 506 723 -122   -1
push -16 -15
push out at target
B 516 726   81  -23
B 526 719   81  -33
B 536 691   81  -46
B 547 644   81  -62
B 558 638   81  -79
B 569 659   81  -96
B 579 683   81 -114
B 590 694   81 -131
B 600 659   81 -143
B 611 615   81 -149
B 621 592   35 -149
B 632 582   10 -149
B 643 684   10 -139
B 653 730   10 -126
B 664 751   10 -115
B 674 762   10 -102
B 686 768   10  -87
B 696 770   10  -74
B 707 773   10  -61
B 717 773   10  -49
pb end 
%Initializing ... 
%  batt 7.80v 7.89v 
% * pre-auton 
%    pre-initializer 
%P L_ANGM = 240
%P L_ANG1 = 60
%P L_ANG2 = 100
%P S_V    = 80
%P S_ANG1 = 40
%P S_ANG2 = 80
%P M_V    = 80
%P M_ANG1 = 50
%P M_ANG2 = 90
in loop, waiting for press
L: in lcd_mode_selection
L: t_push=    90
L: in lcd_bat_adj
L: t_push=    71
%Initializing ...
% batt1   = 7.74v
% batt2   = 7.89v
% mode    = 0   
% time    = 12022   
% Wheel_L =    0   
% Wheel_R =    0   
% Bat     =    0   
% Intaker =    0   
% Gryo    =    0   
%Initializing ...
% batt1   = 7.74v
% batt2   = 7.89v
% mode    = 0   
% time    = 12022   
% Wheel_L =    0   
% Wheel_R =    0   
% Bat     =    0   
% Intaker =    0   
% Gryo    =    0   
%    startTask somnus_monitor
%    startTask somnus_bat
%    startTask somnus_feeder
%    startTask somnus_remote
% * usercontrol 
%    startTask somnus_monitor
%    startTask somnus_bat
%    startTask somnus_feeder
%    startTask somnus_remote
SSS v= 7891  t=  240 
SSS    0     3     0     0
%P VOLT1   = 7742
%P VOLT2   = 7895
%P S2_SC   =  1.01
%P L_ANG_MAX = 240
S 7895     0     3     0
B   0 789  121    0
B  10 789  121    0
B  20 789  121    0
B  30 762  121    0
B  40 686  121    0
B  50 676  121    0
B  60 688  121    0
B  70 704  121    0
B  80 716  121    0
B  90 705  121    0
B 100 663  121    5
B 110 619  121   14
B 120 595  121   25
B 130 596  121   36
B 140 613  121   48
B 150 635  121   58
B 160 653  103   69
B 170 659   81   81
B 180 655   55   93
B 190 648   40  106
B 200 701   40  121
B 210 726   40  134
B 220 739   40  147
B 230 747   40  159
B 241 752   40  173
pull out 183
B 252 755 -121  185
B 263 758 -121  199
B 273 760 -121  211
B 284 721 -121  221
B 294 632 -121  230
