%Initializing ... 
%  batt 7.98v 8.02v 
% * pre-auton 
%    pre-initializer 
%P L_ANGM = 210
%P L_ANG1 = 60
%P L_ANG2 = 90
%P S_V    = 80
%P S_ANG1 = 40
%P S_ANG2 = 80
%P M_V    = 80
%P M_ANG1 = 50
%P M_ANG2 = 90
in loop, waiting for press
B 570 7472   80 -102
B 581 7218   80 -119
B 592 7143   80 -132
B 602 7215   80 -140
B 612 7340   56 -141
B 624 7248    0 -141
B 634 7331   10 -136
B 644 7014   10 -123
B 654 7096   10 -110
B 664 7153   10  -98
B 674 7464   10  -84
B 684 7797   10  -68
B 694 7804   10  -55
B 705 7844   10  -40
B 715 7847   10  -27
pb end 
s_8 test-1 volt=0.80 ang= 225.0 rpm= 372 350.8 371.4 390.4 
s_8 test-2 volt=0.80 ang= 215.0 rpm= 411 355.5 386.7 411.4 
s_8 test-3 volt=0.80 ang= 204.0 rpm= 410 347.8 389.1 409.4 
s_8 test-4 volt=0.80 ang= 196.0 rpm= 398 337.5 369.7 389.9 
s_8 test-5 volt=0.80 ang= 189.0 rpm= 373 329.1 368.1 395.2 
s_8 test-6 volt=0.80 ang= 195.0 rpm= 377 324.6 354.1 371.6 
s_8 test-7 volt=0.79 ang= 204.0 rpm= 382 335.0 360.4 377.4 
s_8 test-8 volt=0.79 ang= 197.0 rpm= 399 341.8 372.2 391.7 
s_8 test-9 volt=0.79 ang= 211.0 rpm= 373 339.6 364.8 369.3 
s_8 test-10 volt=0.79 ang= 200.0 rpm= 382 341.4 374.5 406.8 
s_8 test-11 volt=0.79 ang= 204.0 rpm= 391 348.9 376.5 403.2 
s_8 test-12 volt=0.79 ang= 209.0 rpm= 382 339.7 366.3 380.8 
s_8 test-13 volt=0.79 ang= 204.0 rpm= 388 348.7 381.5 406.0 
s_8 test-14 volt=0.79 ang= 203.0 rpm= 386 334.6 359.2 375.3 
s_8 test-15 volt=0.79 ang= 217.0 rpm= 372 344.3 372.7 386.0 
