30 continous shot -- most fall short
SSS v= 7786  t=  270
B 10648 636   40   92
B 10658 669   31  101
B 10668 693   31  112
B 10678 715   31  122
B 10688 725   31  133
B 10698 730   31  141
B 10708 734   31  150
B 10718 736   31  159
B 10728 738   31  168
B 10738 739   31  175
B 10748 741   31  184
B 10758 741   31  191
pull out 194
B 10768 742 -126  197
B 10778 741 -126  204
B 10788 740 -126  209
B 10798 657 -126  215
B 10808 632 -126  217
B 10818 641 -126  222
B 10828 660 -126  226
B 10838 680 -126  229
B 10848 691 -126  231
B 10858 677 -126  231
B 10868 630 -126  231
B 10878 590 -126  230
B 10888 569 -126  217
B 10898 570 -126  205
B 10908 591 -126  191
B 10918 620 -126  176
B 10928 646 -126  159
B 10938 665 -126  140
B 10948 675 -126  121
B 10958 679 -126  104
B 10968 677 -126   84
B 10978 676 -126   63
B 10988 678 -126   39
B 10998 684 -126   17
B 11008 689 -126   -6
push -11 -10
push out at target
B 11018 695   84  -24
B 11028 640   84  -35
B 11038 594   84  -45
B 11048 607   84  -55
B 11058 631   84  -66
B 11068 656   84  -78
B 11078 676   84  -89
B 11088 667   84  -99
B 11098 623   77 -104
B 11108 583   33 -105
B 11118 613    0 -105
B 11128 664   10 -101
B 11138 704   10  -91
B 11148 729   10  -79
B 11158 741   10  -70
B 11168 747   10  -58
B 11178 751   10  -46
B 11188 753   10  -33
B 11198 754   10  -21
B 11208 755   10   -9
pb end 
B 11218 755   10    2
B 11228 756   10   12
SSS v= 7569  t=  270
SSS  382   204   291    13
%P VOLT1   = 7742
%P VOLT2   = 7569
%P S2_SC   =  1.06
%P L_ANG_MAX = 270
S 7569   382   204   291
B 11239 757  126   21
B 11249 757  126   26
B 11260 733  126   29
B 11270 680  126   32
B 11281 675  126   33
B 11291 685  126   33
B 11301 697  126   37
B 11311 704  126   37
B 11322 683  126   37
B 11333 631  126   37
B 11343 595  126   44
B 11353 570  126   52
B 11364 560  124   61
B 11374 568   94   72
B 11384 586   69   81
B 11394 607   45   91
B 11404 637   31  100
B 11414 677   31  110
B 11424 701   31  120
B 11434 717   31  131
B 11444 726   31  141
B 11454 731   31  149
B 11464 734   31  158
B 11474 736   31  167
B 11484 738   31  175
B 11494 740   31  183
B 11504 741   31  191
pull out 194
B 11514 741 -126  197
B 11524 741 -126  203
B 11534 662 -126  209
B 11544 622 -126  213
B 11554 629 -126  217
B 11564 648 -126  221
B 11574 669 -126  225
B 11584 687 -126  226
B 11594 687 -126  227
B 11604 654 -126  226
B 11614 607 -126  226
B 11624 576 -126  218
B 11634 568 -126  205
B 11644 583 -126  191
B 11654 609 -126  177
B 11664 636 -126  161
B 11674 658 -126  141
B 11684 672 -126  123
B 11694 677 -126  107
B 11704 677 -126   87
B 11714 677 -126   65
B 11724 676 -126   44
B 11734 680 -126   21
B 11744 686 -126   -2
push -11 -10
push out at target
B 11754 692   84  -22
B 11764 660   84  -32
B 11774 595   84  -43
B 11784 603   84  -53
B 11794 626   84  -63
B 11804 652   84  -75
B 11814 673   84  -86
B 11824 670   84  -96
B 11834 630   77 -102
B 11844 590   41 -103
B 11854 593    0 -103
B 11864 644   10 -101
B 11874 687   10  -90
B 11884 721   10  -79
B 11894 737   10  -69
B 11904 745   10  -57
B 11914 749   10  -44
B 11924 752   10  -31
B 11934 753   10  -19
B 11944 754   10   -6
pb end 
B 11954 754   10    5
B 11964 755   10   16
SSS v= 7566  t=  270
SSS  386   204   291    17
%P VOLT1   = 7742
%P VOLT2   = 7566
%P S2_SC   =  1.06
%P L_ANG_MAX = 270
S 7566   386   204   291
B 11975 756  126   25
B 11985 756  126   31
B 11995 755  126   34
B 12005 690  126   37
B 12015 675  126   37
B 12025 680  126   38
B 12035 693  126   38
B 12045 704  126   41
B 12055 697  126   41
B 12065 656  126   41
B 12075 613  126   44
B 12085 582  126   51
B 12095 565  126   60
B 12105 563  102   69
B 12115 574   72   80
B 12126 601   42   91
B 12136 622   31  100
B 12146 663   31  109
B 12156 694   31  120
B 12166 714   31  131
B 12176 725   31  141
B 12186 730   31  150
B 12196 733   31  159
B 12206 736   31  168
B 12216 738   31  176
B 12226 739   31  184
B 12236 739   31  192
pull out 197
B 12246 741 -126  199
B 12256 741 -126  205
B 12266 736 -126  211
B 12276 640 -126  217
B 12286 625 -126  220
B 12296 638 -126  224
B 12306 659 -126  228
B 12316 679 -126  231
B 12326 690 -126  232
B 12336 676 -126  232
B 12346 629 -126  232
B 12356 589 -126  231
B 12366 568 -126  219
B 12376 569 -126  205
B 12386 591 -126  192
B 12396 618 -126  177
B 12406 645 -126  160
B 12416 664 -126  140
B 12426 675 -126  121
B 12436 677 -126  105
B 12446 676 -126   85
B 12456 675 -126   64
B 12466 677 -126   41
B 12476 682 -126   19
B 12486 686 -126   -5
push -11 -10
push out at target
B 12496 694   84  -23
B 12506 689   84  -33
B 12516 665   84  -44
B 12526 611   84  -59
B 12536 613   84  -71
B 12546 634   84  -85
B 12556 658   84 -100
B 12566 673   84 -115
B 12576 652   84 -127
B 12586 610   84 -134
B 12596 574   50 -135
B 12606 556    0 -135
B 12616 606   10 -132
B 12626 642   10 -121
B 12636 700   10 -108
B 12646 726   10  -98
B 12656 739   10  -86
B 12666 746   10  -73
B 12676 750   10  -61
B 12686 751   10  -48
B 12696 753   10  -35
pb end 
B 12706 754   10  -23
B 12716 754   10  -11
SSS v= 7555  t=  270
SSS  393   204   291    -1
%P VOLT1   = 7742
%P VOLT2   = 7555
%P S2_SC   =  1.06
%P L_ANG_MAX = 270
S 7552   393   204   291
B 12726 755  127    2
B 12736 730  127    9
B 12746 680  127   15
B 12756 677  127   21
B 12766 687  127   24
B 12776 699  127   27
B 12786 710  127   33
B 12796 716  127   35
B 12806 699  127   35
B 12818 641  127   41
B 12828 600  127   48
B 12838 573  127   58
B 12848 566  103   69
B 12858 576   75   79
B 12868 596   48   89
B 12878 616   31   99
B 12888 658   31  109
B 12898 679   31  119
B 12908 709   31  131
B 12918 722   31  141
B 12928 728   31  152
B 12938 732   31  161
B 12948 734   31  170
B 12958 736   31  179
B 12968 738   31  188
B 12978 739   31  195
pull out 201
B 12988 740 -127  204
B 12998 740 -127  211
B 13008 681 -127  217
B 13018 618 -127  222
B 13028 619 -127  225
B 13038 637 -127  229
B 13048 660 -127  233
B 13058 680 -127  236
B 13068 687 -127  237
B 13078 664 -127  237
B 13088 617 -127  237
B 13098 580 -127  233
B 13108 565 -127  220
B 13118 574 -127  207
B 13128 597 -127  193
B 13138 625 -127  177
B 13148 650 -127  160
B 13158 666 -127  141
B 13168 674 -127  121
B 13178 675 -127  105
B 13188 675 -127   84
B 13198 675 -127   63
B 13208 678 -127   40
B 13218 683 -127   17
B 13228 689 -127   -6
push -11 -10
push out at target
B 13238 696   84  -23
B 13248 689   84  -34
B 13258 649   84  -46
B 13268 607   84  -59
B 13278 619   84  -71
B 13288 641   84  -85
B 13298 664   84 -100
B 13308 674   84 -113
B 13318 642   84 -124
B 13328 598   84 -129
B 13338 568   33 -129
B 13348 556   10 -129
B 13358 554   10 -122
B 13368 608   10 -109
B 13378 682   10  -96
B 13388 717   10  -85
B 13398 734   10  -72
B 13408 743   10  -59
B 13418 747   10  -45
B 13428 750   10  -31
pb end 
B 13438 751   10  -18
B 13448 752   10   -5
SSS v= 7534  t=  270
SSS  400   204   291     4
%P VOLT1   = 7801
%P VOLT2   = 7534
%P S2_SC   =  1.06
%P L_ANG_MAX = 270
S 7534   400   204   291
B 13459 753  127    7
B 13469 754  127   16
B 13479 695  127   23
B 13489 677  127   27
B 13499 682  127   31
B 13509 694  127   33
B 13519 705  127   34
B 13529 712  127   39
B 13540 699  127   39
B 13550 654  127   41
B 13561 605  127   49
B 13572 573  127   59
B 13583 561  106   69
B 13593 569   73   80
B 13603 588   48   89
B 13613 609   31   99
B 13623 666   31  109
B 13633 703   31  119
B 13643 719   31  129
B 13653 726   31  139
B 13663 730   31  149
B 13673 734   31  157
B 13683 735   31  165
B 13693 737   31  173
B 13703 737   31  181
B 13713 738   31  189
pull out 193
B 13723 739 -127  196
B 13733 739 -127  202
B 13743 723 -127  208
B 13753 635 -127  213
B 13763 625 -127  216
B 13773 640 -127  220
B 13783 660 -127  224
B 13793 679 -127  226
B 13803 689 -127  227
B 13813 669 -127  227
B 13823 620 -127  227
B 13833 583 -127  224
B 13843 567 -127  212
B 13853 572 -127  198
B 13863 595 -127  184
B 13873 622 -127  169
B 13883 648 -127  151
B 13893 665 -127  130
B 13903 674 -127  113
B 13913 676 -127   97
B 13923 676 -127   76
B 13933 674 -127   55
B 13943 675 -127   32
B 13953 681 -127    9
push -11 -10
push out at target
B 13963 687   84  -13
B 13973 690   84  -27
B 13983 681   84  -37
B 13993 655   84  -49
B 14003 606   84  -64
B 14013 612   84  -77
B 14023 634   84  -91
B 14033 658   84 -107
B 14043 670   84 -121
B 14053 645   84 -133
B 14063 598   84 -139
B 14073 566   41 -139
B 14083 552   10 -139
B 14093 652   10 -136
B 14103 702   10 -125
B 14113 726   10 -115
B 14123 738   10 -105
B 14133 745   10  -94
B 14143 749   10  -83
B 14153 750   10  -71
B 14163 752   10  -61
pb end 
B 14173 753   10  -50
B 14183 753   10  -39
SSS v= 7548  t=  270
SSS  404   204   288   -33
%P VOLT1   = 7742
%P VOLT2   = 7541
%P S2_SC   =  1.06
%P L_ANG_MAX = 270
S 7541   404   204   288
B 14194 754  127  -28
B 14204 755  127  -19
B 14214 712  127  -11
B 14224 676  127   -5
B 14234 675  127    1
B 14244 686  127    5
B 14254 699  127    9
B 14264 709  127   17
B 14274 713  127   20
B 14284 697  127   21
B 14294 652  127   27
B 14304 610  127   35
B 14314 579  127   45
B 14324 569  127   56
B 14334 577  111   66
B 14345 598   81   77
B 14355 620   53   87
B 14365 645   31   97
B 14375 667   31  108
B 14385 698   31  119
B 14395 715   31  129
B 14405 724   31  140
B 14415 729   31  149
B 14425 732   31  159
B 14435 735   31  169
B 14445 737   31  177
B 14455 738   31  185
B 14465 739   31  193
pull out 200
B 14475 740 -127  201
B 14485 740 -127  208
B 14495 740 -127  214
B 14505 655 -127  220
B 14515 622 -127  223
B 14525 630 -127  228
B 14535 649 -127  233
B 14545 670 -127  237
B 14555 685 -127  238
B 14565 681 -127  239
B 14575 641 -127  239
B 14585 597 -127  238
B 14595 569 -127  229
B 14605 564 -127  217
B 14615 580 -127  203
B 14625 607 -127  188
B 14635 634 -127  172
B 14645 656 -127  155
B 14655 670 -127  133
B 14665 674 -127  116
B 14675 675 -127   99
B 14685 674 -127   77
B 14695 675 -127   56
B 14705 679 -127   33
B 14715 684 -127   10
push -11 -10
push out at target
B 14725 690   84  -13
B 14735 694   84  -25
B 14745 680   84  -35
B 14755 624   84  -46
B 14765 609   84  -59
B 14775 629   84  -70
B 14785 652   84  -83
B 14795 671   84  -97
B 14805 672   84 -109
B 14815 632   84 -117
B 14825 589   59 -120
B 14835 562   15 -120
B 14845 620   10 -120
B 14855 684   10 -111
B 14865 718   10  -99
B 14875 735   10  -91
B 14885 743   10  -79
B 14895 747   10  -67
B 14905 750   10  -55
B 14915 751   10  -42
B 14925 753   10  -30
pb end 
B 14935 753   10  -19
B 14945 754   10   -7
SSS v= 7548  t=  270
SSS  410   204   288    -7
%P VOLT1   = 7742
%P VOLT2   = 7548
%P S2_SC   =  1.06
%P L_ANG_MAX = 270
S 7548   410   204   288
B 14956 754  127    3
B 14966 755  127   10
B 14976 755  127   15
B 14987 725  127   18
B 14998 681  127   21
B 15008 679  127   21
B 15018 688  127   21
B 15028 699  127   25
B 15038 700  127   25
B 15048 671  127   25
B 15058 629  127   29
B 15068 596  127   36
B 15078 572  127   44
B 15088 561  127   54
B 15098 568  117   64
B 15108 587   92   74
B 15118 606   64   83
B 15128 619   40   93
B 15138 631   31  103
B 15148 646   31  113
B 15158 691   31  125
B 15168 712   31  136
B 15178 722   31  145
B 15188 728   31  156
B 15198 732   31  165
B 15208 734   31  175
B 15218 736   31  184
B 15228 737   31  192
B 15238 738   31  199
pull out 201
B 15248 739 -127  207
B 15258 675 -127  214
B 15268 606 -127  218
B 15278 604 -127  221
B 15288 624 -127  225
B 15298 648 -127  229
B 15308 670 -127  231
B 15318 683 -127  232
B 15328 670 -127  232
B 15338 625 -127  231
B 15348 585 -127  229
B 15358 564 -127  217
B 15368 569 -127  203
B 15378 590 -127  189
B 15388 619 -127  174
B 15398 644 -127  157
B 15408 662 -127  139
B 15418 672 -127  120
B 15428 674 -127  103
B 15438 674 -127   83
B 15448 672 -127   61
B 15458 674 -127   39
B 15468 680 -127   17
B 15478 685 -127   -6
push -12 -10
push out at target
B 15488 691   84  -23
B 15498 685   84  -33
B 15508 646   84  -45
B 15518 604   84  -58
B 15528 618   84  -69
B 15538 640   84  -83
B 15548 663   84  -98
B 15558 673   84 -111
B 15568 640   84 -121
B 15578 593   77 -126
B 15588 563   33 -126
B 15598 585   10 -126
B 15608 672   10 -119
B 15618 711   10 -108
B 15628 731   10  -98
B 15638 742   10  -87
B 15648 746   10  -75
B 15658 749   10  -63
B 15668 750   10  -51
B 15678 752   10  -39
pb end 
B 15688 752   10  -28
B 15698 753   10  -17
SSS v= 7541  t=  270
SSS  416   204   291   -11
%P VOLT1   = 7742
%P VOLT2   = 7541
%P S2_SC   =  1.06
%P L_ANG_MAX = 270
S 7541   416   204   291
B 15709 754  127   -6
B 15719 754  127    2
B 15729 696  127    7
B 15739 676  127   12
B 15749 680  127   15
B 15759 691  127   17
B 15769 702  127   20
B 15779 710  127   25
B 15789 700  127   25
B 15799 655  127   27
B 15809 613  127   33
B 15819 582  127   42
B 15829 562  127   52
B 15839 563  122   63
B 15849 580   95   73
B 15859 601   70   81
B 15870 638   40   92
B 15880 665   31  101
B 15890 694   31  112
B 15900 712   31  123
B 15910 722   31  133
B 15920 728   31  141
B 15930 731   31  150
B 15940 733   31  159
B 15950 735   31  168
B 15960 737   31  175
B 15970 738   31  184
B 15980 738   31  191
pull out 193
B 15990 739 -127  197
B 16000 739 -127  203
B 16010 731 -127  209
B 16020 641 -127  214
B 16030 626 -127  217
B 16040 638 -127  221
B 16050 658 -127  225
B 16060 677 -127  227
B 16070 688 -127  229
B 16080 670 -127  229
B 16090 621 -127  229
B 16100 582 -127  225
B 16110 564 -127  213
B 16120 567 -127  200
B 16130 590 -127  186
B 16140 618 -127  171
B 16150 644 -127  153
B 16160 662 -127  133
B 16170 672 -127  116
B 16180 674 -127  100
B 16190 673 -127   79
B 16200 673 -127   58
B 16210 674 -127   36
B 16220 678 -127   13
B 16230 684 -127   -9
push -11 -10
push out at target
B 16240 688   84  -25
B 16250 615   84  -36
B 16260 586   84  -47
B 16270 603   84  -55
B 16280 630   84  -67
B 16290 654   84  -79
B 16300 672   84  -90
B 16310 657   84  -99
B 16320 610   68 -103
B 16331 572   24 -104
B 16341 637    0 -104
B 16351 684   10  -99
B 16361 717   10  -87
B 16371 733   10  -78
B 16381 743   10  -67
B 16391 747   10  -56
B 16401 749   10  -44
B 16411 751   10  -32
B 16421 752   10  -21
B 16431 752   10   -9
pb end 
B 16441 753   10    1
B 16451 754   10   11
SSS v= 7545  t=  270
SSS  418   204   291    17
%P VOLT1   = 7742
%P VOLT2   = 7545
%P S2_SC   =  1.06
%P L_ANG_MAX = 270
S 7545   418   204   291
B 16463 754  127   19
B 16473 755  127   24
B 16483 705  127   27
B 16493 672  127   29
B 16503 672  127   29
B 16513 683  127   29
B 16523 696  127   33
B 16533 700  127   33
B 16544 672  127   33
B 16554 625  127   34
B 16564 590  127   41
B 16574 565  127   49
B 16584 556  127   59
B 16594 563  103   69
B 16604 581   78   79
B 16614 601   53   88
B 16624 630   31   97
B 16634 664   31  107
B 16644 689   31  117
B 16654 711   31  128
B 16664 721   31  138
B 16674 727   31  147
B 16684 730   31  156
B 16694 733   31  165
B 16704 735   31  173
B 16714 736   31  181
B 16724 737   31  189
pull out 195
B 16734 738 -127  197
B 16744 738 -127  202
B 16754 738 -127  208
B 16764 737 -127  214
B 16774 648 -127  220
B 16784 624 -127  222
B 16794 634 -127  227
B 16804 653 -127  231
B 16814 673 -127  234
B 16824 687 -127  235
B 16834 675 -127  235
B 16844 631 -127  235
B 16854 587 -127  235
B 16864 564 -127  223
B 16874 564 -127  210
B 16884 584 -127  196
B 16894 611 -127  181
B 16904 637 -127  165
B 16914 657 -127  147
B 16924 669 -127  127
B 16934 673 -127  110
B 16944 673 -127   91
B 16954 672 -127   69
B 16964 673 -127   47
B 16974 677 -127   25
B 16984 683 -127    2
push -11 -10
push out at target
B 16994 690   84  -19
B 17004 689   84  -30
B 17014 672   84  -41
B 17024 613   84  -54
B 17034 608   84  -67
B 17044 627   84  -79
B 17054 650   84  -94
B 17064 668   84 -108
B 17074 659   84 -121
B 17085 613   84 -128
B 17096 571   45 -130
B 17106 552    5 -130
B 17116 612   10 -127
B 17126 652   10 -116
B 17136 704   10 -103
B 17146 727   10  -94
B 17156 739   10  -81
B 17166 745   10  -68
B 17176 748   10  -55
B 17186 750   10  -43
B 17196 751   10  -31
B 17206 752   10  -19
pb end 
B 17216 753   10   -7
B 17226 753   10    4
SSS v= 7538  t=  270
SSS  424   204   291     4
%P VOLT1   = 7742
%P VOLT2   = 7538
%P S2_SC   =  1.06
%P L_ANG_MAX = 270
S 7538   424   204   291
B 17237 754  127   12
B 17247 754  127   17
B 17259 700  127   21
B 17269 677  127   23
B 17279 680  127   24
B 17289 691  127   24
B 17299 702  127   30
B 17309 696  127   30
B 17319 661  127   29
B 17329 617  127   33
B 17339 587  127   40
B 17349 563  127   49
B 17359 558  127   60
B 17369 568  106   69
B 17379 587   81   79
B 17390 606   53   88
B 17400 645   31   98
B 17410 678   31  108
B 17420 703   31  119
B 17430 717   31  129
B 17440 724   31  138
B 17450 728   31  146
B 17460 732   31  155
B 17470 733   31  163
B 17480 735   31  171
B 17490 736   31  179
B 17500 737   31  187
pull out 191
B 17510 738 -127  193
B 17520 738 -127  199
B 17530 637 -127  205
B 17540 617 -127  207
B 17550 628 -127  212
B 17560 648 -127  216
B 17570 669 -127  219
B 17580 685 -127  220
B 17590 677 -127  220
B 17600 636 -127  220
B 17610 592 -127  219
B 17620 566 -127  208
B 17630 563 -127  195
B 17641 581 -127  181
B 17651 610 -127  165
B 17661 637 -127  148
B 17671 656 -127  128
B 17681 669 -127  112
B 17691 672 -127   95
B 17701 672 -127   75
B 17711 670 -127   53
B 17721 670 -127   32
B 17731 675 -127   10
push -12 -10
push out at target
B 17741 681   84  -13
B 17751 684   84  -25
B 17761 675   84  -35
B 17771 647   84  -48
B 17781 600   84  -62
B 17791 603   84  -75
B 17801 625   84  -89
B 17811 649   84 -104
B 17822 665   84 -119
B 17832 641   84 -131
B 17843 595   84 -138
B 17854 559   45 -139
B 17865 569    0 -139
B 17875 669   10 -133
B 17885 711   10 -123
B 17895 729   10 -114
B 17905 739   10 -103
B 17915 745   10  -93
B 17925 747   10  -83
B 17935 749   10  -72
B 17945 750   10  -62
B 17955 751   10  -52
pb end 
B 17965 752   10  -43
B 17975 752   10  -34
SSS v= 7534  t=  270
SSS  428   204   288   -34
%P VOLT1   = 7742
%P VOLT2   = 7534
%P S2_SC   =  1.06
%P L_ANG_MAX = 270
S 7534   428   204   288
B 17986 753  127  -26
B 17997 754  127  -19
B 18009 739  127  -13
B 18019 681  127   -8
B 18029 673  127   -4
B 18039 681  127   -1
B 18049 693  127    5
B 18059 702  127    9
B 18069 698  127   12
B 18079 668  127   16
B 18089 626  127   22
B 18100 596  127   30
B 18110 573  127   41
B 18121 569  127   51
B 18131 581  125   61
B 18141 599  100   71
B 18151 613   73   80
B 18161 617   48   90
B 18171 625   31  100
B 18181 654   31  112
B 18191 679   31  123
B 18201 705   31  134
B 18211 719   31  145
B 18221 726   31  154
B 18231 730   31  164
B 18241 732   31  173
B 18251 734   31  182
B 18261 736   31  191
B 18271 737   31  200
pull out 205
B 18281 737 -127  207
B 18291 738 -127  213
B 18301 737 -127  220
B 18311 736 -127  227
B 18321 651 -127  233
B 18331 622 -127  236
B 18341 631 -127  241
B 18351 650 -127  246
B 18361 670 -127  249
B 18371 682 -127  251
B 18381 666 -127  252
B 18391 620 -127  252
B 18401 580 -127  251
B 18411 560 -127  241
B 18421 560 -127  227
B 18431 580 -127  213
B 18441 608 -127  199
B 18451 633 -127  183
B 18461 653 -127  166
B 18471 665 -127  148
B 18481 668 -127  126
B 18491 669 -127  109
B 18501 669 -127   88
B 18511 672 -127   67
B 18521 676 -127   44
B 18531 682 -127   21
B 18541 689 -127   -3
push -10 -10
push out at target
B 18551 695   84  -22
B 18561 689   84  -31
B 18571 618   84  -43
B 18581 596   84  -55
B 18591 615   84  -65
B 18601 639   84  -79
B 18611 662   84  -91
B 18621 670   84 -103
B 18631 636   84 -113
B 18641 589   77 -116
B 18651 558   15 -116
B 18661 621   10 -116
B 18671 684   10 -110
B 18681 717   10  -99
B 18691 733   10  -91
B 18701 741   10  -80
B 18711 746   10  -69
B 18721 748   10  -58
B 18731 750   10  -47
B 18741 751   10  -35
B 18751 752   10  -25
pb end 
B 18761 752   10  -14
B 18771 753   10   -4
SSS v= 7527  t=  270
SSS  435   204   294    -4
%P VOLT1   = 7742
%P VOLT2   = 7527
%P S2_SC   =  1.06
%P L_ANG_MAX = 270
S 7527   435   204   294
B 18782 754  127    4
B 18793 754  127   10
B 18803 719  127   13
B 18813 673  127   17
B 18823 669  127   19
B 18833 680  127   19
B 18843 692  127   23
B 18853 700  127   25
B 18863 686  127   25
B 18873 640  127   25
B 18883 599  127   32
B 18893 571  127   39
B 18903 552  127   49
B 18914 552  127   59
B 18924 572  106   69
B 18934 594   81   77
B 18944 613   56   87
B 18954 639   31   96
B 18964 657   31  105
B 18974 690   31  116
B 18984 707   31  127
B 18994 718   31  136
B 19004 725   31  144
B 19014 729   31  153
B 19024 731   31  162
B 19034 733   31  170
B 19044 734   31  177
B 19054 736   31  185
pull out 192
B 19064 737 -127  193
B 19074 737 -127  198
B 19084 737 -127  204
B 19094 653 -127  209
B 19104 619 -127  213
B 19114 627 -127  217
B 19124 645 -127  221
B 19134 666 -127  224
B 19144 681 -127  225
B 19154 679 -127  225
B 19164 640 -127  225
B 19174 593 -127  225
B 19184 563 -127  216
B 19194 557 -127  203
B 19204 573 -127  189
B 19214 600 -127  174
B 19224 627 -127  157
B 19234 649 -127  138
B 19244 663 -127  121
B 19254 670 -127  105
B 19264 670 -127   85
B 19274 669 -127   65
B 19284 669 -127   43
B 19294 672 -127   21
B 19304 677 -127   -2
push -11 -10
push out at target
B 19314 682   85  -21
B 19324 638   85  -31
B 19334 577   85  -42
B 19344 585   85  -52
B 19354 611   85  -61
B 19364 638   85  -72
B 19374 660   85  -83
B 19384 661   85  -92
B 19394 623   68  -99
B 19404 576   51 -100
B 19414 577    0  -99
B 19424 618   10  -98
B 19434 669   10  -87
B 19444 711   10  -75
B 19454 730   10  -67
B 19464 740   10  -54
B 19474 745   10  -42
B 19484 748   10  -29
B 19494 750   10  -17
B 19504 750   10   -4
B 19514 751   10    7
pb end 
B 19524 752   10   16
B 19534 752   10   24
SSS v= 7527  t=  270
SSS  438   204   294    24
%P VOLT1   = 7801
%P VOLT2   = 7527
%P S2_SC   =  1.06
%P L_ANG_MAX = 270
S 7527   438   204   294
B 19544 753  127   31
B 19554 753  127   35
B 19564 680  127   37
B 19574 662  127   39
B 19585 668  127   39
B 19595 681  127   39
B 19605 694  127   40
B 19616 691  127   40
B 19628 641  127   40
B 19638 595  127   44
B 19648 561  127   51
B 19658 546  127   60
B 19668 544  103   69
B 19678 557   75   80
B 19688 580   48   89
B 19698 597   31   97
B 19708 650   31  107
B 19718 676   31  117
B 19728 703   31  127
B 19738 716   31  137
B 19748 723   31  146
B 19758 726   31  154
B 19768 729   31  163
B 19778 731   31  171
B 19788 732   31  178
B 19798 734   31  187
pull out 192
B 19808 735 -127  193
B 19818 736 -127  199
B 19828 697 -127  205
B 19838 616 -127  210
B 19848 610 -127  213
B 19858 626 -127  217
B 19868 648 -127  221
B 19878 668 -127  223
B 19888 681 -127  223
B 19898 665 -127  223
B 19908 616 -127  223
B 19918 574 -127  220
B 19928 553 -127  208
B 19938 556 -127  195
B 19948 577 -127  181
B 19958 605 -127  165
B 19968 632 -127  148
B 19978 652 -127  129
B 19988 664 -127  112
B 19998 667 -127   96
B 20008 667 -127   76
B 20018 665 -127   55
B 20028 666 -127   33
B 20038 669 -127   11
push -12 -10
push out at target
B 20048 676   85  -12
B 20058 681   85  -28
B 20068 675   85  -38
B 20078 648   85  -49
B 20088 591   85  -62
B 20098 601   85  -73
B 20108 624   85  -87
B 20118 646   85 -101
B 20128 661   85 -115
B 20138 636   85 -126
B 20148 589   85 -131
B 20158 550   33 -131
B 20168 544   10 -131
B 20178 626   10 -127
B 20188 680   10 -116
B 20198 712   10 -105
B 20208 732   10  -95
B 20218 740   10  -83
B 20228 745   10  -71
B 20238 747   10  -59
B 20248 749   10  -47
B 20258 750   10  -36
pb end 
B 20268 751   10  -24
SSS v= 7517  t=  270
SSS  442   204   291   -24
%P VOLT1   = 7742
%P VOLT2   = 7520
%P S2_SC   =  1.06
%P L_ANG_MAX = 270
S 7520   442   204   291
B 20279 752  127  -12
B 20290 752  127   -2
B 20300 685  127    6
B 20310 661  127   11
B 20320 665  127   17
B 20330 678  127   20
B 20340 690  127   22
B 20350 702  127   28
B 20360 704  127   29
B 20370 679  127   31
B 20380 625  127   36
B 20390 580  127   44
B 20400 552  127   53
B 20410 543  119   63
B 20420 552   92   73
B 20430 573   64   83
B 20440 594   40   92
B 20450 607   31  101
B 20460 646   31  112
B 20470 689   31  122
B 20480 708   31  133
B 20490 717   31  143
B 20500 723   31  152
B 20510 726   31  161
B 20520 729   31  170
B 20530 731   31  179
B 20540 732   31  186
B 20550 734   31  193
pull out 195
B 20560 735 -127  201
B 20570 639 -127  207
B 20580 587 -127  210
B 20590 591 -127  214
B 20600 613 -127  218
B 20610 638 -127  221
B 20620 660 -127  222
B 20630 671 -127  222
B 20640 652 -127  222
B 20650 603 -127  222
B 20660 563 -127  217
B 20670 542 -127  205
B 20680 546 -127  192
B 20690 569 -127  178
B 20700 599 -127  163
B 20710 626 -127  145
B 20720 646 -127  126
B 20730 658 -127  111
B 20740 661 -127   93
B 20750 661 -127   73
B 20760 658 -127   53
B 20770 658 -127   31
B 20780 663 -127    9
push -11 -10
push out at target
B 20790 668   85  -13
B 20800 673   85  -27
B 20810 665   85  -37
B 20820 605   85  -49
B 20830 577   85  -62
B 20840 593   85  -72
B 20850 618   85  -86
B 20860 644   85 -100
B 20870 652   85 -113
B 20880 613   85 -123
B 20890 565   77 -126
B 20900 527   15 -127
B 20910 590    0 -126
B 20920 674   10 -120
B 20930 710   10 -109
B 20940 729   10 -101
B 20950 738   10  -90
B 20960 743   10  -79
B 20970 746   10  -69
B 20980 748   10  -58
B 20990 749   10  -47
B 21000 750   10  -38
pb end 
B 21010 751   10  -28
B 21020 751   10  -19
SSS v= 7527  t=  270
SSS  446   204   291   -15
%P VOLT1   = 7742
%P VOLT2   = 7527
%P S2_SC   =  1.06
%P L_ANG_MAX = 270
S 7527   446   204   291
B 21031 752  127  -11
B 21041 753  127   -6
B 21051 733  127   -1
B 21061 672  127    2
B 21071 660  127    5
B 21081 668  127    7
B 21091 680  127   13
B 21101 690  127   18
B 21111 674  127   18
B 21121 631  127   19
B 21131 591  127   24
B 21141 559  127   32
B 21151 536  127   40
B 21161 528  127   49
B 21171 537  127   58
B 21181 555  108   67
B 21191 573   86   76
B 21201 581   62   84
B 21211 577   37   93
B 21221 617   31  103
B 21231 639   31  113
B 21241 682   31  123
B 21251 702   31  133
B 21261 713   31  141
B 21271 719   31  149
B 21281 723   31  158
B 21291 725   31  166
B 21301 728   31  175
