messed up
SSS v= 8395  t=  220
B 10558 725   78 -126
B 10568 690   78 -137
B 10578 644   78 -142
B 10588 616   30 -143
B 10598 613    0 -142
B 10608 696    9 -139
B 10618 744    9 -128
B 10628 779    9 -116
B 10638 797    9 -106
B 10648 805    9  -94
B 10658 809    9  -82
B 10668 811    9  -70
B 10678 813    9  -58
B 10688 813    9  -47
pb end 
B 10698 815   10  -36
B 10708 815   10  -25
SSS v= 8167  t=  246
B 10718 816   10  -14
SSS  -86   -48    -3   -14
%P VOLT1   = 8274
%P VOLT2   = 8171
%P S2_SC   =  0.98
%P L_ANG_MAX = 246
S 8167   -86   -48    -3
B 10728 816  117   -6
B 10738 816  117    1
B 10748 755  117    7
B 10758 727  117   11
B 10768 730  117   16
B 10778 743  117   19
B 10788 758  117   26
B 10798 763  117   27
B 10808 739  117   31
B 10818 692  117   37
B 10828 655  117   45
B 10838 623  117   56
B 10848 608   97   67
B 10858 613   65   79
B 10868 632   32   90
B 10878 653   29  100
B 10888 689   29  111
B 10898 746   29  123
B 10908 770   29  135
B 10918 783   29  147
B 10928 789   29  157
B 10938 792   29  168
B 10948 794   29  179
pull out 187
B 10958 796 -117  189
B 10968 797 -117  198
B 10978 798 -117  206
B 10988 800 -117  215
B 10998 722 -117  223
B 11008 646 -117  227
B 11018 643 -117  233
B 11028 665 -117  238
B 11038 693 -117  243
B 11048 717 -117  246
B 11058 722 -117  247
B 11068 687 -117  247
B 11078 637 -117  247
B 11088 603 -117  241
B 11098 590 -117  227
B 11108 602 -117  215
B 11118 630 -117  201
B 11128 660 -117  185
B 11138 688 -117  168
B 11148 706 -117  150
B 11158 713 -117  131
B 11168 712 -117  111
B 11178 710 -117   89
B 11188 712 -117   66
B 11198 718 -117   43
B 11208 727 -117   17
B 11218 736 -117   -7
push -11 -10
push out at target
B 11228 743   78  -21
B 11238 730   78  -32
B 11248 686   78  -45
B 11258 655   78  -58
B 11268 672   78  -73
B 11278 697   78  -89
B 11288 720   78 -103
B 11298 725   78 -118
B 11308 688   78 -129
B 11318 639   78 -134
B 11328 607   30 -134
B 11338 595    9 -134
B 11348 595    9 -130
B 11358 658    9 -120
B 11368 740    9 -109
B 11378 777    9  -99
B 11388 795    9  -89
B 11398 804    9  -77
B 11408 808    9  -66
B 11418 810    9  -55
pb end 
B 11428 812   10  -44
B 11438 813   10  -35
SSS v= 8139  t=  246
SSS  -90   -48    -3   -29
%P VOLT1   = 8274
%P VOLT2   = 8136
%P S2_SC   =  0.98
%P L_ANG_MAX = 246
S 8136   -90   -48    -3
B 11449 813  117  -26
B 11459 814  117  -18
B 11469 721  117  -10
B 11479 692  117   -3
B 11489 700  117    4
B 11499 718  117   11
B 11510 738  117   16
B 11520 754  117   21
B 11530 765  117   28
B 11540 752  117   33
B 11550 704  117   40
B 11560 643  117   51
B 11570 607  109   63
B 11580 596   73   76
B 11591 611   38   89
B 11602 641   29  102
B 11612 711   29  114
B 11622 756   29  125
B 11632 776   29  136
B 11642 785   29  149
B 11652 789   29  159
B 11662 792   29  170
B 11672 794   29  179
B 11682 795   29  190
pull out 193
B 11692 796 -117  199
B 11702 797 -117  208
B 11712 798 -117  216
B 11722 676 -117  223
B 11732 639 -117  227
B 11742 651 -117  234
B 11752 676 -117  239
B 11762 704 -117  243
B 11772 719 -117  246
B 11782 703 -117  247
B 11792 650 -117  247
B 11802 610 -117  246
B 11812 586 -117  235
B 11822 582 -117  223
B 11832 602 -117  210
B 11842 633 -117  194
B 11852 664 -117  178
B 11862 688 -117  161
B 11872 703 -117  143
B 11882 706 -117  124
B 11892 704 -117  103
B 11902 703 -117   80
B 11912 707 -117   58
B 11922 715 -117   35
B 11932 724 -117    8
push -10 -10
push out at target
B 11942 733   78  -13
B 11952 734   78  -24
B 11962 712   78  -36
B 11972 655   78  -49
B 11982 652   78  -62
B 11992 675   78  -76
B 12002 701   78  -91
B 12012 722   78 -106
B 12022 710   78 -121
B 12032 663   78 -129
B 12042 617   55 -132
B 12052 588   14 -132
B 12062 669    9 -131
B 12072 739    9 -125
B 12082 776    9 -114
B 12092 794    9 -107
B 12102 803    9  -97
B 12112 808    9  -87
B 12122 810    9  -77
B 12132 812    9  -68
B 12142 813    9  -58
pb end 
B 12152 813   10  -49
B 12162 815   10  -41
B 12172 814   10  -32
SSS v= 8143  t=  251
SSS  -96   -48    -3   -32
%P VOLT1   = 8274
%P VOLT2   = 8143
%P S2_SC   =  0.98
%P L_ANG_MAX = 251
S 8143   -96   -48    -3
B 12182 814  117  -23
B 12192 814  117  -17
B 12202 776  117  -10
B 12212 714  117   -4
B 12222 706  117    1
B 12232 719  117    6
B 12242 736  117   10
B 12252 751  117   18
B 12262 758  117   21
B 12272 735  117   25
B 12282 682  117   32
B 12293 634  117   42
B 12303 600  117   54
B 12314 590  100   67
B 12324 604   65   78
B 12334 626   32   89
B 12344 655   29  100
B 12354 730   29  111
B 12364 762   29  123
B 12374 777   29  135
B 12384 784   29  145
B 12394 788   29  155
B 12404 790   29  165
B 12414 792   29  175
B 12424 794   29  184
pull out 193
B 12434 795 -117  193
B 12444 796 -117  202
B 12454 738 -117  210
B 12464 639 -117  215
B 12474 628 -117  219
B 12484 647 -117  225
B 12494 677 -117  230
B 12504 702 -117  232
B 12514 713 -117  234
B 12524 682 -117  234
B 12534 631 -117  234
B 12544 589 -117  230
B 12554 562 -117  219
B 12564 560 -117  206
B 12574 582 -117  191
B 12584 614 -117  175
B 12594 645 -117  160
B 12604 673 -117  142
B 12614 688 -117  124
B 12624 691 -117  107
B 12634 687 -117   83
B 12644 683 -117   63
B 12654 685 -117   42
B 12664 694 -117   16
B 12674 705 -117   -7
push -10 -10
push out at target
B 12684 713   78  -19
B 12694 703   78  -30
B 12704 667   78  -42
B 12714 615   78  -56
B 12724 627   78  -69
B 12734 653   78  -84
B 12744 680   78  -99
B 12754 697   78 -114
B 12764 663   78 -126
B 12774 604   78 -133
B 12784 526   47 -134
B 12795 508    0 -134
B 12805 674    9 -133
B 12815 743    9 -130
B 12825 775    9 -122
B 12835 792    9 -115
B 12845 801    9 -109
B 12855 806    9 -104
B 12865 809    9  -98
B 12875 804    9  -95
B 12885 804    9  -93
pb end 
B 12895 808   10  -93
B 12905 810   10  -93
SSS v= 8118  t=  256
SSS -100   -48    -3   -93
%P VOLT1   = 8214
%P VOLT2   = 8115
%P S2_SC   =  0.99
%P L_ANG_MAX = 256
S 8115  -100   -48    -3
B 12916 812  118  -93
B 12927 812  118  -93
B 12937 800  118  -93
B 12947 677  118  -93
B 12958 642  118  -93
B 12968 636  118  -93
B 12978 629  118  -93
B 12988 610  118  -93
B 12998 539  118  -93
B 13008 448  118  -93
B 13018 432  118  -86
B 13029 425  118  -78
B 13039 432  118  -69
B 13050 466  118  -61
B 13060 508  118  -53
B 13070 538  118  -49
B 13080 534  118  -46
B 13090 494  118  -46
B 13100 443  118  -46
B 13110 412  118  -46
B 13120 384  118  -46
B 13130 361  118  -45
B 13141 347  118  -45
B 13152 338  118  -45
B 13162 333  118  -45
B 13172 329  118  -45
B 13182 327  118  -45
B 13192 325  118  -45
B 13202 324  118  -45
B 13212 438  118  -45
B 13222 611  118  -45
B 13232 538  118  -45
B 13242 445  118  -45
B 13252 433  118  -45
B 13262 452  118  -45
B 13272 486  118  -45
B 13282 524  118  -45
B 13292 553  118  -45
B 13302 496  118  -45
B 13312 444  118  -45
B 13322 490  118  -45
B 13332 532  118  -45
B 13342 568  118  -45
B 13352 603  118  -45
B 13363 628  118  -45
B 13373 594  118  -45
B 13383 482  118  -45
B 13393 419  118  -45
B 13403 408  118  -45
B 13413 432  118  -45
pull bail out
push -45 -10
push out at target
B 13423 471   78  -45
B 13433 536   78  -45
B 13443 580   78  -45
B 13453 584   78  -45
B 13463 512   78  -45
B 13473 441   78  -45
B 13483 420   78  -45
B 13493 439   78  -45
B 13503 470    9  -45
B 13513 515    9  -45
B 13523 662    9  -45
B 13533 734    9  -45
B 13543 768    9  -45
B 13553 784    9  -45
B 13563 791    9  -45
B 13573 789    9  -45
B 13583 789    9  -45
B 13593 788    9  -45
pb end 
B 13603 789   10  -45
B 13613 789   10  -45
SSS v= 7902  t=  261
SSS -102   -48    -3   -45
%P VOLT1   = 8214
%P VOLT2   = 7902
%P S2_SC   =  1.01
%P L_ANG_MAX = 261
S 7902  -102   -48    -3
B 13623 791  121  -45
B 13634 793  121  -45
B 13644 638  121  -45
B 13654 489  121  -45
B 13664 438  121  -45
B 13675 429  121  -45
B 13685 444  121  -45
B 13696 468  121  -45
B 13706 484  121  -45
B 13717 443  121  -45
B 13727 391  121  -45
B 13738 378  121  -45
B 13748 390  121  -45
B 13758 596  121  -45
B 13768 707  121  -45
B 13778 757  121  -45
B 13788 782  121  -45
B 13798 793  121  -45
B 13808 713  121  -45
B 13818 666  121  -45
B 13829 493  121  -45
B 13840 433  121  -45
B 13852 443  121  -45
B 13862 479  121  -45
B 13872 515  121  -45
B 13882 549  121  -45
B 13893 560  121  -45
B 13903 478  121  -45
B 13913 408  121  -45
B 13924 393  121  -45
B 13934 523  121  -45
B 13944 674  121  -45
B 13954 743  121  -42
B 13964 774  121  -39
B 13974 790  121  -36
B 13984 798  121  -33
B 13994 802  121  -30
B 14004 631  121  -26
B 14014 494  121  -23
B 14025 449  121  -19
B 14035 453  121  -16
B 14045 468  121  -12
B 14055 465  121   -9
B 14065 425  121   -5
B 14075 502  121   -1
B 14085 658  121    1
B 14095 583  121    4
B 14105 526  121    7
pull bail out
B 14115 458  121    8
B 14125 448   17    9
B 14135 468   17   11
B 14145 531   15   11
B 14155 666   12   11
B 14165 728   11   13
B 14175 757   10   13
B 14185 773   10   13
B 14195 781   10   13
B 14205 773   10   13
B 14215 771   10   13
B 14225 772   10   13
B 14235 775   10   13
B 14245 777   10   13
B 14255 781   10   13
B 14265 783   10   13
B 14275 786   10   13
B 14285 787   10   13
B 14295 789   10   13
B 14305 790   10   13
B 14315 792   10   13
B 14325 794   10   13
B 14335 796   10   12
B 14345 798   10   12
B 14355 800    9   12
B 14365 801 -121   12
B 14375 802 -121   12
B 14385 596 -121   12
B 14395 465 -121   12
B 14405 415 -121   12
B 14415 409 -121   12
B 14425 422 -121   12
B 14435 442 -121   11
B 14445 466 -121   11
B 14455 487 -121   11
B 14465 482 -121   10
B 14475 427 -121    9
B 14485 379 -121    7
B 14495 368 -121    5
B 14505 387 -121    4
B 14515 423 -121    4
B 14525 461 -121    2
B 14535 500 -121    0
B 14545 538 -121   -1
B 14555 564 -121   -1
B 14565 509 -121   -1
B 14575 465 -121   -3
B 14585 472 -121   -3
B 14595 506 -121   -3
B 14605 541 -121   -3
B 14615 572 -121   -3
B 14625 599 -121   -3
B 14635 604 -121   -4
B 14645 539 -121   -4
B 14655 454 -121   -4
B 14665 432 -121   -5
B 14675 391 -121   -5
B 14685 393 -121   -5
B 14695 419 -121   -5
B 14705 452 -121   -5
B 14715 488 -121   -6
B 14725 522 -121   -6
B 14735 548 -121   -6
B 14745 507 -121   -6
B 14755 425 -121   -7
push bail out 
B 14765 394   80   -8
B 14775 437   80   -8
B 14785 628   80   -8
B 14795 718   80   -8
B 14805 761   80   -8
B 14815 781   80   -8
B 14825 791   80   -8
B 14835 610   80   -8
B 14845 514   10   -8
B 14855 500   10   -8
B 14865 547   10   -8
B 14875 675   10   -7
B 14885 734   10   -5
B 14895 760   10   -4
B 14905 774   10   -3
B 14915 781   10   -3
B 14925 786   10   -2
B 14935 787   10   -1
pb end 
B 14945 779   10   -1
B 14955 777   10    0
SSS v= 7776  t=  266
SSS -104   -48    -3     0
%P VOLT1   = 8274
%P VOLT2   = 7776
%P S2_SC   =  1.03
%P L_ANG_MAX = 266
S 7772  -104   -48    -3
B 14966 776  123    1
B 14977 615  123    1
B 14987 513  123    2
B 14997 486  123    4
B 15007 463  123    4
B 15017 413  123    4
B 15027 368  123    5
B 15037 346  123    5
B 15047 416  123    6
B 15057 622  123    7
B 15067 716  123    8
B 15077 758  123    8
B 15087 558  123    8
B 15097 464  123    8
B 15107 444  123    8
B 15117 458  123    8
B 15127 485  123    8
B 15137 445  123    8
B 15147 391  123    8
B 15157 401  123    8
B 15167 553  123    8
B 15177 643  123    8
B 15187 724  123    8
B 15197 763  123    8
B 15207 782  123    8
B 15217 792  123    8
B 15227 797  123    8
B 15237 800  123    8
B 15247 654  123    8
B 15257 737  123    8
B 15267 554  123    8
B 15277 475  123    8
B 15287 461  123    8
B 15297 449  123    8
B 15307 522  123    8
B 15317 670  123    8
B 15327 741  123    8
B 15337 593  123    8
B 15347 487  123    8
B 15357 417  123    8
B 15367 380  123    8
B 15377 363  123    8
B 15387 588  123    8
B 15397 696  123    8
B 15407 721  123    8
B 15417 762  123    8
B 15427 590  123    8
B 15437 468  123    8
B 15447 580  123    8
pull bail out
B 15457 700 -123    8
B 15467 753 -123    8
B 15477 697 -123    8
B 15487 516 -123    8
B 15497 540 -123    8
B 15507 679 -123    8
B 15517 745 -123    8
B 15527 774 -123    8
B 15537 574 -123    8
B 15547 481 -123    8
B 15557 463 -123    8
B 15567 476 -123    8
B 15577 502 -123    8
B 15587 474 -123    8
B 15597 421 -123    8
B 15607 400 -123    8
B 15617 409 -123    7
B 15627 591 -123    6
B 15637 680 -123    6
B 15647 504 -123    6
B 15657 445 -123    5
B 15667 440 -123    4
B 15677 458 -123    3
B 15687 485 -123    2
B 15697 448 -123    1
B 15707 419 -123   -1
B 15717 459 -123   -2
B 15727 481 -123   -3
B 15737 436 -123   -4
B 15747 599 -123   -5
B 15757 703 -123   -5
B 15767 752 -123   -6
B 15777 776 -123   -6
B 15787 751 -123   -6
B 15797 777 -123   -6
B 15807 588 -123   -6
B 15817 460 -123   -6
B 15827 419 -123   -6
B 15837 457 -123   -6
B 15847 640 -123   -6
push bail out 
B 15857 725   82   -6
B 15867 763   82   -6
B 15877 671   82   -6
B 15887 742   82   -6
B 15897 556   82   -6
B 15907 465   82   -6
B 15917 444   82   -6
B 15927 440   82   -5
B 15937 433   82   -5
B 15947 397   10   -5
B 15957 553   10   -5
B 15967 682   10   -4
B 15977 741   10   -2
B 15987 761   10   -2
B 15997 770   10   -1
B 16007 775   10    0
B 16017 774   10    1
B 16027 767   10    2
pb end 
B 16037 761   10    2
B 16047 757   10    3
B 16057 758   10    3
SSS v= 7580  t=  271
SSS -104   -48    -3     3
%P VOLT1   = 8274
%P VOLT2   = 7580
%P S2_SC   =  1.06
%P L_ANG_MAX = 271
S 7580  -104   -48    -3
B 16067 759  126    3
B 16077 762  126    3
B 16087 740  126    3
B 16097 538  126    3
B 16107 471  126    3
B 16117 448  126    3
B 16127 425  126    3
B 16137 547  126    3
B 16147 685  126    3
B 16157 747  126    3
B 16167 775  126    3
B 16177 751  126    3
B 16187 538  126    3
B 16197 470  126    3
B 16207 459  126    3
B 16217 477  126    3
B 16227 503  126    3
B 16237 524  126    3
B 16247 514  126    3
B 16257 548  126    3
B 16267 650  126    3
B 16277 487  126    3
B 16287 433  126    3
B 16297 429  126    3
B 16307 445  126    5
B 16317 454  126    6
B 16327 546  126    6
B 16337 675  126    7
B 16347 719  126    7
B 16357 736  126    7
B 16367 763  126    7
B 16377 782  126    7
B 16387 793  126    7
B 16397 797  126    7
B 16407 800  126    7
B 16417 617  126    7
B 16427 488  126    7
B 16437 599  126    7
B 16447 672  126    7
B 16457 493  126    7
B 16467 434  126    7
B 16477 427  126    7
B 16487 444  126    6
B 16497 451  126    5
B 16507 491  126    5
B 16517 654  126    5
B 16527 693  126    5
B 16537 719  126    5
B 16547 696  126    5
B 16557 751  126    5
pull bail out
B 16567 778 -126    5
B 16577 790 -126    5
B 16587 796 -126    5
B 16597 659 -126    5
B 16607 550 -126    5
B 16617 514 -126    5
B 16627 517 -126    5
B 16637 484 -126    5
B 16647 407 -126    5
B 16657 511 -126    4
B 16667 663 -126    2
B 16677 735 -126    2
B 16687 612 -126    1
B 16697 478 -126    0
B 16707 610 -126   -1
B 16717 711 -126   -1
B 16727 523 -126   -1
B 16737 444 -126   -1
B 16747 430 -126   -2
B 16757 432 -126   -3
B 16767 628 -126   -3
B 16777 719 -126   -3
B 16787 760 -126   -3
B 16797 552 -126   -3
B 16807 443 -126   -3
B 16817 389 -126   -3
B 16827 502 -126   -3
B 16837 656 -126   -3
B 16847 693 -126   -3
B 16857 749 -126   -3
B 16867 774 -126   -3
B 16877 787 -126   -3
B 16887 655 -126   -3
B 16897 732 -126   -3
B 16907 769 -126   -3
B 16917 740 -126   -3
B 16927 533 -126   -3
B 16937 440 -126   -3
B 16947 383 -126   -3
B 16957 370 -126   -3
push bail out 
B 16967 386   84   -3
B 16977 414   84   -3
B 16987 440   84   -3
B 16997 595   84   -3
B 17007 701   84   -3
B 17017 750   84   -3
B 17027 640   84   -3
B 17037 497   84   -3
B 17047 454   10   -3
B 17057 454   10   -3
B 17067 598   10   -3
B 17077 696   10   -3
B 17087 727   10   -3
B 17097 742   10   -3
B 17107 750   10   -3
B 17117 751   10   -3
B 17127 750   10   -3
B 17137 749   10   -3
pb end 
B 17147 751   10   -3
B 17157 752   10   -3
SSS v= 7527  t=  276
SSS -104   -48    -3    -3
%P VOLT1   = 8214
%P VOLT2   = 7527
%P S2_SC   =  1.06
%P L_ANG_MAX = 276
S 7527  -104   -48    -3
B 17167 754  127   -3
B 17177 756  127   -3
B 17187 668  127   -2
B 17197 505  127   -1
B 17207 446  127   -1
B 17217 441  127   -1
B 17227 459  127    0
B 17237 476  127    0
B 17247 459  127    0
B 17257 409  127    2
B 17267 612  127    2
B 17277 622  127    2
B 17287 534  127    2
B 17297 510  127    2
B 17307 518  127    2
B 17317 538  127    2
B 17327 555  127    2
B 17337 517  127    2
B 17347 607  127    3
B 17357 690  127    3
B 17367 645  127    3
B 17377 492  127    3
B 17387 432  127    4
B 17397 415  127    6
B 17407 395  127    6
B 17417 574  127    7
B 17427 694  127    7
B 17437 747  127    7
B 17447 742  127    7
B 17457 732  127    7
B 17467 769  127    7
B 17477 786  127    7
B 17487 793  127    7
B 17497 606  127    7
B 17507 467  127    7
B 17517 418  127    7
B 17527 412  127    7
B 17537 594  127    7
B 17547 662  127    7
B 17557 737  127    7
B 17567 769  127    7
B 17578 787  127    7
B 17588 794  127    7
B 17599 798  127    7
B 17610 800  127    7
B 17620 677  127    7
B 17630 506  127    7
B 17640 422  127    7
B 17650 376  127    7
pull bail out
B 17660 358 -127    7
B 17670 352 -127    7
B 17680 586 -127    7
B 17690 695 -127    7
B 17700 748 -127    7
B 17710 683 -127    7
B 17720 500 -127    7
B 17730 539 -127    7
B 17740 680 -127    7
B 17750 718 -127    7
B 17760 761 -127    7
B 17770 553 -127    7
B 17780 463 -127    7
B 17790 443 -127    7
B 17800 454 -127    7
B 17810 476 -127    7
B 17820 441 -127    7
B 17830 416 -127    5
B 17840 566 -127    4
B 17850 689 -127    3
B 17860 746 -127    2
B 17870 772 -127    1
B 17880 786 -127    0
B 17890 792 -127    0
B 17900 795 -127   -1
B 17910 625 -127   -1
B 17920 480 -127   -1
B 17930 481 -127   -3
B 17940 652 -127   -3
B 17950 729 -127   -3
B 17960 767 -127   -3
B 17970 785 -127   -3
B 17980 793 -127   -3
B 17990 797 -127   -3
B 18000 633 -127   -3
B 18010 490 -127   -3
B 18020 420 -127   -3
B 18030 382 -127   -3
B 18040 369 -127   -3
B 18050 360 -127   -3
push bail out 
B 18060 591   85   -3
B 18070 696   85   -3
B 18080 749   85   -3
B 18090 768   85   -3
B 18100 774   85   -3
B 18110 746   85   -3
B 18120 775   85   -3
B 18130 788   85   -3
B 18140 734   10   -3
B 18150 554   10   -3
B 18160 568   10   -3
B 18170 688   10   -3
B 18180 743   10   -3
B 18190 769   10   -3
B 18200 764   10   -3
B 18210 760   10   -3
B 18220 759   10   -3
B 18230 758   10   -3
pb end 
B 18240 760   10   -3
B 18250 760   10   -3
SSS v= 7615  t=  281
SSS -104   -48    -3    -3
%P VOLT1   = 8274
%P VOLT2   = 7615
%P S2_SC   =  1.05
%P L_ANG_MAX = 281
S 7615  -104   -48    -3
B 18260 762  126   -3
B 18271 762  126   -2
B 18282 764  126   -2
B 18292 551  126   -2
B 18302 463  126   -2
B 18312 443  126   -2
B 18322 434  126   -2
B 18332 407  126   -1
B 18342 614  126   -1
B 18352 708  126   -1
B 18362 759  126   -1
B 18373 753  126   -1
B 18383 551  126   -1
B 18393 495  126   -1
B 18403 489  126   -1
B 18414 508  126   -1
B 18424 534  126   -1
B 18434 536  126   -1
B 18444 473  126    0
B 18454 638  126    1
B 18464 651  126    2
B 18474 487  126    2
B 18484 430  126    3
B 18495 403  126    4
B 18505 398  126    5
B 18515 611  126    6
B 18525 702  126    6
B 18536 732  126    7
B 18547 751  126    7
B 18557 745  126    7
B 18568 776  126    7
B 18578 789  126    7
B 18588 794  126    7
B 18598 547  126    7
B 18608 450  126    7
B 18618 419  126    7
B 18628 445  126    7
B 18638 638  126    7
B 18648 695  126    7
B 18658 752  126    7
B 18669 777  126    6
B 18679 790  126    6
B 18689 796  126    6
B 18699 799  126    6
B 18709 801  126    5
B 18719 643  126    5
B 18729 496  126    6
B 18739 413  126    6
B 18749 377  126    6
pull bail out
B 18759 380   21    6
B 18769 402   19    6
B 18779 429   18    6
B 18789 486   16    6
B 18799 619   12    6
B 18809 654   12    6
B 18819 715   11    6
B 18829 731   10    6
B 18839 738   10    6
B 18849 749   10    6
B 18859 756   10    6
B 18869 761   10    6
B 18879 763   10    6
B 18889 764   10    6
B 18899 763   10    6
B 18909 762   10    6
B 18919 762   10    6
B 18929 762   10    6
B 18939 764   10    6
B 18949 765   10    6
B 18959 767   10    6
B 18969 767   10    6
B 18979 767   10    6
B 18989 767   10    6
B 18999 768   10    6
B 19009 769   10    6
B 19019 772   10    6
B 19029 772   10    6
B 19039 772   10    6
B 19049 773   10    6
B 19059 772   10    6
B 19069 774   10    6
B 19079 775   10    6
B 19089 778   10    6
B 19099 779   10    6
B 19109 780   10    6
B 19119 782   10    6
B 19129 783   10    6
B 19139 784   10    6
B 19149 786   10    6
B 19159 787   10    6
B 19169 788   10    6
B 19179 789   10    6
B 19189 790   10    6
B 19199 791   10    6
B 19209 793   10    6
B 19219 794   10    6
B 19229 794   10    6
B 19239 795   10    6
B 19249 796   10    6
B 19259 797   10    6
B 19269 799   10    6
B 19279 799   10    6
B 19289 800    9    6
B 19299 802    9    6
B 19309 803    9    6
B 19319 805    9    6
B 19329 806    9    6
B 19339 808    9    6
B 19349 808    9    6
B 19359 808    9    6
B 19369 809    9    6
B 19379 810    9    6
B 19389 810    9    6
B 19399 811    9    6
B 19409 811    9    6
B 19419 811    9    6
B 19429 811    9    6
B 19439 812    9    6
B 19449 812    9    6
B 19459 813    9    6
B 19469 813    9    6
B 19479 814    9    6
B 19489 814    9    6
B 19499 814    9    6
B 19509 814    9    6
B 19519 815    9    6
B 19529 815    9    6
B 19539 815    9    6
B 19549 815    9    6
B 19559 815    9    6
B 19569 815    9    6
B 19579 816    9    6
B 19589 816    9    6
B 19599 816    9    6
B 19609 816    9    6
B 19619 816    9    6
B 19629 817    9    6
B 19639 817    9    6
B 19649 817    9    6
B 19660 817    9    6
B 19670 817    9    6
B 19680 817    9    6
B 19690 817    9    6
B 19700 818    9    6
B 19710 818    9    6
B 19720 818    9    6
B 19730 818    9    6
B 19740 818    9    6
B 19750 818    9    6
B 19760 818    9    6
B 19770 818    9    6
B 19780 818    9    6
B 19790 819    9    6
B 19800 819    9    6
B 19810 818    9    6
B 19820 818    9    6
B 19830 819    9    6
B 19840 819    9    6
B 19850 819    9    6
B 19860 819    9    6
B 19870 819    9    6
B 19880 818    9    6
B 19890 819    9    6
B 19900 819    9    6
B 19910 819    9    6
B 19920 819    9    6
B 19930 819    9    6
B 19940 820    9    6
B 19950 819    9    6
B 19960 819    9    6
B 19970 820    9    6
B 19980 819    9    6
B 19990 820    9    6
B 20000 820    9    6
B 20010 820    9    6
B 20020 820    9    6
B 20030 820    9    6
B 20040 820    9    6
B 20050 819    9    6
B 20060 820    9    6
B 20070 820    9    6
B 20080 820    9    6
B 20090 820    9    6
B 20100 821    9    6
B 20110 820    9    6
B 20120 820    9    6
B 20130 820    9    6
B 20140 821    9    6
B 20150 821    9    6
B 20160 821    9    6
B 20170 821    9    6
B 20180 820    9    6
B 20190 820    9    6
B 20200 821    9    6
B 20210 820    9    6
B 20220 821    9    6
B 20230 820    9    6
B 20240 820    9    6
B 20250 821    9    6
B 20261 820    9    6
B 20272 820    9    6
B 20282 820    9    6
B 20292 821    9    6
B 20302 821    9    6
B 20312 821    9    6
B 20322 821    9    6
B 20332 821    9    6
B 20342 821    9    6
B 20352 821    9    6
B 20362 821    9    6
B 20372 821    9    6
B 20382 821    9    6
B 20392 822    9    6
B 20402 821    9    6
B 20412 821    9    6
B 20422 821    9    6
B 20432 822    9    6
B 20442 821    9    6
B 20452 822    9    6
B 20462 821    9    6
B 20472 822    9    6
B 20482 821    9    6
B 20492 821    9    6
B 20502 822    9    6
B 20513 821    9    6
B 20523 821    9    6
B 20533 822    9    6
B 20543 821    9    6
B 20553 822    9    6
B 20563 822    9    6
B 20573 822    9    6
B 20583 822    9    6
B 20593 822    9    6
B 20603 822    9    6
B 20613 822    9    6
B 20623 822    9    6
B 20633 822    9    6
B 20643 822    9    6
B 20653 822    9    6
B 20663 822    9    6
B 20673 822    9    6
B 20683 822    9    6
B 20693 822    9    6
B 20703 822    9    6
B 20713 822    9    6
B 20723 822    9    6
B 20733 822    9    6
B 20743 822    9    6
B 20753 822    9    6
B 20763 822  -20    6
B 20773 822  -20    6
B 20783 822  -20    6
B 20793 814  -20    6
B 20803 810  -20    6
B 20813 810  -20    6
B 20823 809  -20    6
B 20833 809  -20    6
B 20843 810  -20    6
B 20853 810  -20    6
B 20864 810  -20    5
reset done 
B 20874 811   10    5
SSS v= 8104  t=  281
SSS -104   -48    -3     5
%P VOLT1   = 8274
%P VOLT2   = 8104
%P S2_SC   =  0.99
%P L_ANG_MAX = 281
S 8108  -104   -48    -3
B 20885 810  118    5
B 20895 756  118    4
B 20905 637  118    4
B 20915 609  118    4
B 20925 619  118    4
B 20936 647  118    4
B 20947 676  118    4
B 20957 680  118    5
B 20967 636  118    5
B 20977 537  118    9
B 20987 471  118   19
B 20997 445  118   29
B 21007 441  118   38
B 21017 464  118   47
B 21027 500  118   55
B 21037 528  110   63
B 21047 536   92   69
B 21057 512   74   75
B 21067 463   62   79
B 21077 414   53   82
B 21087 390   44   86
B 21097 394   35   88
B 21107 405   29   91
B 21117 468   29   92
B 21127 515   29   92
B 21137 572   29   93
B 21147 607   29   93
B 21157 630   29   93
B 21167 622   29   93
B 21177 605   29   93
B 21187 593   29   93
B 21197 581   29   93
B 21207 573   29   91
B 21217 561   29   91
pull out 90
B 21227 558 -118   89
B 21237 555 -118   89
B 21247 555 -118   89
B 21257 503 -118   89
B 21267 471 -118   89
B 21277 491 -118   89
B 21287 527 -118   89
B 21297 564 -118   89
B 21307 600 -118   89
B 21317 630 -118   88
B 21327 627 -118   85
B 21337 545 -118   81
B 21347 463 -118   79
B 21357 477 -118   76
B 21367 511 -118   74
B 21377 549 -118   69
B 21387 584 -118   63
B 21397 619 -118   58
B 21407 637 -118   52
B 21417 612 -118   44
B 21427 532 -118   39
B 21437 445 -118   33
B 21447 413 -118   25
B 21457 422 -118   19
B 21467 440 -118   11
B 21477 462 -118    5
B 21487 487 -118   -1
B 21497 509 -118   -3
B 21507 528 -118   -5
B 21517 536 -118   -8
push -10 -10
push out at target
B 21527 478   78  -13
B 21537 410   78  -15
B 21547 409   78  -16
B 21557 466   78  -17
B 21567 523   78  -18
B 21577 566   78  -18
B 21587 602   78  -18
B 21597 633   78  -18
B 21607 648    9  -18
B 21617 669    9  -18
