SSS v= 8136  t=  240 
B 263 649 -121  209
B 273 628 -121  217
B 283 644 -121  224
B 293 670 -121  231
B 303 693 -121  235
B 313 694 -121  237
B 324 653 -121  238
B 334 610 -121  237
B 345 584 -121  233
B 355 577 -121  220
B 365 591 -121  208
B 376 621 -121  192
B 386 652 -121  176
B 396 675 -121  160
B 406 691 -121  141
B 416 696 -121  123
B 427 694 -121  102
B 437 692 -121   80
B 447 695 -121   58
B 458 703 -121   33
B 468 712 -121    8
push -11 -10
push out at target
B 478 720   80  -16
B 489 681   80  -25
B 499 620   80  -39
B 511 636   80  -49
B 522 666   80  -60
B 532 693   80  -72
B 543 711   80  -84
B 555 684   80  -95
B 565 636   66  -99
B 575 602   23  -99
B 585 683   10  -99
B 595 725   10  -94
B 605 757   10  -84
B 615 774   10  -75
B 625 781   10  -65
B 635 784   10  -55
B 645 787   10  -44
B 655 788   10  -33
B 665 789   10  -23
B 675 790   10  -11
pb end 
SSS v= 7965  t=  240 
SSS  -33     6     6     4
%P VOLT1   = 8037
%P VOLT2   = 7965
%P S2_SC   =  1.00
%P L_ANG_MAX = 240
S 7965   -33     6     6
B   0 796  120    4
B  11 796  120    3
B  21 796  120    1
B  31 719  120    1
B  41 665  120    1
B  51 662  120    1
B  61 669  120    1
B  71 672  120    1
B  81 655  120    1
B  91 627  120    2
B 101 600  120   11
B 111 593  120   22
B 121 604  120   32
B 131 622  120   42
B 141 638  120   52
B 151 646  116   63
B 161 645   93   73
B 171 638   64   85
B 181 632   37   97
B 191 652   30  110
B 201 695   30  123
B 211 726   30  135
B 221 750   30  148
B 231 761   30  159
B 241 767   30  171
B 251 770   30  181
pull out 184
B 261 772 -120  192
B 271 773 -120  203
B 281 723 -120  213
B 292 631 -120  220
B 302 626 -120  227
B 312 647 -120  235
B 323 675 -120  241
B 333 696 -120  245
B 344 687 -120  249
B 356 631 -120  249
B 367 591 -120  248
B 377 574 -120  239
B 387 574 -120  225
B 397 595 -120  213
B 408 629 -120  196
B 419 659 -120  179
B 429 681 -120  161
B 440 693 -120  142
B 450 694 -120  122
B 462 690 -120   98
B 473 690 -120   73
B 484 697 -120   49
B 494 706 -120   24
B 504 715 -120    1
push -11 -10
push out at target
B 514 724   80  -18
B 525 715   80  -29
B 537 642   80  -45
B 548 638   80  -59
B 558 661   80  -71
B 569 687   80  -87
B 581 707   80 -103
B 591 685   80 -115
B 601 640   80 -121
B 611 602   39 -123
B 621 592    6 -123
B 631 661   10 -120
B 641 709   10 -109
B 651 750   10  -97
B 662 770   10  -87
B 672 779   10  -75
B 683 784   10  -63
B 693 786   10  -51
B 703 788   10  -39
B 714 789   10  -27
pb end 
SSS v= 7898  t=  240 
SSS  -35     6     6    -9
%P VOLT1   = 8037
%P VOLT2   = 7902
%P S2_SC   =  1.01
%P L_ANG_MAX = 240
S 7905   -35     6     6
B   0 790  121   -6
B  10 790  121    5
B  20 791  121   13
B  30 792  121   19
B  40 721  121   23
B  50 698  121   27
B  60 704  121   29
B  70 718  121   31
B  80 731  121   35
B  90 734  121   35
B 100 706  121   37
B 110 657  121   42
B 120 619  121   49
B 130 588  121   59
B 140 576  101   69
B 150 583   78   80
B 160 605   53   90
B 170 632   30  100
B 180 668   30  110
B 190 708   30  121
B 200 735   30  132
B 210 752   30  142
B 220 760   30  153
B 230 765   30  162
B 240 767   30  171
B 250 769   30  181
pull out 188
B 261 771 -121  190
B 271 772 -121  199
B 282 773 -121  207
B 292 659 -121  214
B 303 619 -121  218
B 315 634 -121  224
B 325 661 -121  229
B 336 688 -121  232
B 347 703 -121  233
B 359 672 -121  233
B 369 623 -121  233
B 379 590 -121  229
B 389 572 -121  217
B 400 579 -121  201
B 410 606 -121  186
B 421 637 -121  169
B 431 664 -121  152
B 442 683 -121  133
B 452 690 -121  114
B 464 689 -121   91
B 474 686 -121   69
B 485 688 -121   45
B 495 695 -121   21
B 506 704 -121   -3
push -11 -10
push out at target
B 517 711   80  -21
B 527 701   80  -33
B 539 653   80  -48
B 549 623   80  -61
B 559 641   80  -75
B 570 666   80  -91
B 580 691   80 -107
B 590 693   80 -120
B 600 652   80 -131
B 610 601   80 -135
B 620 569   23 -135
B 630 612   10 -135
B 640 687   10 -131
B 650 736   10 -121
B 660 761   10 -112
B 670 774   10 -104
B 680 781   10  -93
B 690 784   10  -84
B 700 786   10  -75
B 710 787   10  -65
pb end 
SSS v= 7947  t=  240 
SSS  -38     6     6    11
%P VOLT1   = 8037
%P VOLT2   = 7944
%P S2_SC   =  1.01
%P L_ANG_MAX = 240
S 7944   -38     6     6
B   0 794  120   11
B  10 794  120   11
B  20 770  120   11
B  30 669  120   11
B  40 638  120   11
B  50 625  120   11
B  61 616  120   11
B  71 610  120   13
B  81 601  120   18
B  91 591  120   24
B 102 583  120   30
B 112 577  120   38
B 122 576  120   46
B 132 578  120   53
B 142 581  118   62
B 152 584   98   71
B 162 585   78   79
B 172 582   60   88
B 182 585   35   98
B 193 621   30  109
B 203 663   30  119
B 214 711   30  131
B 225 735   30  141
B 235 748   30  151
B 246 755   30  160
B 256 759   30  169
B 267 762   30  179
B 278 763   30  188
pull out 189
B 289 764 -120  196
B 300 765 -120  203
B 311 697 -120  209
B 321 616 -120  215
B 331 608 -120  219
B 342 628 -120  224
B 352 655 -120  228
B 364 680 -120  230
B 374 672 -120  231
B 385 620 -120  231
B 395 565 -120  231
B 405 497 -120  221
B 416 425 -120  208
B 426 390 -120  197
B 437 386 -120  181
B 447 409 -120  165
B 458 441 -120  149
B 470 480 -120  131
B 480 517 -120  114
B 490 549 -120   99
B 500 575 -120   84
B 511 519 -120   68
B 521 488 -120   53
B 531 486 -120   41
B 541 486 -120   29
B 552 489 -120   15
B 562 497 -120    0
push -10 -10
push out at target
B 574 507   80  -11
B 584 498   80  -15
B 594 457   80  -21
B 604 451   80  -27
B 615 505   80  -33
B 625 558   80  -39
B 635 604   80  -47
B 645 639   80  -52
B 656 647   31  -55
B 666 581   12  -61
B 676 511   39  -67
B 686 459   39  -72
B 697 457   31  -76
B 707 476   20  -79
B 717 507   14  -81
B 728 602    6  -83
B 739 678    5  -85
B 749 733    5  -86
B 759 759    0  -87
B 769 774    0  -88
B 779 780    0  -89
B 789 784    0  -91
B 799 786    6  -91
B 809 788   10  -92
B 819 788   10  -93
B 829 789   10  -95
B 839 784   10  -96
B 850 783   10  -97
B 860 783   10  -99
B 870 784   10 -100
B 881 785   10 -101
B 891 786   10 -103
pb end 
SSS v= 7926  t=  240 
SSS  -38     6     6  -105
%P VOLT1   = 8037
%P VOLT2   = 7926
%P S2_SC   =  1.01
%P L_ANG_MAX = 240
S 7926   -38     6     6
B   0 793  121 -105
B  10 793  121 -105
B  20 659  121 -105
B  30 506  121 -105
B  40 437  121 -105
B  50 407  121 -105
B  60 393  121 -105
B  70 386  121 -105
B  80 377  121 -105
B  90 362  121 -105
B 100 348  121 -105
B 110 340  121 -105
B 120 334  121 -104
B 130 514  121 -104
B 140 652  121 -103
B 150 515  121 -102
B 160 451  121 -102
B 170 411  121 -102
B 180 419  121 -102
B 190 448  121 -101
B 200 484  121  -99
B 210 498  121  -99
B 220 429  121  -99
B 230 405  121  -97
B 240 415  121  -96
B 250 424  121  -95
B 260 403  121  -95
B 270 367  121  -93
B 280 346  121  -91
B 290 335  121  -89
B 301 329  121  -88
B 311 325  121  -86
B 321 457  121  -84
B 331 621  121  -83
B 341 646  121  -81
B 351 495  121  -81
B 361 501  121  -80
B 371 650  121  -79
B 381 717  121  -78
B 391 748  121  -76
B 401 764  121  -75
B 411 741  121  -75
B 421 759  121  -74
B 431 772  121  -73
B 441 777  121  -72
B 451 683  121  -72
B 461 548  121  -71
B 471 513  121  -71
B 481 522  121  -71
B 491 538  121  -68
pull bail out
push -67 -10
push out at target
B 501 514   80  -67
B 511 448   80  -67
B 522 451   80  -65
B 532 488   80  -64
B 542 464   80  -63
B 552 438   80  -62
B 562 416   80  -60
B 572 385   80  -59
B 583 365   10  -56
B 594 440   10  -54
B 605 627   10  -51
B 615 703   10  -50
B 625 737   10  -50
B 635 755   10  -50
B 646 763   10  -50
B 656 766   10  -50
B 667 767   10  -50
B 677 768   10  -50
pb end 
SSS v= 7832  t=  240 
SSS  -38     6     6   -50
%P VOLT1   = 8037
%P VOLT2   = 7835
%P S2_SC   =  1.02
%P L_ANG_MAX = 240
S 7832   -38     6     6
B   0 783  122  -50
B  10 785  122  -50
B  20 786  122  -50
B  30 600  122  -50
B  40 530  122  -50
B  50 503  122  -50
B  60 467  122  -50
B  70 411  122  -50
B  80 373  122  -50
B  90 353  122  -49
B 100 340  122  -47
B 110 333  122  -43
B 120 329  122  -41
B 130 337  122  -40
B 140 537  122  -37
B 150 661  122  -34
B 160 724  122  -31
B 170 751  122  -27
B 180 766  122  -23
B 190 773  122  -19
B 200 776  122  -16
B 210 779  122  -13
B 220 753  122  -10
B 230 567  122   -7
B 240 517  122   -4
B 250 517  122   -2
B 260 540  122    1
B 270 565  122    2
B 280 595  122    3
B 290 619  122    4
B 300 631  122    5
B 310 580  122    7
B 320 486  122    7
B 330 473  122    7
B 340 492  122    7
B 350 524  122    7
B 360 558  122    7
B 370 584  122    7
B 380 576  122    7
B 390 489  122    7
B 400 517  122    7
B 410 427  122    8
B 420 414  122    8
B 431 438  122    8
B 441 469  122    8
B 451 505  122    8
B 461 538  122    8
B 471 551  122    8
B 481 495  122    8
B 491 462  122    8
pull bail out
B 501 428   18    8
B 511 446   17    8
B 521 475   16    8
B 531 579   13    8
B 541 677   11    8
B 551 728   11    8
B 561 751   10    8
B 571 763   10    8
B 581 763 -122    8
B 591 752 -122    8
B 601 656 -122    8
B 611 503 -122    8
B 622 476 -122    8
B 632 488 -122    8
B 644 519 -122    7
B 654 536 -122    7
B 664 490 -122    6
B 675 407 -122    5
B 685 367 -122    2
B 695 524 -122    0
B 705 653 -122   -1
B 715 494 -122   -2
B 726 443 -122   -4
B 736 446 -122   -5
B 748 475 -122   -5
B 758 504 -122   -5
B 768 519 -122   -5
B 779 487 -122   -6
B 789 398 -122   -7
B 800 371 -122   -7
B 811 383 -122   -7
B 821 411 -122   -7
B 831 440 -122   -7
B 841 426 -122   -7
B 853 456 -122   -7
B 863 628 -122   -7
B 874 583 -122   -7
B 884 500 -122   -7
B 895 417 -122   -7
B 905 379 -122   -7
B 915 374 -122   -7
B 925 392 -122   -7
B 935 421 -122   -7
B 946 448 -122   -7
B 956 481 -122   -7
B 967 504 -122   -7
B 978 479 -122   -7
push bail out 
B 988 637   81   -7
B 1000 686   81   -7
B 1010 734   81   -7
B 1020 756   81   -7
B 1030 723   81   -7
B 1041 525   81   -7
B 1051 457   81   -7
B 1063 450   10   -7
B 1073 422   10   -7
B 1083 416   10   -7
B 1093 582   10   -7
B 1103 679   10   -7
B 1113 717   10   -6
B 1123 735   10   -4
B 1133 746   10   -3
B 1143 751   10   -3
B 1153 755   10   -1
pb end 
SSS v= 7975  t=  240 
SSS  -38     6     6     2
%P VOLT1   = 8037
%P VOLT2   = 7979
%P S2_SC   =  1.00
%P L_ANG_MAX = 240
S 7979   -38     6     6
B   0 797  120    2
B  10 797  120    2
B  21 658  120    2
B  31 512  120    2
B  41 440  120    2
B  51 413  120    2
B  61 396  120    2
B  71 368  120    2
B  81 375  120    2
B  91 401  120    2
B 101 431  120    3
B 111 469  120    6
B 121 628  120    9
B 131 508  120   11
B 141 467  120   12
B 151 474  120   14
B 161 490  120   17
B 171 484  120   18
B 181 429  120   19
B 191 398  120   19
B 201 450  120   20
B 211 525  120   20
B 221 473  120   20
B 231 454  120   20
B 241 472  120   20
B 251 501  120   20
B 261 519  120   20
B 271 455  120   20
B 281 406  120   20
B 291 512  120   20
B 301 653  120   19
B 311 512  120   19
B 321 454  120   19
B 331 452  120   19
B 341 465  120   19
B 351 448  120   19
B 361 495  120   19
B 371 646  120   19
B 381 536  120   19
B 391 444  120   19
B 401 400  120   19
B 411 515  120   19
B 421 649  120   18
B 431 719  120   18
B 441 751  120   17
B 451 635  120   17
B 462 530  120   15
B 472 433  120   15
B 482 378  120   14
B 492 406  120   13
pull bail out
B 503 453 -120   13
B 513 470 -120   12
B 524 543 -120   12
B 534 674 -120   12
B 546 526 -120   12
B 556 450 -120   12
B 567 440 -120   12
B 578 450 -120   12
B 588 452 -120   11
B 598 582 -120   10
B 608 680 -120    9
B 618 544 -120    8
B 628 502 -120    8
B 639 509 -120    7
B 651 528 -120    6
B 661 512 -120    5
B 672 424 -120    4
B 682 392 -120    3
B 693 440 -120    2
B 703 481 -120    2
B 713 517 -120    2
B 724 462 -120    1
B 735 412 -120   -1
B 745 381 -120   -1
B 757 517 -120   -2
B 768 666 -120   -2
B 778 525 -120   -3
B 788 451 -120   -3
B 798 422 -120   -3
B 809 386 -120   -4
B 820 506 -120   -4
B 831 659 -120   -5
B 842 723 -120   -5
B 852 716 -120   -5
B 863 673 -120   -5
B 873 509 -120   -5
B 883 458 -120   -5
B 893 457 -120   -5
push bail out 
B 904 442   80   -5
B 914 432   80   -5
B 924 389   80   -5
B 934 375   80   -5
B 945 590   80   -5
B 956 664   80   -5
B 966 723   80   -5
B 976 750   80   -5
B 986 763   10   -5
B 996 770   10   -5
B 1006 773   10   -5
B 1016 772   10   -5
B 1026 766   10   -5
B 1036 756   10   -5
B 1046 750   10   -5
B 1056 746   10   -5
B 1066 744   10   -5
B 1077 744   10   -4
pb end 
SSS v= 8017  t=  240 
SSS  -38     6     6    -4
%P VOLT1   = 8037
%P VOLT2   = 8017
%P S2_SC   =  1.00
%P L_ANG_MAX = 240
S 8013   -38     6     6
B   0 801  119   -4
B  10 801  119   -4
B  20 801  119   -4
B  30 694  119   -4
B  40 662  119   -4
B  50 670  119   -4
B  60 689  119   -4
B  70 709  119   -4
B  80 715  119   -3
B  90 687  119    0
B 101 639  119    7
B 112 598  119   17
B 122 575  119   29
B 132 579  119   39
B 142 599  119   49
B 152 623  119   59
B 163 640   99   69
B 174 641   74   81
B 184 632   50   92
B 194 619   29  105
B 205 651   29  118
B 215 718   29  131
B 226 747   29  144
B 236 761   29  154
B 247 768   29  167
B 257 772   29  177
B 268 775   29  189
pull out 191
B 279 776 -119  199
B 290 778 -119  209
B 300 655 -119  217
B 310 608 -119  224
B 321 619 -119  230
B 332 649 -119  236
B 342 677 -119  240
B 353 693 -119  244
B 364 661 -119  244
B 375 602 -119  244
B 385 567 -119  241
B 395 552 -119  228
B 406 560 -119  215
B 416 589 -119  200
B 426 620 -119  185
B 437 651 -119  167
B 447 672 -119  149
B 457 682 -119  130
B 467 681 -119  111
B 478 678 -119   89
B 488 680 -119   65
B 500 688 -119   39
B 511 699 -119   13
push -11 -10
push out at target
B 522 709   79  -11
B 532 711   79  -24
B 544 684   79  -36
B 555 617   79  -51
B 565 630   79  -62
B 576 656   79  -77
B 586 683   79  -92
B 597 697   79 -107
B 608 657   79 -118
B 619 598   72 -123
B 629 561   27 -123
B 639 548    9 -123
B 649 546    9 -116
B 660 658    9 -104
B 671 733    9  -92
B 681 764    9  -81
B 692 777    9  -69
B 702 784    9  -56
B 713 788    9  -44
B 725 790    9  -30
pb end 
SSS v= 8010  t=  240 
SSS  -40     6     6     1
%P VOLT1   = 8037
%P VOLT2   = 8010
%P S2_SC   =  1.00
%P L_ANG_MAX = 240
S 8010   -40     6     6
B   0 801  119    1
B  10 801  119    1
B  20 758  119    1
B  30 673  119    1
B  40 662  119    1
B  50 673  119    1
B  60 677  119    1
B  70 655  119    1
B  80 615  119    8
B  90 582  119   17
B 100 567  119   28
B 110 579  119   37
B 120 602  119   47
B 130 626  119   57
B 140 638  108   65
B 150 637   83   76
B 160 624   59   87
B 170 652   36   98
B 180 672   29  111
B 190 725   29  122
B 200 748   29  133
B 210 762   29  143
B 221 768   29  154
B 231 772   29  165
B 242 774   29  175
B 252 776   29  185
pull out 193
B 264 777 -119  195
B 275 696 -119  203
B 285 619 -119  208
B 296 618 -119  215
B 306 643 -119  220
B 317 673 -119  225
B 327 696 -119  227
B 339 688 -119  229
B 349 638 -119  229
B 359 594 -119  229
B 369 565 -119  219
B 380 560 -119  205
B 390 581 -119  190
B 401 613 -119  175
B 411 645 -119  157
B 421 668 -119  141
B 431 682 -119  123
B 442 685 -119  103
B 452 684 -119   82
B 462 681 -119   59
B 472 685 -119   38
B 482 692 -119   16
B 492 703 -119   -8
push -11 -10
push out at target
B 504 708   79  -23
B 514 688   79  -35
B 525 640   79  -49
B 535 619   79  -63
B 546 639   79  -76
B 556 667   79  -93
B 567 692   79 -108
B 579 680   79 -124
B 589 628   79 -133
B 599 579   64 -135
B 609 549    6 -135
B 619 649    9 -135
B 629 727    9 -128
B 639 758    9 -120
B 649 773    9 -112
B 659 781    9 -103
B 669 786    9  -95
B 679 789    9  -85
B 689 790    9  -76
B 699 791    9  -68
B 709 791    9  -61
pb end 
SSS v= 8010  t=  260 
SSS  -42     6     6     5
%P VOLT1   = 8037
%P VOLT2   = 8013
%P S2_SC   =  1.00
%P L_ANG_MAX = 260
S 8013   -42     6     6
B   0 801  119    5
B  10 801  119    5
B  20 801  119    5
B  30 742  119    5
B  40 673  119    5
B  50 659  119    5
B  60 655  119    5
B  70 643  119    5
B  80 626  119    8
B  90 610  119   15
B 100 602  119   23
B 110 602  119   31
B 120 606  119   40
B 130 613  119   49
B 140 618  119   58
B 150 622  105   69
B 162 625   87   81
B 173 624   64   92
B 183 626   42  104
B 194 661   29  116
B 204 695   29  129
B 215 734   29  141
B 225 755   29  153
B 237 766   29  166
B 247 771   29  177
B 258 774   29  187
B 269 776   29  198
pull out 204
B 280 777 -119  208
B 290 779 -119  217
B 300 719 -119  225
B 312 627 -119  232
B 323 627 -119  237
B 333 652 -119  244
B 343 679 -119  249
B 354 701 -119  252
B 364 692 -119  253
B 375 645 -119  253
B 385 598 -119  253
B 396 573 -119  241
B 407 574 -119  228
B 417 596 -119  213
B 427 626 -119  199
B 437 657 -119  181
B 447 679 -119  165
B 458 692 -119  145
B 468 695 -119  125
B 478 693 -119  105
B 488 693 -119   81
B 498 696 -119   60
B 509 704 -119   34
B 519 713 -119    9
push -11 -10
push out at target
B 529 723   79  -14
B 539 723   79  -24
B 549 697   79  -37
B 559 633   79  -51
B 569 641   79  -62
B 579 665   79  -75
B 589 690   79  -91
B 599 707   79 -105
B 610 683   79 -118
B 620 635   79 -124
B 631 594   39 -125
B 642 609    0 -125
B 652 670    9 -120
B 662 721    9 -109
B 672 758    9  -99
B 682 775    9  -87
B 692 783    9  -75
B 702 788    9  -64
B 712 790    9  -52
B 723 791    9  -40
B 733 791    9  -27
pb end 
SSS v= 8006  t=  260 
SSS  -45     6     6     2
%P VOLT1   = 8037
%P VOLT2   = 7993
%P S2_SC   =  1.00
%P L_ANG_MAX = 260
S 7996   -45     6     6
B   0 799    0    2
B  11 800  119    2
B  21 800  119    2
B  31 779  119    2
B  41 681  119    2
B  51 665  119    2
B  62 670  119    2
B  72 670  119    2
B  82 652  119    3
B  92 616  119   10
B 102 588  119   19
B 112 579  119   28
B 122 592  119   38
B 132 615  119   48
B 142 632  119   57
B 152 641  109   67
B 162 639   91   77
B 172 629   71   88
B 182 623   49  100
B 193 631   29  113
B 205 710   29  127
B 215 742   29  139
B 225 759   29  151
B 236 767   29  162
B 247 772   29  173
B 258 774   29  185
B 268 776   29  195
B 278 777   29  205
pull out 206
B 288 778 -119  213
B 299 778 -119  221
B 311 651 -119  230
B 321 627 -119  234
B 331 642 -119  240
B 341 669 -119  245
B 352 694 -119  249
B 362 706 -119  252
B 372 682 -119  253
B 383 626 -119  253
B 394 588 -119  249
B 404 573 -119  236
B 416 583 -119  220
B 427 613 -119  205
B 437 647 -119  188
B 447 672 -119  171
B 458 690 -119  152
B 468 696 -119  133
B 478 695 -119  112
B 488 693 -119   90
B 499 695 -119   66
B 510 702 -119   39
B 520 711 -119   17
B 530 720 -119   -7
push -11 -10
push out at target
B 540 726   79  -21
B 550 710   79  -34
B 560 640   79  -47
B 570 636   79  -59
B 580 659   79  -73
B 590 683   79  -87
B 600 704   79 -103
B 610 697   79 -115
B 620 657   79 -124
B 630 612   64 -127
B 640 585   14 -127
B 650 671    9 -127
B 660 726    9 -119
B 670 760    9 -108
B 680 775    9  -99
B 690 783    9  -88
B 701 787    9  -77
B 711 789    9  -66
B 721 790    9  -55
B 731 791    9  -45
pb end 
SSS v= 7989  t=  260 
SSS  -47     6     6     3
%P VOLT1   = 8037
%P VOLT2   = 7989
%P S2_SC   =  1.00
%P L_ANG_MAX = 260
S 7989   -47     6     6
B   0 799  120    3
B  10 798  120    3
B  20 798  120    3
B  30 782  120    3
B  40 683  120    3
B  51 664  120    3
B  61 670  120    3
B  72 670  120    3
B  82 647  120    3
B  92 610  120   10
B 102 582  120   20
B 112 577  120   29
B 122 593  120   40
B 132 613  120   48
B 142 632  120   57
B 152 639  108   67
B 162 636   90   78
B 172 627   70   89
B 182 621   48  100
B 192 624   30  112
B 202 673   30  125
B 212 704   30  137
B 222 741   30  150
B 232 756   30  162
B 242 765   30  173
B 252 769   30  184
B 262 772   30  194
pull out 200
B 273 773 -120  205
B 283 774 -120  215
B 294 775 -120  225
B 304 700 -120  233
B 315 626 -120  238
B 327 629 -120  247
B 338 656 -120  253
B 348 683 -120  259
B 359 700 -120  261
B 370 676 -120  263
B 381 622 -120  263
B 392 583 -120  261
B 402 565 -120  251
B 413 571 -120  236
B 423 598 -120  221
B 433 629 -120  207
B 444 657 -120  189
B 454 679 -120  172
B 465 687 -120  152
B 477 687 -120  129
B 487 685 -120  106
B 497 689 -120   84
B 508 697 -120   60
B 519 708 -120   33
B 529 716 -120    8
push -10 -10
push out at target
B 540 725   80  -15
B 550 719   80  -25
B 561 686   80  -36
B 571 643   80  -51
B 583 625   80  -67
B 594 648   80  -82
B 604 676   80  -99
B 615 696   80 -115
B 625 674   80 -128
B 635 632   80 -136
B 645 588   56 -139
B 655 564   14 -139
B 665 639   10 -138
B 675 713   10 -131
B 687 755   10 -119
B 697 772   10 -110
B 708 781   10  -99
B 718 784   10  -88
B 729 787   10  -77
B 739 789   10  -67
B 750 789   10  -57
pb end 
SSS v= 7923  t=  260 
SSS  -49     6     6   -32
%P VOLT1   = 8037
%P VOLT2   = 7926
%P S2_SC   =  1.01
%P L_ANG_MAX = 260
S 7926   -49     6     6
B   0 792  121  -31
B  10 793  121  -23
B  20 793  121  -15
B  30 735  121   -9
B  40 689  121   -3
B  50 688  121    1
B  60 702  121    5
B  70 719  121    9
B  80 732  121   17
B  90 735  121   20
B 100 709  121   23
B 110 655  121   30
B 120 615  121   39
B 130 581  121   49
B 140 569  121   61
B 150 579  101   71
B 160 601   83   81
B 170 622   65   92
B 180 647   47  102
B 190 666   30  113
B 200 696   30  124
B 210 723   30  136
B 220 744   30  147
B 230 756   30  157
B 240 761   30  167
B 250 765   30  177
B 260 767   30  187
B 270 769   30  196
B 281 770   30  205
pull out 209
B 291 770 -121  214
B 301 773 -121  221
B 311 772 -121  228
B 322 658 -121  235
B 332 623 -121  239
B 344 636 -121  245
B 354 662 -121  249
B 365 687 -121  253
B 377 696 -121  256
B 387 660 -121  256
B 397 606 -121  255
B 408 564 -121  249
B 420 539 -121  235
B 430 544 -121  221
B 441 568 -121  205
B 451 599 -121  189
B 462 629 -121  171
B 472 652 -121  153
B 483 662 -121  133
B 495 663 -121  110
B 505 660 -121   89
B 515 661 -121   66
B 526 667 -121   42
B 537 677 -121   17
B 547 689 -121   -7
push -11 -10
push out at target
B 558 695   80  -22
B 569 623   80  -35
B 580 568   80  -47
B 590 573   80  -57
B 600 592   80  -70
B 611 620   80  -84
B 622 640   80  -97
B 632 604   80 -108
B 642 510   80 -114
B 652 447   39 -115
B 663 411    0 -115
B 674 409   10 -115
B 684 600   10 -113
B 694 696   10 -110
B 704 738   10 -105
B 714 757   10 -103
B 724 770   10  -99
B 734 766   10  -97
B 744 768   10  -97
B 754 773   10  -97
pb end 
SSS v= 7951  t=  260 
SSS  -51     6     6  -148
%P VOLT1   = 8037
%P VOLT2   = 7954
%P S2_SC   =  1.01
%P L_ANG_MAX = 260
S 7954   -51     6     6
B   0 795  120 -149
B  10 795  120 -152
B  20 795  120 -156
B  30 648  120 -160
B  40 565  120 -163
B  50 478  120 -167
B  60 423  120 -168
B  70 397  120 -168
B  80 389  120 -168
B  90 391  120 -168
B 101 387  120 -168
B 111 366  120 -168
B 121 359  120 -167
B 132 355  120 -165
B 143 362  120 -163
B 154 366  120 -160
B 164 357  120 -159
B 174 517  120 -157
B 184 638  120 -156
B 194 500  120 -155
B 204 460  120 -155
B 214 470  120 -155
B 224 502  120 -155
B 234 536  120 -155
B 244 485  120 -155
B 254 424  120 -155
B 264 395  120 -155
B 274 406  120 -155
B 284 441  120 -155
B 294 482  120 -155
B 304 520  120 -155
B 314 556  120 -155
B 324 563  120 -155
B 334 523  120 -155
B 345 448  120 -155
B 355 391  120 -156
B 365 379  120 -157
B 375 379  120 -159
B 385 365  120 -159
B 395 345  120 -159
B 405 385  120 -160
B 415 419  120 -160
B 425 472  120 -160
B 436 636  120 -160
B 447 716  120 -159
B 458 613  120 -160
B 468 472  120 -160
B 478 421  120 -160
B 488 423  120 -160
B 498 447  120 -160
pull bail out
push -160 -10
push out at target
B 508 483   80 -161
B 518 527   80 -163
B 528 566   80 -164
B 538 560   80 -166
B 548 486   80 -167
B 558 456   80 -168
B 568 470   80 -168
B 578 500   80 -169
B 588 443    0 -169
B 598 420   10 -170
B 608 594   10 -171
B 618 679   10 -171
B 628 714   10 -171
B 638 725   10 -171
B 648 728   10 -171
B 658 738   10 -171
B 668 744   10 -171
B 678 748   10 -172
pb end 
SSS v= 8038  t=  260 
SSS  -51     6     6    -2
%P VOLT1   = 7978
%P VOLT2   = 8038
%P S2_SC   =  0.99
%P L_ANG_MAX = 260
S 8038   -51     6     6
B   0 804  119   -2
B  10 804  119   -2
B  20 803  119   -2
B  30 803  119   -2
B  40 703  119   -2
B  50 680  119   -2
B  60 689  119   -2
B  70 708  119   -1
B  80 724  119   -2
B  90 710  119   -1
B 100 665  119    5
B 110 620  119   14
B 120 599  119   25
B 130 601  119   36
B 140 619  119   47
B 150 644  119   57
B 160 661  105   68
B 170 667   87   79
B 180 662   67   90
B 190 652   44  102
B 200 693   29  116
B 211 720   29  129
B 221 752   29  143
B 231 766   29  154
B 241 774   29  165
B 251 777   29  177
B 261 780   29  188
B 271 782   29  199
B 281 783   29  208
pull out 209
B 291 783 -119  218
B 301 784 -119  227
B 311 662 -119  235
B 321 638 -119  239
B 332 654 -119  245
B 342 680 -119  252
B 354 708 -119  257
B 364 712 -119  260
B 374 682 -119  260
B 384 636 -119  260
B 394 604 -119  256
B 404 594 -119  243
B 415 605 -119  228
B 425 632 -119  213
B 436 662 -119  196
B 446 687 -119  178
B 456 702 -119  160
B 467 708 -119  139
B 478 707 -119  117
B 489 707 -119   93
B 500 711 -119   67
B 510 719 -119   42
B 520 726 -119   18
B 531 735 -119   -8
push -11 -10
push out at target
B 542 738   79  -24
B 552 719   79  -36
B 564 654   79  -52
B 574 663   79  -64
B 585 688   79  -79
B 595 710   79  -95
B 606 720   79 -110
B 617 686   79 -121
B 627 644   72 -126
B 637 615   31 -127
B 647 655    0 -126
B 657 727    9 -120
B 667 765    9 -108
B 678 778    9  -99
B 688 786    9  -87
B 700 790    9  -75
B 710 792    9  -63
B 720 793    9  -53
B 730 794    9  -43
B 741 795    9  -33
pb end 
SSS v= 8024  t=  260 
SSS  -54     6     6     1
%P VOLT1   = 7978
%P VOLT2   = 8024
%P S2_SC   =  1.00
%P L_ANG_MAX = 260
S 8024   -54     6     6
B   0 802  119    1
B  10 802  119    1
B  20 802  119    1
B  30 712  119    1
B  40 679  119    1
B  50 681  119    1
B  60 682  119    1
