L: in lcd_mode_selection
L: t_push=   115
L: in lcd_bat_adj
L: t_push=    81
%Initializing ...
% batt1   = 7.98v
% batt2   = 8.26v
% mode    = 6   
% time    = 674239   
% Wheel_L =  -96   
% Wheel_R =   12   
% Bat     =    6   
% Intaker =    0   
% Gryo    = -198   
SSS vs= 0.99  t=  178
B 8341 7878 -100  166
B 8351 7698 -100  172
B 8361 7652 -100  175
B 8371 7681 -100  180
B 8381 7730 -100  184
B 8391 7346 -100  187
B 8401 7352 -100  189
B 8411 7408 -100  189
*** amax = 189  vhit = 110
B 8421 7474 -110  188
B 8431 7416 -110  183
B 8441 7399 -110  170
B 8451 7108 -110  155
B 8461 7170 -110  139
B 8471 7091 -110  122
B 8481 7179 -110  104
B 8491 7203 -110   85
B 8501 7316 -110   64
B 8511 7487 -110   43
B 8521 7487 -110   19
B 8531 7532 -110   -4
push -11 -10
push out at target
B 8541 7541   80  -18
B 8551 7525   80  -29
B 8561 7472   80  -43
B 8571 7454   80  -57
B 8581 7495   80  -71
B 8591 7510   80  -86
B 8601 7233   80 -101
B 8611 7223   80 -115
B 8621 7338   80 -126
B 8631 7437   80 -130
B 8641 7396   23 -130
B 8651 7386   10 -130
B 8661 7042   10 -125
B 8671 7126   10 -112
B 8681 7165   10  -99
B 8691 7264   10  -87
B 8701 7299   10  -74
B 8711 7278   10  -61
B 8721 7888   10  -48
B 8731 7894   10  -34
pb end 
B 8741 7895   10  -21
B 8751 7896   10   -8
B 8761 7899   10    4
B 8771 7936   10   15
B 8781 7939   10   23
SSS vs= 1.01  t=  214
%P VOLT1   = 7801
%P VOLT2   = 8143
%P S2_SC   =  1.01
%P L_ANG_MAX = 214
B 8791 7939   70   29
B 8801 7939   70   33
B 8811 7939   70   36
B 8821 7883   70   38
B 8831 7872   70   39
B 8841 7877   70   43
B 8851 7877   70   43
B 8861 7605   70   43
B 8871 7696   70   44
B 8881 7643   70   47
B 8891 7594   70   51
B 8901 7573   70   59
B 8911 7566   30   67
B 8921 7509   30   76
B 8931 7364   30   86
B 8941 7425   30   95
*** dtMore = 81 , A = 99
B 8951 7495   30  105
B 8961 7490   30  115
B 8971 7505   30  124
B 8981 7583   30  134
B 8991 7836   30  143
B 9001 7841   30  151
B 9011 7841   30  159
B 9021 7843   30  167
pull out 169
B 9031 7843 -100  174
B 9041 7880 -100  181
B 9051 7737 -100  187
B 9061 7660 -100  191
B 9071 7680 -100  197
B 9081 7443 -100  202
B 9091 7484 -100  205
B 9101 7248 -100  207
B 9111 7458 -100  208
B 9121 7343 -100  208
*** amax = 208  vhit = 103
B 9131 7389 -103  207
B 9141 7328 -103  194
B 9151 7347 -103  180
B 9161 7224 -103  164
B 9171 7040 -103  147
B 9181 7092 -103  129
B 9191 7162 -103  110
B 9201 7389 -103   89
B 9211 7388 -103   68
B 9221 7491 -103   45
B 9231 7532 -103   21
B 9241 7545 -103   -3
push -10 -10
push out at target
B 9251 7559   80  -17
B 9261 7578   80  -29
B 9271 7466   80  -42
B 9281 7525   80  -55
B 9291 7534   80  -68
B 9301 7578   80  -81
B 9311 7356   80  -94
B 9321 7445   80 -106
B 9331 7347   80 -113
B 9341 7434   48 -113
B 9351 7405   10 -113
B 9361 7509   10 -111
B 9371 7198   10  -99
B 9381 7215   10  -86
B 9391 7254   10  -75
B 9401 7664   10  -61
B 9411 7886   10  -47
B 9421 7894   10  -34
B 9431 7930   10  -19
B 9441 7896   10   -6
pb end 
B 9451 7899   10    7
B 9461 7936   10   19
B 9471 7936   10   29
SSS vs= 1.01  t=  214
%P VOLT1   = 7801
%P VOLT2   = 8146
%P S2_SC   =  1.01
%P L_ANG_MAX = 214
B 9481 7937   70   37
B 9491 7939   70   43
B 9501 7897   70   47
B 9511 7873   70   49
B 9521 7872   70   51
B 9531 7876   70   53
B 9541 7883   70   56
B 9551 7728   70   56
B 9561 7716   70   57
B 9571 7665   70   60
B 9581 7645   30   65
B 9591 7692   30   72
B 9601 7759   30   81
B 9611 7646   30   89
*** dtMore = 105 , A = 91
B 9621 7565   30   98
B 9631 7576   30  105
B 9641 7795   30  112
B 9651 7837   30  119
B 9661 7839   30  126
B 9671 7841   30  134
B 9681 7880   30  140
B 9691 7878   30  146
B 9701 7880   30  152
B 9711 7878   30  158
pull out 162
B 9721 7875 -100  164
B 9731 7874 -100  170
B 9741 7874 -100  175
B 9751 7779 -100  181
B 9761 7668 -100  183
B 9771 7639 -100  187
B 9781 7681 -100  191
B 9791 7158 -100  193
B 9801 7399 -100  194
B 9811 7354 -100  194
B 9821 7487 -100  194
*** amax = 194  vhit = 110
B 9831 7444 -110  191
B 9841 7412 -110  179
B 9851 7314 -110  164
B 9861 7192 -110  148
B 9871 7260 -110  131
B 9881 7100 -110  113
B 9891 7246 -110   94
B 9901 7256 -110   74
B 9911 7428 -110   52
B 9921 7493 -110   30
B 9931 7497 -110    7
push -12 -10
push out at target
B 9941 7542   80  -13
B 9951 7539   80  -25
B 9961 7500   80  -37
B 9971 7462   80  -52
B 9981 7513   80  -65
B 9991 7561   80  -79
B 10001 7430   80  -95
B 10011 7240   80 -110
B 10021 7168   80 -122
B 10031 7399   80 -129
B 10041 7411   48 -130
B 10051 7395    0 -130
B 10061 7313   10 -129
B 10071 7206   10 -117
B 10081 7309   10 -105
B 10091 7287   10  -93
B 10101 7626   10  -81
B 10111 7635   10  -67
B 10121 7889   10  -54
B 10131 7895   10  -42
B 10141 7895   10  -29
pb end 
B 10151 7898   10  -15
B 10161 7935   10   -4
B 10171 7936   10    8
B 10181 7937   10   17
B 10191 7937   10   24
SSS vs= 1.01  t=  214
%P VOLT1   = 7801
%P VOLT2   = 8146
%P S2_SC   =  1.01
%P L_ANG_MAX = 214
B 10201 7937   70   29
B 10211 7939   70   33
B 10221 7895   70   35
B 10231 7872   70   37
B 10241 7872   70   38
B 10251 7876   70   41
B 10261 7872   70   41
B 10271 7690   70   41
B 10281 7671   70   43
B 10291 7617   70   46
B 10301 7615   70   52
B 10311 7534   70   60
B 10321 7535   30   69
B 10331 7418   30   78
B 10341 7380   30   87
B 10351 7474   30   97
*** dtMore = 82 , A = 98
B 10361 7444   30  107
B 10371 7534   30  115
B 10381 7542   30  124
B 10391 7830   30  133
B 10401 7836   30  141
B 10411 7837   30  149
B 10421 7874   30  156
B 10431 7840   30  163
pull out 165
B 10441 7840 -100  170
B 10451 7877 -100  177
B 10461 7875 -100  183
B 10471 7779 -100  190
B 10481 7667 -100  194
B 10491 7675 -100  198
B 10501 7716 -100  203
B 10511 7159 -100  206
B 10521 7354 -100  207
B 10531 7302 -100  208
B 10541 7438 -100  208
*** amax = 208  vhit = 103
B 10551 7473 -103  207
B 10561 7446 -103  196
B 10571 7311 -103  182
B 10581 7043 -103  166
B 10591 7107 -103  149
B 10601 7092 -103  131
B 10611 7307 -103  112
B 10621 7324 -103   92
B 10631 7395 -103   71
B 10641 7529 -103   48
B 10651 7531 -103   25
B 10661 7542 -103    1
push -10 -10
push out at target
B 10671 7562   80  -16
B 10681 7546   80  -27
B 10691 7478   80  -40
B 10701 7521   80  -53
B 10711 7564   80  -66
B 10721 7535   80  -79
B 10731 7424   80  -92
B 10741 7391   80 -104
B 10751 7399   80 -112
B 10761 7476   56 -113
B 10771 7444    0 -113
B 10781 7404   10 -113
B 10791 7108   10 -101
B 10801 7221   10  -89
B 10811 7239   10  -77
B 10821 7550   10  -64
B 10831 7563   10  -50
B 10841 7889   10  -37
B 10851 7894   10  -22
B 10861 7894   10   -9
pb end 
B 10871 7898   10    5
B 10881 7933   10   17
B 10891 7935   10   27
B 10901 7936   10   35
B 10911 7937   10   42
SSS vs= 1.01  t=  214
%P VOLT1   = 7801
%P VOLT2   = 8139
%P S2_SC   =  1.01
%P L_ANG_MAX = 214
B 10921 7936   70   46
B 10931 7937   70   49
B 10941 7893   70   51
B 10951 7869   70   52
B 10961 7869   70   52
B 10971 7625   70   55
B 10981 7615   70   55
B 10991 7642   70   55
B 11001 7665   70   56
B 11011 7617   70   60
B 11021 7623   30   67
B 11031 7550   30   75
B 11041 7617   30   83
*** dtMore = 114 , A = 92
B 11051 7582   30   92
B 11061 7777   30  100
B 11071 7789   30  106
B 11081 7795   30  113
B 11091 7837   30  119
B 11101 7839   30  127
B 11111 7840   30  134
B 11121 7841   30  139
B 11131 7841   30  145
B 11141 7875   30  151
B 11151 7874   30  156
B 11161 7872   30  162
pull out 165
B 11171 7872 -100  167
B 11181 7874 -100  173
B 11191 7776 -100  178
B 11201 7661 -100  180
B 11211 7667 -100  183
B 11221 7708 -100  187
B 11231 7251 -100  189
B 11241 7465 -100  189
*** amax = 190  vhit = 112
B 11251 7443 -112  189
B 11261 7488 -112  189
B 11271 7465 -112  189
B 11281 7424 -112  176
B 11291 7364 -112  161
B 11301 7092 -112  145
B 11311 7148 -112  128
B 11321 7096 -112  111
B 11331 7305 -112   92
B 11341 7322 -112   72
B 11351 7393 -112   51
B 11361 7531 -112   28
B 11371 7535 -112    5
push -11 -10
push out at target
B 11381 7543   80  -14
B 11391 7538   80  -26
B 11401 7497   80  -38
B 11411 7463   80  -53
B 11421 7475   80  -67
B 11431 7520   80  -81
B 11441 7460   80  -97
B 11451 7380   80 -113
B 11461 7320   80 -125
B 11471 7375   80 -133
B 11482 7419   73 -134
B 11492 7402    0 -134
B 11502 7372   10 -133
B 11512 7157   10 -121
B 11522 7263   10 -108
B 11532 7243   10  -95
B 11542 7550   10  -83
B 11552 7563   10  -70
B 11562 7854   10  -57
B 11572 7889   10  -43
B 11582 7894   10  -30
pb end 
B 11592 7896   10  -17
B 11602 7896   10   -5
B 11612 7896   10    7
B 11622 7900   10   16
SSS vs= 1.01  t=  219
%P VOLT1   = 7801
%P VOLT2   = 8139
%P S2_SC   =  1.01
%P L_ANG_MAX = 219
B 11633 7937   70   23
B 11643 7936   70   29
B 11653 7936   70   32
B 11663 7891   70   35
B 11673 7873   70   37
B 11683 7873   70   38
B 11693 7662   70   42
B 11703 7654   70   42
B 11713 7649   70   42
B 11723 7663   70   44
B 11733 7612   70   48
B 11743 7589   70   55
B 11753 7509   30   62
B 11763 7516   30   71
B 11773 7506   30   81
B 11783 7374   30   91
*** dtMore = 81 , A = 98
B 11793 7452   30  100
B 11803 7487   30  110
B 11813 7571   30  119
B 11823 7579   30  127
B 11833 7797   30  136
B 11843 7834   30  144
B 11853 7837   30  152
B 11863 7837   30  159
pull out 166
B 11873 7839 -100  167
B 11883 7839 -100  174
B 11893 7874 -100  180
B 11903 7872 -100  187
B 11913 7734 -100  193
B 11923 7667 -100  195
B 11933 7685 -100  201
B 11943 7727 -100  205
B 11953 7412 -100  208
B 11963 7458 -100  210
B 11973 7394 -100  210
B 11983 7395 -100  210
*** amax = 210  vhit = 104
B 11993 7443 -104  209
B 12003 7423 -104  195
B 12013 7365 -104  181
B 12023 7062 -104  166
B 12033 7123 -104  148
B 12043 7105 -104  131
B 12053 7278 -104  112
B 12063 7291 -104   93
B 12073 7398 -104   71
B 12083 7497 -104   49
B 12093 7501 -104   25
B 12103 7545 -104    1
push -11 -10
push out at target
B 12113 7557   80  -16
B 12123 7549   80  -27
B 12133 7433   80  -40
B 12143 7519   80  -53
B 12153 7563   80  -65
B 12163 7569   80  -78
B 12173 7350   80  -90
B 12183 7315   80 -102
B 12193 7372   80 -109
B 12203 7449   48 -110
B 12213 7423    0 -110
B 12223 7492   10 -110
B 12233 7244   10  -99
B 12243 7324   10  -86
B 12253 7254   10  -75
B 12263 7664   10  -63
B 12273 7672   10  -50
B 12283 7854   10  -37
B 12293 7894   10  -23
B 12303 7895   10  -10
B 12313 7895   10    3
pb end 
B 12323 7898   10   15
B 12333 7898   10   25
B 12343 7898   10   33
B 12353 7935   10   39
SSS vs= 1.01  t=  219
%P VOLT1   = 7801
%P VOLT2   = 8139
%P S2_SC   =  1.01
%P L_ANG_MAX = 219
B 12363 7936   70   43
B 12373 7936   70   46
B 12383 7883   70   47
B 12393 7865   70   49
B 12403 7867   70   49
B 12413 7657   70   52
B 12423 7653   70   52
B 12433 7611   70   52
B 12443 7671   70   53
B 12454 7618   70   57
B 12464 7593   30   63
B 12474 7516   30   71
B 12484 7532   30   81
B 12494 7563   30   90
*** dtMore = 90 , A = 96
B 12504 7471   30   99
B 12514 7491   30  107
B 12524 7504   30  114
B 12534 7829   30  122
B 12544 7833   30  129
B 12554 7837   30  137
B 12564 7837   30  143
B 12574 7839   30  149
B 12584 7840   30  155
pull out 159
B 12594 7839 -100  161
B 12604 7840 -100  167
B 12614 7872 -100  173
B 12624 7834 -100  179
B 12634 7695 -100  183
B 12644 7671 -100  186
B 12654 7689 -100  190
B 12664 7733 -100  194
B 12674 7699 -100  195
B 12684 7468 -100  197
B 12694 7418 -100  197
B 12704 7452 -100  196
*** amax = 197  vhit = 111
B 12714 7461 -111  191
B 12724 7434 -111  179
B 12734 7389 -111  163
B 12744 7120 -111  147
B 12754 7177 -111  130
B 12764 7117 -111  112
B 12774 7289 -111   93
B 12784 7302 -111   73
B 12794 7406 -111   51
B 12804 7505 -111   29
B 12814 7507 -111    5
push -11 -10
push out at target
B 12824 7551   80  -14
B 12834 7546   80  -26
B 12844 7514   80  -39
B 12854 7478   80  -54
B 12864 7502   80  -68
B 12874 7541   80  -82
B 12884 7510   80  -97
B 12894 7342   80 -112
B 12904 7276   80 -124
B 12914 7333   80 -130
B 12924 7437   39 -130
B 12934 7439   10 -131
B 12944 7486   10 -129
B 12954 7169   10 -118
B 12964 7233   10 -106
B 12974 7296   10  -96
B 12984 7702   10  -85
B 12994 7709   10  -73
B 13004 7854   10  -61
B 13014 7894   10  -49
pb end 
B 13024 7895   10  -37
B 13034 7896   10  -25
B 13044 7898   10  -14
B 13054 7896   10   -3
SSS vs= 1.01  t=  219
%P VOLT1   = 7801
%P VOLT2   = 8136
%P S2_SC   =  1.01
%P L_ANG_MAX = 219
B 13064 7933   70    7
B 13074 7933   70   13
B 13084 7890   70   19
B 13094 7873   70   23
B 13104 7870   70   26
B 13114 7876   70   28
B 13124 7775   70   32
B 13134 7743   70   34
B 13144 7730   70   35
B 13154 7709   70   38
B 13164 7645   70   42
B 13174 7609   70   49
B 13184 7600   70   57
B 13194 7530   30   67
B 13204 7554   30   76
B 13214 7544   30   86
B 13224 7408   30   95
*** dtMore = 88 , A = 98
B 13234 7426   30  103
B 13244 7508   30  111
B 13254 7831   30  119
B 13264 7837   30  126
B 13274 7834   30  133
B 13284 7836   30  139
B 13294 7837   30  146
B 13304 7837   30  153
B 13314 7837   30  159
pull out 160
B 13324 7837 -100  165
B 13334 7871 -100  171
B 13344 7837 -100  177
B 13354 7703 -100  182
B 13364 7672 -100  183
B 13374 7691 -100  188
B 13384 7728 -100  191
B 13394 7696 -100  194
B 13404 7434 -100  194
B 13414 7405 -100  194
B 13424 7445 -100  194
*** amax = 194  vhit = 112
B 13434 7517 -112  191
B 13444 7493 -112  178
B 13454 7439 -112  163
B 13464 7131 -112  148
B 13474 7184 -112  131
B 13484 7084 -112  114
B 13494 7223 -112   95
B 13504 7235 -112   76
B 13514 7376 -112   55
B 13524 7511 -112   33
B 13534 7510 -112   11
push -10 -10
push out at target
B 13544 7553   80  -11
B 13554 7518   80  -22
B 13564 7487   80  -34
B 13574 7454   80  -47
B 13584 7510   80  -60
B 13594 7548   80  -74
B 13604 7510   80  -87
B 13614 7354   80 -101
B 13624 7307   80 -113
B 13634 7377   80 -118
B 13644 7480   31 -119
B 13654 7487    0 -119
B 13664 7565   10 -117
B 13674 7238   10 -105
B 13684 7284   10  -93
B 13694 7304   10  -83
B 13704 7776   10  -71
B 13714 7781   10  -59
B 13724 7857   10  -46
B 13734 7894   10  -34
B 13744 7895   10  -22
pb end 
B 13754 7895   10   -9
B 13764 7896   10    1
B 13774 7899   10   11
B 13784 7898   10   18
SSS vs= 1.01  t=  224
%P VOLT1   = 7801
%P VOLT2   = 8136
%P S2_SC   =  1.01
%P L_ANG_MAX = 224
B 13794 7933   70   24
B 13804 7936   70   28
B 13814 7936   70   31
B 13824 7890   70   33
B 13834 7876   70   35
B 13844 7873   70   37
B 13854 7698   70   39
B 13864 7686   70   39
B 13874 7608   70   39
B 13884 7659   70   42
B 13894 7631   70   46
B 13904 7622   70   52
B 13914 7585   70   59
B 13924 7592   30   68
B 13934 7506   30   77
B 13944 7410   30   86
B 13954 7468   30   95
*** dtMore = 102 , A = 97
B 13964 7457   30  103
B 13974 7507   30  112
B 13984 7511   30  119
B 13994 7797   30  127
B 14004 7836   30  135
B 14014 7839   30  141
B 14024 7840   30  148
B 14034 7839   30  155
B 14044 7839   30  161
B 14054 7837   30  167
pull out 169
B 14064 7839 -100  173
B 14074 7707 -100  179
B 14084 7691 -100  181
B 14094 7669 -100  186
B 14104 7701 -100  189
B 14114 7769 -100  191
B 14124 7435 -100  193
B 14134 7406 -100  193
B 14144 7435 -100  193
B 14154 7524 -100  191
*** amax = 193  vhit = 115
B 14164 7518 -115  179
B 14174 7515 -115  164
B 14184 7204 -115  149
B 14194 7240 -115  133
B 14204 7128 -115  116
B 14214 7254 -115   99
B 14224 7269 -115   79
B 14234 7424 -115   59
B 14244 7567 -115   39
B 14254 7567 -115   18
B 14264 7568 -115   -4
push -11 -10
push out at target
B 14274 7568   80  -17
B 14284 7550   80  -27
B 14294 7491   80  -39
B 14304 7546   80  -51
B 14314 7566   80  -61
B 14324 7547   80  -73
B 14334 7381   80  -85
B 14344 7377   80  -96
B 14354 7501   80 -104
B 14364 7652   56 -106
B 14374 7663    6 -106
B 14384 7681   10 -106
B 14394 7350   10 -104
B 14404 7378   10  -94
B 14414 7318   10  -85
B 14424 7608   10  -77
B 14434 7611   10  -67
B 14444 7861   10  -57
B 14454 7898   10  -49
B 14464 7898   10  -40
B 14474 7899   10  -31
pb end 
B 14484 7900   10  -23
B 14494 7899   10  -15
B 14504 7900   10   -7
B 14514 7900   10    0
SSS vs= 1.01  t=  229
%P VOLT1   = 7742
%P VOLT2   = 8139
%P S2_SC   =  1.01
%P L_ANG_MAX = 229
B 14524 7900   70    7
B 14534 7936   70   11
B 14544 7894   70   16
B 14554 7876   70   21
B 14564 7872   70   25
B 14574 7613   70   27
B 14584 7676   70   29
B 14594 7676   70   31
B 14604 7716   70   32
B 14614 7717   70   35
B 14624 7735   70   39
B 14635 7760   70   45
B 14646 7694   70   54
B 14656 7702   57   61
B 14666 7500   30   69
B 14676 7436   30   77
B 14686 7460   30   85
B 14696 7407   30   92
*** dtMore = 120 , A = 94
B 14706 7521   30   99
B 14716 7525   30  105
B 14726 7844   30  111
B 14736 7845   30  117
B 14746 7845   30  123
B 14756 7844   30  127
B 14766 7844   30  132
B 14776 7843   30  137
B 14786 7844   30  142
B 14796 7841   30  147
B 14806 7841   30  151
B 14816 7843   30  155
pull out 156
B 14826 7880 -101  159
B 14836 7878 -101  163
B 14846 7784 -101  166
B 14856 7745 -101  168
B 14866 7752 -101  169
B 14876 7765 -101  171
B 14886 7245 -101  172
B 14896 7252 -101  172
B 14906 7544 -101  172
B 14916 7656 -101  172
B 14926 7656 -101  172
*** amax = 172  vhit = 127
B 14936 7754 -128  167
B 14946 7672 -128  156
B 14956 7669 -128  143
B 14966 7253 -128  129
B 14976 7192 -128  114
B 14986 7196 -128   99
B 14996 7308 -128   82
B 15006 7417 -128   63
B 15016 7421 -128   45
B 15026 7565 -128   26
B 15036 7600 -128    5
push -10 -10
push out at target
B 15046 7603   81  -12
B 15056 7571   81  -20
B 15066 7553   81  -29
B 15076 7559   81  -37
B 15086 7603   81  -44
B 15096 7575   81  -53
B 15106 7576   81  -61
B 15116 7545   81  -70
B 15126 7651   65  -77
B 15136 7654   48  -81
B 15146 7760   23  -82
B 15156 7739    0  -82
B 15166 7747   10  -82
B 15176 7365   10  -79
B 15186 7368   10  -74
B 15196 7370   10  -67
B 15206 7868   10  -61
B 15216 7902   10  -53
B 15226 7903   10  -46
B 15236 7902   10  -39
B 15246 7905   10  -33
pb end 
B 15256 7903   10  -25
B 15266 7905   10  -18
B 15276 7939   10  -11
B 15286 7939   10   -5
SSS vs= 1.01  t=  234
%P VOLT1   = 7742
%P VOLT2   = 8146
%P S2_SC   =  1.01
%P L_ANG_MAX = 234
B 15296 7906   70    2
B 15306 7940   70    7
B 15316 7939   70   11
B 15326 7940   70   14
B 15336 7904   70   16
B 15346 7887   70   18
B 15356 7883   70   18
B 15366 7850   70   22
B 15376 7852   70   22
B 15386 7705   70   22
B 15396 7735   70   22
B 15406 7736   70   23
B 15416 7771   70   27
B 15426 7765   70   32
B 15436 7768   70   39
B 15446 7630   70   46
B 15456 7460   70   53
B 15466 7462   70   61
B 15476 7397   35   67
B 15486 7434   30   74
B 15496 7445   30   81
B 15506 7562   30   87
B 15516 7601   30   94
*** dtMore = 120 , A = 95
B 15526 7604   30  100
B 15536 7815   30  105
B 15546 7817   30  110
B 15556 7817   30  115
B 15566 7815   30  119
B 15576 7854   30  123
B 15586 7853   30  126
B 15596 7850   30  130
B 15606 7850   30  133
B 15616 7850   30  137
B 15626 7850   30  140
B 15636 7848   30  144
pull out 144
B 15646 7848 -101  147
B 15656 7847 -101  150
B 15666 7848 -101  153
B 15676 7808 -101  155
B 15686 7793 -101  155
B 15696 7798 -101  156
B 15706 7804 -101  157
B 15716 7311 -101  157
B 15726 7493 -101  157
B 15736 7497 -101  157
B 15746 7712 -101  157
B 15756 7752 -101  157
*** amax = 157  vhit = 127
B 15766 7753 -128  151
B 15776 7681 -128  141
B 15786 7503 -128  129
B 15796 7500 -128  117
B 15806 7217 -128  103
B 15816 7217 -128   88
B 15826 7217 -128   73
B 15836 7431 -128   55
B 15846 7503 -128   37
B 15856 7503 -128   19
B 15866 7542 -128   -1
push -11 -10
push out at target
B 15876 7541   81  -14
B 15886 7538   81  -22
B 15896 7528   81  -32
B 15906 7571   81  -41
B 15916 7575   81  -49
B 15926 7298   81  -58
B 15936 7408   81  -68
B 15946 7410   81  -77
B 15956 7659   65  -85
B 15966 7767   56  -88
B 15976 7767   14  -89
B 15986 7700    0  -88
B 15996 7495   10  -88
B 16006 7506   10  -81
B 16016 7476   10  -74
B 16026 7547   10  -66
B 16036 7550   10  -57
B 16046 7905   10  -49
B 16056 7905   10  -40
B 16066 7908   10  -31
B 16076 7906   10  -22
B 16086 7906   10  -13
pb end 
B 16096 7905   10   -5
B 16106 7905   10    3
B 16116 7909   10   10
SSS vs= 1.01  t=  239
%P VOLT1   = 7742
%P VOLT2   = 8150
%P S2_SC   =  1.01
%P L_ANG_MAX = 239
B 16126 7906   70   17
B 16136 7909   70   22
B 16147 7907   70   27
B 16157 7897   70   31
B 16167 7858   70   33
B 16177 7894   70   36
B 16187 7897   70   39
B 16197 7718   70   40
B 16207 7748   70   41
B 16217 7749   70   42
B 16227 7783   70   45
B 16237 7787   70   49
B 16247 7784   70   55
B 16257 7713   64   62
B 16267 7610   43   69
B 16277 7613   30   75
B 16287 7442   30   82
B 16297 7414   30   88
B 16307 7421   30   95
*** dtMore = 120 , A = 99
B 16317 7498   30  100
B 16327 7749   30  106
B 16337 7751   30  111
B 16347 7821   30  115
B 16357 7821   30  119
B 16367 7819   30  123
B 16377 7855   30  127
B 16387 7855   30  130
B 16397 7855   30  133
B 16407 7857   30  136
B 16417 7853   30  139
B 16427 7855   30  141
pull out 143
B 16437 7855 -101  143
B 16447 7855 -101  146
B 16457 7854 -101  148
B 16467 7825 -101  150
B 16477 7809 -101  151
B 16487 7811 -101  151
B 16497 7815 -101  151
B 16507 7323 -101  151
B 16517 7326 -101  151
B 16527 7613 -101  151
B 16537 7686 -101  151
B 16547 7689 -101  151
*** amax = 151  vhit = 127
B 16557 7794 -128  146
B 16567 7726 -128  136
B 16577 7726 -128  125
B 16587 7372 -128  113
B 16597 7228 -128   99
B 16607 7228 -128   86
B 16617 7261 -128   71
B 16627 7408 -128   53
B 16637 7405 -128   36
B 16647 7550 -128   19
B 16657 7549 -128   -1
push -10 -10
push out at target
B 16667 7550   81  -14
B 16677 7548   81  -22
B 16687 7535   81  -31
B 16697 7539   81  -41
B 16707 7585   81  -48
B 16717 7553   81  -57
B 16727 7556   81  -66
B 16737 7594   81  -74
B 16747 7664   56  -82
B 16757 7668   56  -85
B 16767 7771   14  -86
B 16777 7714    0  -86
B 16787 7722   10  -86
B 16797 7337   10  -83
B 16807 7338   10  -78
B 16817 7337   10  -72
B 16827 7871   10  -66
B 16837 7906   10  -59
B 16847 7908   10  -54
B 16857 7906   10  -49
B 16867 7908   10  -43
pb end 
B 16877 7908   10  -38
B 16887 7909   10  -33
B 16897 7908   10  -27
B 16907 7908   10  -21
SSS vs= 1.01  t=  244
%P VOLT1   = 7742
%P VOLT2   = 8153
%P S2_SC   =  1.01
%P L_ANG_MAX = 244
B 16918 7906   70  -15
B 16928 7908   70   -9
B 16938 7908   70   -5
B 16948 7940   70   -1
B 16958 7912   70    3
B 16968 7901   70    7
B 16978 7901   70   10
B 16988 7866   70   11
B 16999 7867   70   13
B 17009 7692   70   18
B 17020 7763   70   18
B 17031 7797   70   19
B 17042 7793   70   23
B 17052 7791   70   29
B 17062 7719   70   36
B 17072 7719   70   43
B 17082 7617   70   51
B 17092 7407   70   57
B 17102 7408   64   64
B 17112 7446   46   71
B 17122 7521   33   78
B 17132 7526   30   84
B 17142 7601   30   91
B 17152 7607   30   98
B 17162 7610   30  104
*** dtMore = 120 , A = 105
B 17172 7576   30  110
B 17182 7785   30  115
B 17192 7790   30  120
B 17202 7822   30  125
B 17212 7858   30  129
B 17222 7858   30  133
B 17232 7858   30  136
B 17242 7858   30  140
B 17252 7858   30  143
B 17262 7858   30  147
B 17272 7858   30  150
B 17282 7857   30  152
pull out 153
B 17292 7857 -101  155
B 17302 7855 -101  158
B 17312 7834 -101  160
B 17322 7817 -101  162
B 17332 7819 -101  162
B 17343 7820 -101  163
B 17353 7825 -101  164
B 17363 7508 -101  164
B 17373 7512 -101  164
*** amax = 164  vhit = 127
B 17383 7620 -128  163
B 17393 7763 -128  163
B 17403 7764 -128  158
B 17413 7800 -128  147
B 17423 7481 -128  137
B 17433 7482 -128  124
B 17443 7269 -128  111
B 17453 7234 -128   97
B 17463 7237 -128   82
B 17473 7306 -128   66
B 17483 7521 -128   49
B 17493 7521 -128   30
B 17503 7556 -128   11
B 17513 7558 -128   -9
push -11 -10
push out at target
B 17523 7556   80  -18
B 17533 7556   80  -29
B 17543 7582   80  -39
B 17553 7576   80  -52
B 17563 7616   80  -65
B 17573 7442   80  -74
B 17583 7444   80  -87
B 17593 7342   80 -100
B 17603 7662   80 -111
B 17614 7662   80 -121
B 17624 7698   65 -124
B 17634 7667   14 -125
B 17644 7669    0 -125
B 17654 7499   10 -125
B 17664 7295   10 -115
B 17674 7299   10 -105
B 17684 7479   10  -95
B 17694 7871   10  -86
B 17704 7872   10  -76
B 17714 7875   10  -65
B 17724 7908   10  -54
B 17734 7908   10  -45
pb end 
B 17744 7909   10  -35
B 17754 7909   10  -25
B 17764 7909   10  -15
B 17774 7908   10   -6
SSS vs= 1.01  t=  249
%P VOLT1   = 7742
%P VOLT2   = 8160
%P S2_SC   =  1.01
%P L_ANG_MAX = 249
B 17784 7909   70    3
B 17794 7909   70    9
B 17804 7908   70   15
B 17814 7898   70   19
B 17824 7880   70   21
B 17834 7872   70   24
B 17844 7871   70   25
B 17856 7624   70   29
B 17867 7621   70   29
B 17877 7757   70   30
B 17887 7793   70   31
B 17897 7794   70   34
B 17907 7798   70   38
B 17917 7763   70   43
B 17928 7762   70   50
B 17938 7617   70   57
B 17948 7480   65   64
B 17959 7480   51   71
B 17969 7446   39   78
B 17979 7452   30   84
B 17989 7455   30   91
B 17999 7535   30   98
B 18009 7608   30  104
*** dtMore = 120 , A = 110
B 18019 7611   30  110
B 18029 7682   30  115
