chage initial rpm target to 150
%Initializing ... 
%  batt 8.27v 8.31v 
% * pre-auton 
%    pre-initializer 
%P L_ANGM = 210
%P L_ANG1 = 50
%P L_ANG2 = 100
%P S_V    = 45
%P S_ANG1 = 10
%P S_ANG2 = 30
%P M_V    = 60
%P M_ANG1 = 40
%P M_ANG2 = 90
in loop, waiting for press
B 303 7824  -98  175
B 313 7863  -98  180
B 323 7915  -98  185
B 333 7411  -98  187
B 343 7543  -98  189
B 353 7415  -98  189
B 363 7578  -98  189
*** amax = 189  vhit = 87
B 373 7540  -85  177
B 384 7553  -85  161
B 394 7193  -85  144
B 404 7128  -85  127
B 414 7193  -85  109
B 424 7299  -85   89
B 435 7492  -85   68
B 445 7491  -85   46
B 455 7665  -85   23
B 465 7707  -85   -1
push -13 -10
push out at target
B 475 7715   78  -20
B 485 7672   78  -31
B 495 7659   78  -43
B 505 7584   78  -59
B 515 7633   78  -73
B 526 7651   78  -89
B 536 7703   78 -106
B 547 7266   78 -122
B 558 7537   78 -135
B 568 7541   78 -142
B 579 7484   47 -143
B 589 7488    0 -143
B 600 7478    9 -137
B 610 7559    9 -125
B 620 7386    9 -114
B 630 7936    9 -102
B 640 7947    9  -90
B 650 8023    9  -78
B 661 8063    9  -66
B 673 8066    9  -52
B 683 8067    9  -41
pb end 
SSS vs= 0.98  t=  162
%P VOLT1   = 8096
%P VOLT2   = 8237
%P S2_SC   =  0.98
%P L_ANG_MAX = 162
B   0 815   68    2
B  10 8155   68    2
B  20 8154   68    2
B  30 8112   68    2
B  40 8022   68    2
B  50 8015   68    2
B  60 8016   68    2
B  70 8002   68    2
B  80 7664   68    2
B  90 7689   68    7
B 100 7673   68   15
B 110 7588   68   23
B 120 7514   68   32
B 130 7514   68   40
B 140 7484   68   49
B 150 7559   44   58
B 160 7608   44   67
B 170 7716   44   76
B 180 7732   44   86
B 190 7745   44   95
B 200 7894   39  104
B 210 7866   39  112
*** dt = 38 , A = 113 , rpm = 140 
B 220 7868   19  120
B 231 7925   19  130
B 241 7940   19  138
pull out 144
B 251 7949  -98  146
B 261 7988  -98  153
B 272 7853  -98  159
B 283 7828  -98  166
B 294 7873  -98  172
B 304 7926  -98  177
B 314 7543  -98  179
*** amax = 180  vhit = 91
B 324 7474  -89  179
B 335 7482  -89  179
B 345 7523  -89  178
B 356 7496  -89  163
B 366 7382  -89  147
B 376 7058  -89  132
B 388 7109  -89  111
B 398 7161  -89   93
B 408 7401  -89   74
B 418 7512  -89   53
B 428 7508  -89   30
B 438 7613  -89    7
push -13 -10
push out at target
B 448 7620   78  -17
B 458 7624   78  -27
B 468 7546   78  -39
B 478 7553   78  -50
B 488 7608   78  -61
B 498 7410   78  -74
B 508 7341   78  -86
B 519 7317   78  -98
B 529 7568   78 -105
B 539 7562   47 -106
B 549 7528    0 -106
B 559 7567    9 -105
B 570 7436    9  -92
B 580 7523    9  -78
B 591 7491    9  -67
B 601 7724    9  -53
B 611 7736    9  -38
B 622 8022    9  -23
B 632 8060    9   -8
B 644 8063    9    7
pb end 
SSS vs= 0.98  t=  162
%P VOLT1   = 8096
%P VOLT2   = 8237
%P S2_SC   =  0.98
%P L_ANG_MAX = 162
B   0 815   68   -6
B  10 8152   68   -6
B  20 8104   68   -6
B  30 8016   68   -6
B  40 8015   68   -6
B  50 8036   68   -6
B  60 8057   68   -6
B  70 7783   68   -6
B  80 7798   68   -4
B  90 7752   68    3
B 100 7763   68   12
B 110 7590   68   22
B 120 7596   68   31
B 130 7419   68   41
B 141 7481   68   50
B 151 7484   44   59
B 161 7617   44   68
B 171 7700   44   79
B 181 7722   44   89
B 191 7736   44   99
B 201 7748   39  109
*** dt = 29 , A = 113 , rpm = 166 
B 211 7757   19  118
B 221 7921   19  127
B 231 7903   19  136
pull out 139
B 243 7984  -98  146
B 253 7953  -98  154
B 264 7824  -98  160
B 275 7822  -98  167
B 285 7872  -98  174
B 295 7249  -98  179
B 305 7441  -98  182
B 315 7360  -98  183
B 325 7526  -98  183
B 335 7530  -98  182
*** amax = 183  vhit = 90
B 345 7510  -88  168
B 356 7282  -88  153
B 366 7093  -88  137
B 376 7167  -88  119
B 386 7150  -88  101
B 397 7284  -88   81
B 409 7575  -88   56
B 419 7570  -88   34
B 430 7609  -88    8
push -12 -10
push out at target
B 440 7654   78  -16
B 451 7661   78  -27
B 461 7619   78  -41
B 472 7581   78  -57
B 483 7581   78  -73
B 493 7636   78  -87
B 503 7545   78 -103
B 513 7404   78 -120
B 523 7347   78 -134
B 533 7531   78 -142
B 543 7575   54 -145
B 553 7544   14 -145
B 564 7357    9 -144
B 575 7221    9 -131
B 585 7340    9 -117
B 595 7332    9 -105
B 606 7714    9  -90
B 616 7726    9  -77
B 626 8017    9  -62
B 636 8022    9  -49
B 646 8060    9  -33
pb end 
new_ag_6 test-1 volt=0.82 ang= 225.0 rpm= 424 368.9 398.1 410.4 
new_ag_6 test-2 volt=0.82 ang= 214.0 rpm= 402 353.9 383.2 403.4 
new_ag_6 test-3 volt=0.82 ang= 210.0 rpm= 417 354.9 383.1 408.0 
new_ag_6 test-4 volt=0.82 ang= 205.0 rpm= 394 347.1 378.0 387.9 
new_ag_6 test-5 volt=0.82 ang= 193.0 rpm= 401 337.2 368.4 394.7 
new_ag_6 test-6 volt=0.82 ang= 195.0 rpm= 380 336.9 366.0 376.1 
new_ag_6 test-7 volt=0.82 ang= 201.0 rpm= 385 340.7 363.5 381.1 
new_ag_6 test-8 volt=0.82 ang= 195.0 rpm= 376 336.7 366.6 386.3 
new_ag_6 test-9 volt=0.82 ang= 198.0 rpm= 377 334.8 370.8 381.0 
new_ag_6 test-10 volt=0.82 ang= 195.0 rpm= 421 342.1 385.1 411.6 
new_ag_6 test-11 volt=0.81 ang= 208.0 rpm= 384 336.4 359.8 373.2 
new_ag_6 test-12 volt=0.81 ang= 196.0 rpm= 406 337.2 371.4 398.0 
new_ag_6 test-13 volt=0.81 ang= 194.0 rpm= 384 335.5 367.5 379.2 
new_ag_6 test-14 volt=0.81 ang= 193.0 rpm= 389 328.0 357.0 370.4 
new_ag_6 test-15 volt=0.81 ang= 189.0 rpm= 375 329.7 357.9 384.5 
new_ag_6 test-16 volt=0.81 ang= 179.0 rpm= 374 317.2 352.2 381.7 
new_ag_6 test-17 volt=0.81 ang= 183.0 rpm= 395 319.3 352.1 380.7 
